"drug_pair","network","clusters","sigma.rate","mean.path.length","mean.k.edge","mean.min.degree","mean.max.degree","mean.mean.degree"
"Cefotaxime_Triclosan","PG.INT.EcoliNet.v1.1817gene.17504link.txt","3",12.4986996306864,4,2,2,13,8
"Cefotaxime_Trimethoprim","CC.EcoliNet.v1.2296gene.50528link.txt","6",18.3669029182223,2,94,95,149,122
"Cefotaxime_Trimethoprim","CX.INT.EcoliNet.v1.4039gene.67494link.txt","6",18.3669029182223,3,7,7,36,22
"Cefotaxime_Trimethoprim","EcoCyc.goldstandardset.txt","6",18.3669029182223,Inf,NA,14,15,14
"Cefotaxime_Trimethoprim","EcoliNet.v1.benchmark.txt","6",18.3669029182223,2,31,32,51,41
"Cefotaxime_Trimethoprim","EcoliNet.v1.txt","6",18.3669029182223,2,57,57,80,69
"Cefotaxime_Trimethoprim","GN.INT.EcoliNet.3568gene.23439link.txt","6",18.3669029182223,3,10,10,19,15
"Cefotaxime_Trimethoprim","GO-BP.goldstandardset.txt","6",18.3669029182223,2,21,21,46,33
"Cefotaxime_Trimethoprim","HT.INT.EcoliNet.3209gene.15543link.txt","6",18.3669029182223,4,7,8,22,15
"Cefotaxime_Trimethoprim","PG.INT.EcoliNet.v1.1817gene.17504link.txt","6",18.3669029182223,5,2,2,7,4
"Cephalexin_Imipenem","CC.EcoliNet.v1.2296gene.50528link.txt","6",18.3669029182223,1,NA,83,139,111
"Cephalexin_Imipenem","CX.INT.EcoliNet.v1.4039gene.67494link.txt","6",18.3669029182223,2,NA,19,50,35
"Cephalexin_Imipenem","DC.EcoliNet.2283gene.9643link.txt","6",18.3669029182223,Inf,NA,2,2,2
"Cephalexin_Imipenem","EcoCyc.goldstandardset.txt","6",18.3669029182223,0,NA,15,15,15
"Cephalexin_Imipenem","EcoliNet.v1.benchmark.txt","6",18.3669029182223,1,NA,43,58,50
"Cephalexin_Imipenem","EcoliNet.v1.txt","6",18.3669029182223,1,NA,54,78,66
"Cephalexin_Imipenem","GN.INT.EcoliNet.3568gene.23439link.txt","6",18.3669029182223,2,NA,14,22,18
"Cephalexin_Imipenem","GO-BP.goldstandardset.txt","6",18.3669029182223,1,NA,39,53,46
"Cephalexin_Imipenem","HT.INT.EcoliNet.3209gene.15543link.txt","6",18.3669029182223,3,NA,11,31,21
"Cephalexin_Imipenem","LC.INT.EcoliNet.764gene.1073link.txt","6",18.3669029182223,2,NA,3,6,5
"Cephalexin_Imipenem","PG.INT.EcoliNet.v1.1817gene.17504link.txt","6",18.3669029182223,4,NA,2,2,2
"Cephalexin_Meropenem","CC.EcoliNet.v1.2296gene.50528link.txt","5",23.959017741096,1,NA,83,139,111
"Cephalexin_Meropenem","CX.INT.EcoliNet.v1.4039gene.67494link.txt","5",23.959017741096,2,NA,19,50,35
"Cephalexin_Meropenem","DC.EcoliNet.2283gene.9643link.txt","5",23.959017741096,Inf,NA,2,2,2
"Cephalexin_Meropenem","EcoCyc.goldstandardset.txt","5",23.959017741096,0,NA,15,15,15
"Cephalexin_Meropenem","EcoliNet.v1.benchmark.txt","5",23.959017741096,1,NA,43,58,50
"Cephalexin_Meropenem","EcoliNet.v1.txt","5",23.959017741096,1,NA,54,78,66
"Cephalexin_Meropenem","GN.INT.EcoliNet.3568gene.23439link.txt","5",23.959017741096,2,NA,14,22,18
"Cephalexin_Meropenem","GO-BP.goldstandardset.txt","5",23.959017741096,1,NA,39,53,46
"Cephalexin_Meropenem","HT.INT.EcoliNet.3209gene.15543link.txt","5",23.959017741096,3,NA,11,31,21
"Cephalexin_Meropenem","LC.INT.EcoliNet.764gene.1073link.txt","5",23.959017741096,2,NA,3,6,5
"Cephalexin_Meropenem","PG.INT.EcoliNet.v1.1817gene.17504link.txt","5",23.959017741096,4,NA,2,2,2
"Cephalexin_Metformin","CC.EcoliNet.v1.2296gene.50528link.txt","1",4.40862020891292,2,104,104,176,140
"Cephalexin_Metformin","CX.INT.EcoliNet.v1.4039gene.67494link.txt","1",4.40862020891292,3,26,26,95,61
"Cephalexin_Metformin","DC.EcoliNet.2283gene.9643link.txt","1",4.40862020891292,Inf,NA,2,4,3
"Cephalexin_Metformin","EcoCyc.goldstandardset.txt","1",4.40862020891292,Inf,NA,6,15,10
"Cephalexin_Metformin","EcoliNet.v1.benchmark.txt","1",4.40862020891292,Inf,NA,6,50,28
"Cephalexin_Metformin","EcoliNet.v1.txt","1",4.40862020891292,3,55,55,117,86
"Cephalexin_Metformin","GN.INT.EcoliNet.3568gene.23439link.txt","1",4.40862020891292,4,9,9,20,15
"Cephalexin_Metformin","HT.INT.EcoliNet.3209gene.15543link.txt","1",4.40862020891292,4,8,8,31,20
"Cephalexin_Metformin","LC.INT.EcoliNet.764gene.1073link.txt","1",4.40862020891292,6,1,1,5,3
"Cephalexin_Metformin","PG.INT.EcoliNet.v1.1817gene.17504link.txt","1",4.40862020891292,5,2,2,9,5
"Cephalexin_Moxifloxacin","CX.INT.EcoliNet.v1.4039gene.67494link.txt","4",9.63701383103432,3,17,17,50,33
"Cephalexin_Moxifloxacin","EcoliNet.v1.benchmark.txt","4",9.63701383103432,2,13,13,50,32
"Cephalexin_Moxifloxacin","EcoliNet.v1.txt","4",9.63701383103432,2,47,47,71,59
"Cephalexin_Moxifloxacin","GN.INT.EcoliNet.3568gene.23439link.txt","4",9.63701383103432,3,17,17,28,22
"Cephalexin_Moxifloxacin","GO-BP.goldstandardset.txt","4",9.63701383103432,2,13,13,46,29
"Cephalexin_Moxifloxacin","HT.INT.EcoliNet.3209gene.15543link.txt","4",9.63701383103432,3,13,13,37,25
"Cephalexin_Moxifloxacin","LC.INT.EcoliNet.764gene.1073link.txt","4",9.63701383103432,5,2,2,6,4
"Cephalexin_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt","4",9.63701383103432,5,2,2,8,5
"Cephalexin_Penicillin G","CC.EcoliNet.v1.2296gene.50528link.txt","7",5.2561115902358,1,NA,83,139,111
"Cephalexin_Penicillin G","CX.INT.EcoliNet.v1.4039gene.67494link.txt","7",5.2561115902358,2,NA,19,50,35
"Cephalexin_Penicillin G","DC.EcoliNet.2283gene.9643link.txt","7",5.2561115902358,Inf,NA,2,2,2
"Cephalexin_Penicillin G","EcoCyc.goldstandardset.txt","7",5.2561115902358,0,NA,15,15,15
"Cephalexin_Penicillin G","EcoliNet.v1.benchmark.txt","7",5.2561115902358,1,NA,43,58,50
"Cephalexin_Penicillin G","EcoliNet.v1.txt","7",5.2561115902358,1,NA,54,78,66
"Cephalexin_Penicillin G","GN.INT.EcoliNet.3568gene.23439link.txt","7",5.2561115902358,2,NA,14,22,18
"Cephalexin_Penicillin G","GO-BP.goldstandardset.txt","7",5.2561115902358,1,NA,39,53,46
"Cephalexin_Penicillin G","HT.INT.EcoliNet.3209gene.15543link.txt","7",5.2561115902358,3,NA,11,31,21
"Cephalexin_Penicillin G","LC.INT.EcoliNet.764gene.1073link.txt","7",5.2561115902358,2,NA,3,6,5
"Cephalexin_Penicillin G","PG.INT.EcoliNet.v1.1817gene.17504link.txt","7",5.2561115902358,4,NA,2,2,2
"Cephalexin_Rifampicin","CX.INT.EcoliNet.v1.4039gene.67494link.txt","7",5.2561115902358,3,30,30,77,54
"Cephalexin_Rifampicin","EcoliNet.v1.txt","7",5.2561115902358,2,61,61,97,79
"Cephalexin_Rifampicin","GN.INT.EcoliNet.3568gene.23439link.txt","7",5.2561115902358,3,15,15,24,20
"Cephalexin_Rifampicin","HT.INT.EcoliNet.3209gene.15543link.txt","7",5.2561115902358,3,21,21,100,60
"Cephalexin_Rifampicin","LC.INT.EcoliNet.764gene.1073link.txt","7",5.2561115902358,4,2,3,6,5
"Cephalexin_Triclosan","CC.EcoliNet.v1.2296gene.50528link.txt","3",12.4986996306864,3,12,12,111,62
"Cephalexin_Triclosan","CX.INT.EcoliNet.v1.4039gene.67494link.txt","3",12.4986996306864,3,28,28,63,45
"Cephalexin_Triclosan","DC.EcoliNet.2283gene.9643link.txt","3",12.4986996306864,Inf,NA,2,16,9
"Cephalexin_Triclosan","EcoCyc.goldstandardset.txt","3",12.4986996306864,Inf,NA,14,15,14
"Cephalexin_Triclosan","EcoliNet.v1.benchmark.txt","3",12.4986996306864,3,17,17,50,34
"Cephalexin_Triclosan","EcoliNet.v1.txt","3",12.4986996306864,2,59,59,85,72
"Cephalexin_Triclosan","GN.INT.EcoliNet.3568gene.23439link.txt","3",12.4986996306864,3,16,16,26,21
"Cephalexin_Triclosan","GO-BP.goldstandardset.txt","3",12.4986996306864,3,7,13,46,29
"Cephalexin_Triclosan","HT.INT.EcoliNet.3209gene.15543link.txt","3",12.4986996306864,3,8,8,24,16
"Cephalexin_Triclosan","LC.INT.EcoliNet.764gene.1073link.txt","3",12.4986996306864,4,1,1,5,3
"Cephalexin_Triclosan","PG.INT.EcoliNet.v1.1817gene.17504link.txt","3",12.4986996306864,4,2,2,13,8
"Ciprofloxacin_Clindamycin","CX.INT.EcoliNet.v1.4039gene.67494link.txt","2",27.5495261973856,2,55,55,135,95
"Ciprofloxacin_Clindamycin","EcoliNet.v1.txt","2",27.5495261973856,2,58,58,148,103
"Ciprofloxacin_Clindamycin","GN.INT.EcoliNet.3568gene.23439link.txt","2",27.5495261973856,2,12,12,24,18
"Ciprofloxacin_Clindamycin","HT.INT.EcoliNet.3209gene.15543link.txt","2",27.5495261973856,2,36,36,81,58
"Ciprofloxacin_Clindamycin","LC.INT.EcoliNet.764gene.1073link.txt","2",27.5495261973856,4,2,2,7,4
"Ciprofloxacin_Clindamycin","PG.INT.EcoliNet.v1.1817gene.17504link.txt","2",27.5495261973856,4,8,8,18,13
"Ciprofloxacin_Doxycycline","CX.INT.EcoliNet.v1.4039gene.67494link.txt","2",27.5495261973856,2,55,55,151,103
"Ciprofloxacin_Doxycycline","EcoliNet.v1.benchmark.txt","2",27.5495261973856,4,12,13,20,16
"Ciprofloxacin_Doxycycline","EcoliNet.v1.txt","2",27.5495261973856,2,58,58,270,164
"Ciprofloxacin_Doxycycline","GN.INT.EcoliNet.3568gene.23439link.txt","2",27.5495261973856,3,23,23,26,24
"Ciprofloxacin_Doxycycline","GO-BP.goldstandardset.txt","2",27.5495261973856,4,9,13,20,16
"Ciprofloxacin_Doxycycline","HT.INT.EcoliNet.3209gene.15543link.txt","2",27.5495261973856,2,36,36,140,88
"Ciprofloxacin_Doxycycline","LC.INT.EcoliNet.764gene.1073link.txt","2",27.5495261973856,4,1,2,7,4
"Ciprofloxacin_Fosfomycin","CX.INT.EcoliNet.v1.4039gene.67494link.txt","12",24.184006900471,2,44,44,56,50
"Ciprofloxacin_Fosfomycin","EcoliNet.v1.benchmark.txt","12",24.184006900471,2,20,20,27,24
"Ciprofloxacin_Fosfomycin","EcoliNet.v1.txt","12",24.184006900471,2,56,56,68,62
"Ciprofloxacin_Fosfomycin","GN.INT.EcoliNet.3568gene.23439link.txt","12",24.184006900471,3,24,24,46,35
"Ciprofloxacin_Fosfomycin","GO-BP.goldstandardset.txt","12",24.184006900471,2,19,19,20,20
"Ciprofloxacin_Fosfomycin","HT.INT.EcoliNet.3209gene.15543link.txt","12",24.184006900471,3,11,11,36,24
"Ciprofloxacin_Imipenem","CX.INT.EcoliNet.v1.4039gene.67494link.txt","2",27.5495261973856,2,27,27,63,45
"Ciprofloxacin_Imipenem","EcoliNet.v1.benchmark.txt","2",27.5495261973856,2,20,20,50,35
"Ciprofloxacin_Imipenem","EcoliNet.v1.txt","2",27.5495261973856,2,50,50,74,62
"Ciprofloxacin_Imipenem","GN.INT.EcoliNet.3568gene.23439link.txt","2",27.5495261973856,3,16,16,26,21
"Ciprofloxacin_Imipenem","GO-BP.goldstandardset.txt","2",27.5495261973856,2,20,20,46,33
"Ciprofloxacin_Imipenem","HT.INT.EcoliNet.3209gene.15543link.txt","2",27.5495261973856,3,15,15,42,29
"Ciprofloxacin_Imipenem","LC.INT.EcoliNet.764gene.1073link.txt","2",27.5495261973856,6,2,3,8,6
"Ciprofloxacin_Imipenem","PG.INT.EcoliNet.v1.1817gene.17504link.txt","2",27.5495261973856,5,2,2,8,5
"Ciprofloxacin_Levofloxacin","CX.INT.EcoliNet.v1.4039gene.67494link.txt","3",12.4986996306864,1,NA,34,57,46
"Ciprofloxacin_Levofloxacin","EcoliNet.v1.benchmark.txt","3",12.4986996306864,1,NA,14,20,17
"Ciprofloxacin_Levofloxacin","EcoliNet.v1.txt","3",12.4986996306864,1,NA,50,61,55
"Ciprofloxacin_Levofloxacin","GN.INT.EcoliNet.3568gene.23439link.txt","3",12.4986996306864,1,NA,23,26,25
"Ciprofloxacin_Levofloxacin","GO-BP.goldstandardset.txt","3",12.4986996306864,1,NA,14,20,17
"Ciprofloxacin_Levofloxacin","HT.INT.EcoliNet.3209gene.15543link.txt","3",12.4986996306864,1,NA,30,37,34
"Ciprofloxacin_Levofloxacin","LC.INT.EcoliNet.764gene.1073link.txt","3",12.4986996306864,3,NA,3,8,5
"Ciprofloxacin_Levofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt","3",12.4986996306864,1,NA,7,9,8
"Ciprofloxacin_Meropenem","CX.INT.EcoliNet.v1.4039gene.67494link.txt","4",9.63701383103432,2,27,27,63,45
"Ciprofloxacin_Meropenem","EcoliNet.v1.benchmark.txt","4",9.63701383103432,2,20,20,50,35
"Ciprofloxacin_Meropenem","EcoliNet.v1.txt","4",9.63701383103432,2,50,50,74,62
"Ciprofloxacin_Meropenem","GN.INT.EcoliNet.3568gene.23439link.txt","4",9.63701383103432,3,16,16,26,21
"Ciprofloxacin_Meropenem","GO-BP.goldstandardset.txt","4",9.63701383103432,2,20,20,46,33
"Ciprofloxacin_Meropenem","HT.INT.EcoliNet.3209gene.15543link.txt","4",9.63701383103432,3,15,15,42,29
"Ciprofloxacin_Meropenem","LC.INT.EcoliNet.764gene.1073link.txt","4",9.63701383103432,6,2,3,8,6
"Ciprofloxacin_Meropenem","PG.INT.EcoliNet.v1.1817gene.17504link.txt","4",9.63701383103432,5,2,2,8,5
"Ciprofloxacin_Metformin","CX.INT.EcoliNet.v1.4039gene.67494link.txt","12",24.184006900471,2,44,44,98,71
"Ciprofloxacin_Metformin","EcoliNet.v1.benchmark.txt","12",24.184006900471,Inf,NA,6,20,13
"Ciprofloxacin_Metformin","EcoliNet.v1.txt","12",24.184006900471,2,52,52,112,82
"Ciprofloxacin_Metformin","GN.INT.EcoliNet.3568gene.23439link.txt","12",24.184006900471,3,12,12,24,18
"Ciprofloxacin_Metformin","HT.INT.EcoliNet.3209gene.15543link.txt","12",24.184006900471,3,18,18,37,28
"Ciprofloxacin_Metformin","LC.INT.EcoliNet.764gene.1073link.txt","12",24.184006900471,4,1,1,6,4
"Ciprofloxacin_Metformin","PG.INT.EcoliNet.v1.1817gene.17504link.txt","12",24.184006900471,4,5,5,12,8
"Ciprofloxacin_Moxifloxacin","CX.INT.EcoliNet.v1.4039gene.67494link.txt","13",57.2922091096811,1,NA,34,57,46
"Ciprofloxacin_Moxifloxacin","EcoliNet.v1.benchmark.txt","13",57.2922091096811,1,NA,14,20,17
"Ciprofloxacin_Moxifloxacin","EcoliNet.v1.txt","13",57.2922091096811,1,NA,50,61,55
"Ciprofloxacin_Moxifloxacin","GN.INT.EcoliNet.3568gene.23439link.txt","13",57.2922091096811,1,NA,23,26,25
"Ciprofloxacin_Moxifloxacin","GO-BP.goldstandardset.txt","13",57.2922091096811,1,NA,14,20,17
"Ciprofloxacin_Moxifloxacin","HT.INT.EcoliNet.3209gene.15543link.txt","13",57.2922091096811,1,NA,30,37,34
"Ciprofloxacin_Moxifloxacin","LC.INT.EcoliNet.764gene.1073link.txt","13",57.2922091096811,3,NA,3,8,5
"Ciprofloxacin_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt","13",57.2922091096811,1,NA,7,9,8
"Ciprofloxacin_Novobiocin","CX.INT.EcoliNet.v1.4039gene.67494link.txt","4",9.63701383103432,0,NA,51,59,55
"Ciprofloxacin_Novobiocin","EcoliNet.v1.benchmark.txt","4",9.63701383103432,0,NA,20,20,20
"Ciprofloxacin_Novobiocin","EcoliNet.v1.txt","4",9.63701383103432,0,NA,54,62,58
"Ciprofloxacin_Novobiocin","GN.INT.EcoliNet.3568gene.23439link.txt","4",9.63701383103432,0,NA,23,25,24
"Ciprofloxacin_Novobiocin","GO-BP.goldstandardset.txt","4",9.63701383103432,0,NA,20,20,20
"Ciprofloxacin_Novobiocin","HT.INT.EcoliNet.3209gene.15543link.txt","4",9.63701383103432,0,NA,35,38,36
"Ciprofloxacin_Novobiocin","LC.INT.EcoliNet.764gene.1073link.txt","4",9.63701383103432,0,NA,5,8,6
"Ciprofloxacin_Novobiocin","PG.INT.EcoliNet.v1.1817gene.17504link.txt","4",9.63701383103432,1,NA,7,9,8
"Ciprofloxacin_Paraquat","CX.INT.EcoliNet.v1.4039gene.67494link.txt","2",27.5495261973856,3,13,13,55,34
"Ciprofloxacin_Paraquat","EcoliNet.v1.benchmark.txt","2",27.5495261973856,2,20,20,32,26
"Ciprofloxacin_Paraquat","EcoliNet.v1.txt","2",27.5495261973856,2,28,28,58,43
"Ciprofloxacin_Paraquat","GN.INT.EcoliNet.3568gene.23439link.txt","2",27.5495261973856,3,16,17,24,20
"Ciprofloxacin_Paraquat","GO-BP.goldstandardset.txt","2",27.5495261973856,2,20,20,32,26
"Ciprofloxacin_Penicillin G","CX.INT.EcoliNet.v1.4039gene.67494link.txt","2",27.5495261973856,2,27,27,63,45
"Ciprofloxacin_Penicillin G","EcoliNet.v1.benchmark.txt","2",27.5495261973856,2,20,20,50,35
"Ciprofloxacin_Penicillin G","EcoliNet.v1.txt","2",27.5495261973856,2,50,50,74,62
"Ciprofloxacin_Penicillin G","GN.INT.EcoliNet.3568gene.23439link.txt","2",27.5495261973856,3,16,16,26,21
"Ciprofloxacin_Penicillin G","GO-BP.goldstandardset.txt","2",27.5495261973856,2,20,20,46,33
"Ciprofloxacin_Penicillin G","HT.INT.EcoliNet.3209gene.15543link.txt","2",27.5495261973856,3,15,15,42,29
"Ciprofloxacin_Penicillin G","LC.INT.EcoliNet.764gene.1073link.txt","2",27.5495261973856,6,2,3,8,6
"Ciprofloxacin_Penicillin G","PG.INT.EcoliNet.v1.1817gene.17504link.txt","2",27.5495261973856,5,2,2,8,5
"Ciprofloxacin_Piperacillin","CX.INT.EcoliNet.v1.4039gene.67494link.txt","4",9.63701383103432,2,27,27,63,45
"Ciprofloxacin_Piperacillin","EcoliNet.v1.benchmark.txt","4",9.63701383103432,2,20,20,50,35
"Ciprofloxacin_Piperacillin","EcoliNet.v1.txt","4",9.63701383103432,2,50,50,74,62
"Ciprofloxacin_Piperacillin","GN.INT.EcoliNet.3568gene.23439link.txt","4",9.63701383103432,3,16,16,26,21
"Ciprofloxacin_Piperacillin","GO-BP.goldstandardset.txt","4",9.63701383103432,2,20,20,46,33
"Ciprofloxacin_Piperacillin","HT.INT.EcoliNet.3209gene.15543link.txt","4",9.63701383103432,3,15,15,42,29
"Ciprofloxacin_Piperacillin","LC.INT.EcoliNet.764gene.1073link.txt","4",9.63701383103432,6,2,3,8,6
"Ciprofloxacin_Piperacillin","PG.INT.EcoliNet.v1.1817gene.17504link.txt","4",9.63701383103432,5,2,2,8,5
"Ciprofloxacin_Rifampicin","CX.INT.EcoliNet.v1.4039gene.67494link.txt","2",27.5495261973856,2,52,52,76,64
"Ciprofloxacin_Rifampicin","EcoliNet.v1.txt","2",27.5495261973856,2,58,58,92,75
"Ciprofloxacin_Rifampicin","GN.INT.EcoliNet.3568gene.23439link.txt","2",27.5495261973856,2,20,20,25,22
"Ciprofloxacin_Rifampicin","HT.INT.EcoliNet.3209gene.15543link.txt","2",27.5495261973856,2,36,36,100,68
"Ciprofloxacin_Rifampicin","LC.INT.EcoliNet.764gene.1073link.txt","2",27.5495261973856,4,2,3,8,5
"Ciprofloxacin_Triclosan","CX.INT.EcoliNet.v1.4039gene.67494link.txt","4",9.63701383103432,2,50,50,62,56
"Ciprofloxacin_Triclosan","EcoliNet.v1.benchmark.txt","4",9.63701383103432,2,17,17,20,18
"Ciprofloxacin_Triclosan","EcoliNet.v1.txt","4",9.63701383103432,2,58,58,78,68
"Ciprofloxacin_Triclosan","GN.INT.EcoliNet.3568gene.23439link.txt","4",9.63701383103432,3,22,22,26,24
"Ciprofloxacin_Triclosan","GO-BP.goldstandardset.txt","4",9.63701383103432,2,7,13,20,16
"Ciprofloxacin_Triclosan","HT.INT.EcoliNet.3209gene.15543link.txt","4",9.63701383103432,3,11,11,36,24
"Ciprofloxacin_Triclosan","LC.INT.EcoliNet.764gene.1073link.txt","4",9.63701383103432,6,1,1,6,4
"Ciprofloxacin_Triclosan","PG.INT.EcoliNet.v1.1817gene.17504link.txt","4",9.63701383103432,3,8,8,13,10
"Ciprofloxacin_Trimethoprim","CX.INT.EcoliNet.v1.4039gene.67494link.txt","11",10.0492531778526,4,9,9,55,32
"Ciprofloxacin_Trimethoprim","EcoliNet.v1.benchmark.txt","11",10.0492531778526,1,20,20,32,26
"Ciprofloxacin_Trimethoprim","EcoliNet.v1.txt","11",10.0492531778526,2,58,58,71,64
"Ciprofloxacin_Trimethoprim","GN.INT.EcoliNet.3568gene.23439link.txt","11",10.0492531778526,2,11,11,24,18
"Ciprofloxacin_Trimethoprim","GO-BP.goldstandardset.txt","11",10.0492531778526,1,20,20,21,20
"Ciprofloxacin_Trimethoprim","HT.INT.EcoliNet.3209gene.15543link.txt","11",10.0492531778526,4,8,9,36,22
"Ciprofloxacin_Trimethoprim","PG.INT.EcoliNet.v1.1817gene.17504link.txt","11",10.0492531778526,4,6,6,9,8
"Clindamycin_Imipenem","CC.EcoliNet.v1.2296gene.50528link.txt","12",24.184006900471,2,93,93,146,120
"Clindamycin_Imipenem","CX.INT.EcoliNet.v1.4039gene.67494link.txt","12",24.184006900471,3,35,35,135,85
"Clindamycin_Imipenem","EcoliNet.v1.txt","12",24.184006900471,2,66,66,148,107
"Clindamycin_Imipenem","GN.INT.EcoliNet.3568gene.23439link.txt","12",24.184006900471,3,11,11,19,15
"Clindamycin_Imipenem","HT.INT.EcoliNet.3209gene.15543link.txt","12",24.184006900471,2,21,21,81,51
"Clindamycin_Imipenem","LC.INT.EcoliNet.764gene.1073link.txt","12",24.184006900471,4,2,2,5,3
"Clindamycin_Imipenem","PG.INT.EcoliNet.v1.1817gene.17504link.txt","12",24.184006900471,4,2,2,18,10
"Clindamycin_Levofloxacin","CX.INT.EcoliNet.v1.4039gene.67494link.txt","8",14.1060091754375,2,32,32,135,84
"Clindamycin_Levofloxacin","EcoliNet.v1.txt","8",14.1060091754375,2,51,51,148,100
"Clindamycin_Levofloxacin","GN.INT.EcoliNet.3568gene.23439link.txt","8",14.1060091754375,3,12,12,26,19
"Clindamycin_Levofloxacin","HT.INT.EcoliNet.3209gene.15543link.txt","8",14.1060091754375,2,29,30,81,55
"Clindamycin_Levofloxacin","LC.INT.EcoliNet.764gene.1073link.txt","8",14.1060091754375,4,1,1,4,3
"Clindamycin_Levofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt","8",14.1060091754375,4,8,8,18,13
"Clindamycin_Meropenem","CC.EcoliNet.v1.2296gene.50528link.txt","8",14.1060091754375,2,93,93,146,120
"Clindamycin_Meropenem","CX.INT.EcoliNet.v1.4039gene.67494link.txt","8",14.1060091754375,3,35,35,135,85
"Clindamycin_Meropenem","EcoliNet.v1.txt","8",14.1060091754375,2,66,66,148,107
"Clindamycin_Meropenem","GN.INT.EcoliNet.3568gene.23439link.txt","8",14.1060091754375,3,11,11,19,15
"Clindamycin_Meropenem","HT.INT.EcoliNet.3209gene.15543link.txt","8",14.1060091754375,2,21,21,81,51
"Clindamycin_Meropenem","LC.INT.EcoliNet.764gene.1073link.txt","8",14.1060091754375,4,2,2,5,3
"Clindamycin_Meropenem","PG.INT.EcoliNet.v1.1817gene.17504link.txt","8",14.1060091754375,4,2,2,18,10
"Clindamycin_Metformin","CC.EcoliNet.v1.2296gene.50528link.txt","2",27.5495261973856,2,128,128,168,148
"Clindamycin_Metformin","CX.INT.EcoliNet.v1.4039gene.67494link.txt","2",27.5495261973856,2,84,84,138,111
"Clindamycin_Metformin","EcoliNet.v1.txt","2",27.5495261973856,2,98,98,156,127
"Clindamycin_Metformin","GN.INT.EcoliNet.3568gene.23439link.txt","2",27.5495261973856,4,8,8,15,12
"Clindamycin_Metformin","HT.INT.EcoliNet.3209gene.15543link.txt","2",27.5495261973856,3,18,18,81,50
"Clindamycin_Metformin","LC.INT.EcoliNet.764gene.1073link.txt","2",27.5495261973856,5,1,1,2,2
"Clindamycin_Metformin","PG.INT.EcoliNet.v1.1817gene.17504link.txt","2",27.5495261973856,3,8,8,18,13
"Clindamycin_Moxifloxacin","CX.INT.EcoliNet.v1.4039gene.67494link.txt","5",23.959017741096,2,32,32,135,84
"Clindamycin_Moxifloxacin","EcoliNet.v1.txt","5",23.959017741096,2,51,51,148,100
"Clindamycin_Moxifloxacin","GN.INT.EcoliNet.3568gene.23439link.txt","5",23.959017741096,3,12,12,26,19
"Clindamycin_Moxifloxacin","HT.INT.EcoliNet.3209gene.15543link.txt","5",23.959017741096,2,29,30,81,55
"Clindamycin_Moxifloxacin","LC.INT.EcoliNet.764gene.1073link.txt","5",23.959017741096,4,1,1,4,3
"Clindamycin_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt","5",23.959017741096,4,8,8,18,13
"Clindamycin_Paraquat","CC.EcoliNet.v1.2296gene.50528link.txt","1",4.40862020891292,2,22,22,128,75
"Clindamycin_Paraquat","CX.INT.EcoliNet.v1.4039gene.67494link.txt","1",4.40862020891292,3,13,13,135,74
"Clindamycin_Paraquat","EcoliNet.v1.txt","1",4.40862020891292,2,28,28,148,88
"Clindamycin_Paraquat","GN.INT.EcoliNet.3568gene.23439link.txt","1",4.40862020891292,4,12,12,17,14
"Clindamycin_Penicillin G","CC.EcoliNet.v1.2296gene.50528link.txt","1",4.40862020891292,2,93,93,146,120
"Clindamycin_Penicillin G","CX.INT.EcoliNet.v1.4039gene.67494link.txt","1",4.40862020891292,3,35,35,135,85
"Clindamycin_Penicillin G","EcoliNet.v1.txt","1",4.40862020891292,2,66,66,148,107
"Clindamycin_Penicillin G","GN.INT.EcoliNet.3568gene.23439link.txt","1",4.40862020891292,3,11,11,19,15
"Clindamycin_Penicillin G","HT.INT.EcoliNet.3209gene.15543link.txt","1",4.40862020891292,2,21,21,81,51
"Clindamycin_Penicillin G","LC.INT.EcoliNet.764gene.1073link.txt","1",4.40862020891292,4,2,2,5,3
"Clindamycin_Penicillin G","PG.INT.EcoliNet.v1.1817gene.17504link.txt","1",4.40862020891292,4,2,2,18,10
"Clindamycin_Piperacillin","CC.EcoliNet.v1.2296gene.50528link.txt","4",9.63701383103432,2,93,93,146,120
"Clindamycin_Piperacillin","CX.INT.EcoliNet.v1.4039gene.67494link.txt","4",9.63701383103432,3,35,35,135,85
"Clindamycin_Piperacillin","EcoliNet.v1.txt","4",9.63701383103432,2,66,66,148,107
"Clindamycin_Piperacillin","GN.INT.EcoliNet.3568gene.23439link.txt","4",9.63701383103432,3,11,11,19,15
"Clindamycin_Piperacillin","HT.INT.EcoliNet.3209gene.15543link.txt","4",9.63701383103432,2,21,21,81,51
"Clindamycin_Piperacillin","LC.INT.EcoliNet.764gene.1073link.txt","4",9.63701383103432,4,2,2,5,3
"Clindamycin_Piperacillin","PG.INT.EcoliNet.v1.1817gene.17504link.txt","4",9.63701383103432,4,2,2,18,10
"Clindamycin_Rifampicin","CX.INT.EcoliNet.v1.4039gene.67494link.txt","5",23.959017741096,1,73,73,135,104
