node1 node2
"Pimeloyl-[ACP] methyl ester esterase" "Pimeloyl-[acyl-carrier protein] methyl ester"
"Pimeloyl-[ACP] methyl ester esterase" Methanol
"acyl-CoA dehydrogenase (octanoyl-CoA)" "Flavin adenine dinucleotide oxidized"
"acyl-CoA dehydrogenase (octanoyl-CoA)" "Octanoyl-CoA (n-C8:0CoA)"
"acyl-CoA dehydrogenase (octanoyl-CoA)" eco:b0221
"acyl-CoA dehydrogenase (octanoyl-CoA)" trans-Oct-2-enoyl-CoA
"acyl-CoA dehydrogenase (octanoyl-CoA)" "Flavin adenine dinucleotide reduced"
"acyl-CoA dehydrogenase (octanoyl-CoA)" "Flavin adenine dinucleotide oxidized"
"acyl-CoA dehydrogenase (octanoyl-CoA)" trans-Oct-2-enoyl-CoA
"acyl-CoA dehydrogenase (octanoyl-CoA)" "Octanoyl-CoA (n-C8:0CoA)"
"acyl-CoA dehydrogenase (octanoyl-CoA)" "Flavin adenine dinucleotide reduced"
"copper (Cu+2) transport via diffusion (extracellular to periplasm)" Cu2+
"copper (Cu+2) transport via diffusion (extracellular to periplasm)" Cu2+
"copper (Cu+2) transport via diffusion (extracellular to periplasm)" Cu2+
"copper (Cu+2) transport via diffusion (extracellular to periplasm)" Cu2+
"dihydrodipicolinate reductase (NADPH)" "Nicotinamide adenine dinucleotide phosphate - reduced"
"dihydrodipicolinate reductase (NADPH)" 2,3,4,5-Tetrahydrodipicolinate
"dihydrodipicolinate reductase (NADPH)" "Nicotinamide adenine dinucleotide phosphate"
"dihydrodipicolinate reductase (NADPH)" eco:b0031
"dihydrodipicolinate reductase (NADPH)" 2,3,4,5-Tetrahydrodipicolinate
"dihydrodipicolinate reductase (NADPH)" 2,3-Dihydrodipicolinate
"dihydrodipicolinate reductase (NADPH)" "Nicotinamide adenine dinucleotide phosphate - reduced"
"dihydrodipicolinate reductase (NADPH)" "Nicotinamide adenine dinucleotide phosphate"
"dihydrodipicolinate reductase (NADPH)" 2,3-Dihydrodipicolinate
"pyridoxine 5'-phosphate oxidase (anaerboic" "Nicotinamide adenine dinucleotide - reduced"
"pyridoxine 5'-phosphate oxidase (anaerboic" "Pyridoxal 5'-phosphate"
"pyridoxine 5'-phosphate oxidase (anaerboic" "Pyridoxal 5'-phosphate"
"pyridoxine 5'-phosphate oxidase (anaerboic" "Pyridoxine 5'-phosphate"
"pyridoxine 5'-phosphate oxidase (anaerboic" "Nicotinamide adenine dinucleotide"
"pyridoxine 5'-phosphate oxidase (anaerboic" "Pyridoxine 5'-phosphate"
"pyridoxine 5'-phosphate oxidase (anaerboic" "Nicotinamide adenine dinucleotide"
"pyridoxine 5'-phosphate oxidase (anaerboic" "Nicotinamide adenine dinucleotide - reduced"
"Erythronate 4-phosphate (4per) dehydrogenase" 2-Oxo-3-hydroxy-4-phosphobutanoate
"Erythronate 4-phosphate (4per) dehydrogenase" 4-Phospho-D-erythronate
"Erythronate 4-phosphate (4per) dehydrogenase" "Nicotinamide adenine dinucleotide - reduced"
"Erythronate 4-phosphate (4per) dehydrogenase" "Nicotinamide adenine dinucleotide"
"Erythronate 4-phosphate (4per) dehydrogenase" 2-Oxo-3-hydroxy-4-phosphobutanoate
"Erythronate 4-phosphate (4per) dehydrogenase" "Nicotinamide adenine dinucleotide - reduced"
"Erythronate 4-phosphate (4per) dehydrogenase" eco:b2320
"Erythronate 4-phosphate (4per) dehydrogenase" 4-Phospho-D-erythronate
"Erythronate 4-phosphate (4per) dehydrogenase" "Nicotinamide adenine dinucleotide"
"nicotinate-nucleotide adenylyltransferase" Diphosphate
"nicotinate-nucleotide adenylyltransferase" ATP
"nicotinate-nucleotide adenylyltransferase" Deamino-NAD+
"nicotinate-nucleotide adenylyltransferase" "Nicotinate D-ribonucleotide"
"nicotinate-nucleotide adenylyltransferase" Diphosphate
"nicotinate-nucleotide adenylyltransferase" Deamino-NAD+
"nicotinate-nucleotide adenylyltransferase" eco:b0639
"nicotinate-nucleotide adenylyltransferase" ATP
"nicotinate-nucleotide adenylyltransferase" "Nicotinate D-ribonucleotide"
"2-aceto-2-hydroxybutanoate synthase" CO2
"2-aceto-2-hydroxybutanoate synthase" Pyruvate
"2-aceto-2-hydroxybutanoate synthase" (S)-2-Aceto-2-hydroxybutanoate
"2-aceto-2-hydroxybutanoate synthase" eco:b0078
"2-aceto-2-hydroxybutanoate synthase" 2-Oxobutanoate
"2-aceto-2-hydroxybutanoate synthase" eco:b3670
"2-aceto-2-hydroxybutanoate synthase" eco:b3671
"2-aceto-2-hydroxybutanoate synthase" CO2
"2-aceto-2-hydroxybutanoate synthase" eco:b0077
"2-aceto-2-hydroxybutanoate synthase" Pyruvate
"2-aceto-2-hydroxybutanoate synthase" (S)-2-Aceto-2-hydroxybutanoate
"2-aceto-2-hydroxybutanoate synthase" 2-Oxobutanoate
"5'-deoxyadenosine nuclosidase" 5'-deoxyribose
"5'-deoxyadenosine nuclosidase" Adenine
"5'-deoxyadenosine nuclosidase" Adenine
"5'-deoxyadenosine nuclosidase" 5'-Deoxyadenosine
"5'-deoxyadenosine nuclosidase" eco:b0159
"5'-deoxyadenosine nuclosidase" 5'-Deoxyadenosine
"5'-deoxyadenosine nuclosidase" 5'-deoxyribose
"acetyl-CoA C-acyltransferase (tetradecanoyl-CoA) (r)" "Tetradecanoyl-CoA (n-C14:0CoA)"
"acetyl-CoA C-acyltransferase (tetradecanoyl-CoA) (r)" "Coenzyme A"
"acetyl-CoA C-acyltransferase (tetradecanoyl-CoA) (r)" 3-Oxohexadecanoyl-CoA
"acetyl-CoA C-acyltransferase (tetradecanoyl-CoA) (r)" eco:b2342
"acetyl-CoA C-acyltransferase (tetradecanoyl-CoA) (r)" eco:b3845
"acetyl-CoA C-acyltransferase (tetradecanoyl-CoA) (r)" Acetyl-CoA
"acetyl-CoA C-acyltransferase (tetradecanoyl-CoA) (r)" 3-Oxohexadecanoyl-CoA
"acetyl-CoA C-acyltransferase (tetradecanoyl-CoA) (r)" "Coenzyme A"
"acetyl-CoA C-acyltransferase (tetradecanoyl-CoA) (r)" "Tetradecanoyl-CoA (n-C14:0CoA)"
"acetyl-CoA C-acyltransferase (tetradecanoyl-CoA) (r)" Acetyl-CoA
"glutamate dehydrogenase (NADP)" "Nicotinamide adenine dinucleotide phosphate"
"glutamate dehydrogenase (NADP)" "Nicotinamide adenine dinucleotide phosphate - reduced"
"glutamate dehydrogenase (NADP)" L-Glutamate
"glutamate dehydrogenase (NADP)" Ammonium
"glutamate dehydrogenase (NADP)" eco:b1761
"glutamate dehydrogenase (NADP)" "Nicotinamide adenine dinucleotide phosphate"
"glutamate dehydrogenase (NADP)" 2-Oxoglutarate
"glutamate dehydrogenase (NADP)" Ammonium
"glutamate dehydrogenase (NADP)" L-Glutamate
"glutamate dehydrogenase (NADP)" "Nicotinamide adenine dinucleotide phosphate - reduced"
"glutamate dehydrogenase (NADP)" 2-Oxoglutarate
"3-isopropylmalate dehydrogenase" "Nicotinamide adenine dinucleotide"
"3-isopropylmalate dehydrogenase" "Nicotinamide adenine dinucleotide - reduced"
"3-isopropylmalate dehydrogenase" 3-Carboxy-4-methyl-2-oxopentanoate
"3-isopropylmalate dehydrogenase" eco:b0073
"3-isopropylmalate dehydrogenase" "Nicotinamide adenine dinucleotide - reduced"
"3-isopropylmalate dehydrogenase" 3-Carboxy-2-hydroxy-4-methylpentanoate
"3-isopropylmalate dehydrogenase" "Nicotinamide adenine dinucleotide"
"3-isopropylmalate dehydrogenase" 3-Carboxy-4-methyl-2-oxopentanoate
"3-isopropylmalate dehydrogenase" 3-Carboxy-2-hydroxy-4-methylpentanoate
"3-deoxy-D-manno-octulosonic acid transferase" "KDO-lipid IV(A)"
"3-deoxy-D-manno-octulosonic acid transferase" "KDO(2)-lipid IV(A)"
"3-deoxy-D-manno-octulosonic acid transferase" CMP
"3-deoxy-D-manno-octulosonic acid transferase" eco:b3633
"3-deoxy-D-manno-octulosonic acid transferase" "KDO(2)-lipid IV(A)"
"3-deoxy-D-manno-octulosonic acid transferase" CMP-3-deoxy-D-manno-octulosonate
"3-deoxy-D-manno-octulosonic acid transferase" "KDO-lipid IV(A)"
"3-deoxy-D-manno-octulosonic acid transferase" CMP
"3-deoxy-D-manno-octulosonic acid transferase" CMP-3-deoxy-D-manno-octulosonate
"Chorismate pyruvate lyase" Pyruvate
"Chorismate pyruvate lyase" eco:b4039
"Chorismate pyruvate lyase" 4-Hydroxybenzoate
"Chorismate pyruvate lyase" chorismate
"Chorismate pyruvate lyase" 4-Hydroxybenzoate
"Chorismate pyruvate lyase" chorismate
"Chorismate pyruvate lyase" Pyruvate
"homoserine dehydrogenase (NADPH)" L-Homoserine
"homoserine dehydrogenase (NADPH)" "Nicotinamide adenine dinucleotide phosphate - reduced"
"homoserine dehydrogenase (NADPH)" "Nicotinamide adenine dinucleotide phosphate"
"homoserine dehydrogenase (NADPH)" eco:b3940
"homoserine dehydrogenase (NADPH)" "L-Aspartate 4-semialdehyde"
"homoserine dehydrogenase (NADPH)" L-Homoserine
"homoserine dehydrogenase (NADPH)" eco:b0002
"homoserine dehydrogenase (NADPH)" "Nicotinamide adenine dinucleotide phosphate"
"homoserine dehydrogenase (NADPH)" "L-Aspartate 4-semialdehyde"
"homoserine dehydrogenase (NADPH)" "Nicotinamide adenine dinucleotide phosphate - reduced"
"cobalt (Co+2) transport via diffusion (extracellular to periplasm)" Co2+
"cobalt (Co+2) transport via diffusion (extracellular to periplasm)" Co2+
"cobalt (Co+2) transport via diffusion (extracellular to periplasm)" Co2+
"cobalt (Co+2) transport via diffusion (extracellular to periplasm)" Co2+
"Malonyl-CoA-ACP transacylase" "Coenzyme A"
"Malonyl-CoA-ACP transacylase" Malonyl-CoA
"Malonyl-CoA-ACP transacylase" "Malonyl-[acyl-carrier protein]"
"Malonyl-CoA-ACP transacylase" eco:b1092
"Malonyl-CoA-ACP transacylase" "acyl carrier protein"
"Malonyl-CoA-ACP transacylase" "Coenzyme A"
"Malonyl-CoA-ACP transacylase" eco:b1094
"Malonyl-CoA-ACP transacylase" "Malonyl-[acyl-carrier protein]"
"Malonyl-CoA-ACP transacylase" "acyl carrier protein"
"Malonyl-CoA-ACP transacylase" Malonyl-CoA
"ISC [4Fe-4S] Transfer" "IscU scaffold protein"
"ISC [4Fe-4S] Transfer" "IscU with bound [4Fe-4S] cluster"
"ISC [4Fe-4S] Transfer" eco:b2529
"ISC [4Fe-4S] Transfer" "[4Fe-4S] iron-sulfur cluster"
"ISC [4Fe-4S] Transfer" "IscU scaffold protein"
"ISC [4Fe-4S] Transfer" eco:b2528
"ISC [4Fe-4S] Transfer" "[4Fe-4S] iron-sulfur cluster"
"ISC [4Fe-4S] Transfer" "IscU with bound [4Fe-4S] cluster"
"riboflavin synthase" "3,4-dihydroxy-2-butanone 4-phosphate"
"riboflavin synthase" Phosphate
"riboflavin synthase" 6,7-Dimethyl-8-(1-D-ribityl)lumazine
"riboflavin synthase" eco:b1662
"riboflavin synthase" Phosphate
"riboflavin synthase" 4-(1-D-Ribitylamino)-5-aminouracil
"riboflavin synthase" "3,4-dihydroxy-2-butanone 4-phosphate"
"riboflavin synthase" 6,7-Dimethyl-8-(1-D-ribityl)lumazine
"riboflavin synthase" 4-(1-D-Ribitylamino)-5-aminouracil
"succinyl-diaminopimelate desuccinylase" Succinate
"succinyl-diaminopimelate desuccinylase" eco:b2472
"succinyl-diaminopimelate desuccinylase" LL-2,6-Diaminoheptanedioate
"succinyl-diaminopimelate desuccinylase" N-Succinyl-LL-2,6-diaminoheptanedioate
"succinyl-diaminopimelate desuccinylase" LL-2,6-Diaminoheptanedioate
"succinyl-diaminopimelate desuccinylase" N-Succinyl-LL-2,6-diaminoheptanedioate
"succinyl-diaminopimelate desuccinylase" Succinate
"pantothenate kinase" ADP
"pantothenate kinase" (R)-Pantothenate
"pantothenate kinase" ATP
"pantothenate kinase" D-4'-Phosphopantothenate
"pantothenate kinase" ADP
"pantothenate kinase" eco:b3974
"pantothenate kinase" ATP
"pantothenate kinase" D-4'-Phosphopantothenate
"pantothenate kinase" (R)-Pantothenate
"phosphopantothenate-cysteine ligase" CMP
"phosphopantothenate-cysteine ligase" N-((R)-4-Phosphopantothenoyl)-L-cysteine
"phosphopantothenate-cysteine ligase" Diphosphate
"phosphopantothenate-cysteine ligase" CTP
"phosphopantothenate-cysteine ligase" L-Cysteine
"phosphopantothenate-cysteine ligase" Diphosphate
"phosphopantothenate-cysteine ligase" D-4'-Phosphopantothenate
"phosphopantothenate-cysteine ligase" eco:b3639
"phosphopantothenate-cysteine ligase" N-((R)-4-Phosphopantothenoyl)-L-cysteine
"phosphopantothenate-cysteine ligase" L-Cysteine
"phosphopantothenate-cysteine ligase" CMP
"phosphopantothenate-cysteine ligase" D-4'-Phosphopantothenate
"phosphopantothenate-cysteine ligase" CTP
"glycine C-acetyltransferase" Acetyl-CoA
"glycine C-acetyltransferase" "Coenzyme A"
"glycine C-acetyltransferase" Glycine
"glycine C-acetyltransferase" eco:b3617
"glycine C-acetyltransferase" L-2-Amino-3-oxobutanoate
"glycine C-acetyltransferase" "Coenzyme A"
"glycine C-acetyltransferase" Glycine
"glycine C-acetyltransferase" Acetyl-CoA
"glycine C-acetyltransferase" L-2-Amino-3-oxobutanoate
"Dihydroneopterin monophosphate dephosphorylase" Phosphate
"Dihydroneopterin monophosphate dephosphorylase" Dihydroneopterin
"Dihydroneopterin monophosphate dephosphorylase" Phosphate
"Dihydroneopterin monophosphate dephosphorylase" "Dihydroneopterin monophosphate"
"Dihydroneopterin monophosphate dephosphorylase" Dihydroneopterin
"Dihydroneopterin monophosphate dephosphorylase" "Dihydroneopterin monophosphate"
"asparagine synthetase" AMP
"asparagine synthetase" Diphosphate
"asparagine synthetase" L-Asparagine
"asparagine synthetase" ATP
"asparagine synthetase" L-Aspartate
"asparagine synthetase" Ammonium
"asparagine synthetase" Diphosphate
"asparagine synthetase" eco:b3744
"asparagine synthetase" Ammonium
"asparagine synthetase" L-Asparagine
"asparagine synthetase" AMP
"asparagine synthetase" L-Aspartate
"asparagine synthetase" ATP
phosphotransacetylase Acetyl-CoA
phosphotransacetylase "Coenzyme A"
phosphotransacetylase Phosphate
phosphotransacetylase eco:b2297
phosphotransacetylase "Acetyl phosphate"
phosphotransacetylase Acetyl-CoA
phosphotransacetylase eco:b2458
phosphotransacetylase Phosphate
phosphotransacetylase "Acetyl phosphate"
phosphotransacetylase "Coenzyme A"
transaldolase "Glyceraldehyde 3-phosphate"
transaldolase "Sedoheptulose 7-phosphate"
transaldolase "D-Erythrose 4-phosphate"
transaldolase eco:b0008
transaldolase "D-Fructose 6-phosphate"
transaldolase "Sedoheptulose 7-phosphate"
transaldolase eco:b2464
transaldolase "D-Erythrose 4-phosphate"
transaldolase "Glyceraldehyde 3-phosphate"
transaldolase "D-Fructose 6-phosphate"
"3-isopropylmalate dehydratase" 3-Carboxy-2-hydroxy-4-methylpentanoate
"3-isopropylmalate dehydratase" eco:b0071
"3-isopropylmalate dehydratase" eco:b0072
"3-isopropylmalate dehydratase" 2-Isopropylmaleate
"3-isopropylmalate dehydratase" 2-Isopropylmaleate
"3-isopropylmalate dehydratase" 3-Carboxy-2-hydroxy-4-methylpentanoate
"dihydoorotic acid dehydrogenase (quinone8)" Ubiquinol-8
"dihydoorotic acid dehydrogenase (quinone8)" Orotate
"dihydoorotic acid dehydrogenase (quinone8)" (S)-Dihydroorotate
"dihydoorotic acid dehydrogenase (quinone8)" Ubiquinone-8
"dihydoorotic acid dehydrogenase (quinone8)" Orotate
"dihydoorotic acid dehydrogenase (quinone8)" eco:b0945
"dihydoorotic acid dehydrogenase (quinone8)" Ubiquinol-8
"dihydoorotic acid dehydrogenase (quinone8)" (S)-Dihydroorotate
"dihydoorotic acid dehydrogenase (quinone8)" Ubiquinone-8
"4-aminobenzoate synthase" 4-Aminobenzoate
"4-aminobenzoate synthase" 4-amino-4-deoxychorismate
"4-aminobenzoate synthase" Pyruvate
"4-aminobenzoate synthase" Pyruvate
"4-aminobenzoate synthase" eco:b1096
"4-aminobenzoate synthase" 4-Aminobenzoate
"4-aminobenzoate synthase" 4-amino-4-deoxychorismate
"acyl-CoA dehydrogenase (hexanoyl-CoA)" "Hexanoyl-CoA (n-C6:0CoA)"
"acyl-CoA dehydrogenase (hexanoyl-CoA)" trans-Hex-2-enoyl-CoA
"acyl-CoA dehydrogenase (hexanoyl-CoA)" "Flavin adenine dinucleotide reduced"
"acyl-CoA dehydrogenase (hexanoyl-CoA)" "Flavin adenine dinucleotide oxidized"
"acyl-CoA dehydrogenase (hexanoyl-CoA)" "Hexanoyl-CoA (n-C6:0CoA)"
"acyl-CoA dehydrogenase (hexanoyl-CoA)" eco:b0221
"acyl-CoA dehydrogenase (hexanoyl-CoA)" "Flavin adenine dinucleotide reduced"
"acyl-CoA dehydrogenase (hexanoyl-CoA)" "Flavin adenine dinucleotide oxidized"
"acyl-CoA dehydrogenase (hexanoyl-CoA)" trans-Hex-2-enoyl-CoA
"CO2 transport via diffusion (extracellular to periplasm)" CO2
"CO2 transport via diffusion (extracellular to periplasm)" CO2
"CO2 transport via diffusion (extracellular to periplasm)" CO2
"Enoylpimeloyl-[ACP] methyl ester reductase" "Nicotinamide adenine dinucleotide phosphate"
"Enoylpimeloyl-[ACP] methyl ester reductase" "Nicotinamide adenine dinucleotide phosphate - reduced"
"Enoylpimeloyl-[ACP] methyl ester reductase" "Pimeloyl-[acyl-carrier protein] methyl ester"
"Enoylpimeloyl-[ACP] methyl ester reductase" eco:b1288
"Enoylpimeloyl-[ACP] methyl ester reductase" "Enoylpimeloyl-[acyl-carrier protein] methyl ester"
"Enoylpimeloyl-[ACP] methyl ester reductase" "Nicotinamide adenine dinucleotide phosphate - reduced"
"Enoylpimeloyl-[ACP] methyl ester reductase" "Pimeloyl-[acyl-carrier protein] methyl ester"
"Enoylpimeloyl-[ACP] methyl ester reductase" "Nicotinamide adenine dinucleotide phosphate"
"Enoylpimeloyl-[ACP] methyl ester reductase" "Enoylpimeloyl-[acyl-carrier protein] methyl ester"
"1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (ipdp)" "Nicotinamide adenine dinucleotide"
"1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (ipdp)" "Isopentenyl diphosphate"
"1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (ipdp)" "1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate"
"1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (ipdp)" "Nicotinamide adenine dinucleotide - reduced"
"1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (ipdp)" "Isopentenyl diphosphate"
"1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (ipdp)" eco:b0029
"1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (ipdp)" "Nicotinamide adenine dinucleotide"
"1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (ipdp)" "1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate"
"1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (ipdp)" "Nicotinamide adenine dinucleotide - reduced"
"chorismate mutase" Prephenate
"chorismate mutase" eco:b2599
"chorismate mutase" chorismate
"chorismate mutase" eco:b2600
"chorismate mutase" chorismate
"chorismate mutase" Prephenate
"acetyl-CoA C-acyltransferase (octanoyl-CoA) (r)" "Coenzyme A"
"acetyl-CoA C-acyltransferase (octanoyl-CoA) (r)" "Octanoyl-CoA (n-C8:0CoA)"
"acetyl-CoA C-acyltransferase (octanoyl-CoA) (r)" 3-Oxodecanoyl-CoA
"acetyl-CoA C-acyltransferase (octanoyl-CoA) (r)" eco:b3845
"acetyl-CoA C-acyltransferase (octanoyl-CoA) (r)" Acetyl-CoA
"acetyl-CoA C-acyltransferase (octanoyl-CoA) (r)" eco:b2342
"acetyl-CoA C-acyltransferase (octanoyl-CoA) (r)" 3-Oxodecanoyl-CoA
"acetyl-CoA C-acyltransferase (octanoyl-CoA) (r)" "Octanoyl-CoA (n-C8:0CoA)"
"acetyl-CoA C-acyltransferase (octanoyl-CoA) (r)" "Coenzyme A"
"acetyl-CoA C-acyltransferase (octanoyl-CoA) (r)" Acetyl-CoA
"glutamate 5-kinase" "L-Glutamate 5-phosphate"
"glutamate 5-kinase" L-Glutamate
"glutamate 5-kinase" ADP
"glutamate 5-kinase" "L-Glutamate 5-phosphate"
"glutamate 5-kinase" ATP
"glutamate 5-kinase" eco:b0242
"glutamate 5-kinase" L-Glutamate
"glutamate 5-kinase" ATP
"glutamate 5-kinase" ADP
"UDP-N-acetylmuramoyl-L-alanine synthetase" UDP-N-acetylmuramoyl-L-alanine
"UDP-N-acetylmuramoyl-L-alanine synthetase" Phosphate
"UDP-N-acetylmuramoyl-L-alanine synthetase" UDP-N-acetylmuramate
"UDP-N-acetylmuramoyl-L-alanine synthetase" ADP
"UDP-N-acetylmuramoyl-L-alanine synthetase" eco:b0091
"UDP-N-acetylmuramoyl-L-alanine synthetase" ATP
"UDP-N-acetylmuramoyl-L-alanine synthetase" L-Alanine
"UDP-N-acetylmuramoyl-L-alanine synthetase" Phosphate
"UDP-N-acetylmuramoyl-L-alanine synthetase" ADP
"UDP-N-acetylmuramoyl-L-alanine synthetase" UDP-N-acetylmuramoyl-L-alanine
"UDP-N-acetylmuramoyl-L-alanine synthetase" ATP
"UDP-N-acetylmuramoyl-L-alanine synthetase" UDP-N-acetylmuramate
"UDP-N-acetylmuramoyl-L-alanine synthetase" L-Alanine
"3-deoxy-D-manno-octulosonic acid transferase" "KDO-lipid IV(A)"
"3-deoxy-D-manno-octulosonic acid transferase" CMP
"3-deoxy-D-manno-octulosonic acid transferase" CMP-3-deoxy-D-manno-octulosonate
"3-deoxy-D-manno-octulosonic acid transferase" "2,3,2'3'-Tetrakis(beta-hydroxymyristoyl)-D-glucosaminyl-1,6-beta-D-glucosamine 1,4'-bisphosphate"
"3-deoxy-D-manno-octulosonic acid transferase" CMP
"3-deoxy-D-manno-octulosonic acid transferase" eco:b3633
"3-deoxy-D-manno-octulosonic acid transferase" "KDO-lipid IV(A)"
"3-deoxy-D-manno-octulosonic acid transferase" CMP-3-deoxy-D-manno-octulosonate
"3-deoxy-D-manno-octulosonic acid transferase" "2,3,2'3'-Tetrakis(beta-hydroxymyristoyl)-D-glucosaminyl-1,6-beta-D-glucosamine 1,4'-bisphosphate"
"NAD synthase (nh3)" Diphosphate
"NAD synthase (nh3)" AMP
"NAD synthase (nh3)" "Nicotinamide adenine dinucleotide"
"NAD synthase (nh3)" ATP
"NAD synthase (nh3)" Ammonium
"NAD synthase (nh3)" Deamino-NAD+
"NAD synthase (nh3)" Diphosphate
"NAD synthase (nh3)" "Nicotinamide adenine dinucleotide"
"NAD synthase (nh3)" eco:b1740
"NAD synthase (nh3)" Ammonium
"NAD synthase (nh3)" AMP
"NAD synthase (nh3)" Deamino-NAD+
"NAD synthase (nh3)" ATP
"chloride (Cl-1) transport via diffusion (extracellular to periplasm)" Chloride
"chloride (Cl-1) transport via diffusion (extracellular to periplasm)" Chloride
"chloride (Cl-1) transport via diffusion (extracellular to periplasm)" Chloride
"chloride (Cl-1) transport via diffusion (extracellular to periplasm)" Chloride
"histidinol-phosphate transaminase" "3-(Imidazol-4-yl)-2-oxopropyl phosphate"
"histidinol-phosphate transaminase" "L-Histidinol phosphate"
"histidinol-phosphate transaminase" 2-Oxoglutarate
"histidinol-phosphate transaminase" eco:b2021
"histidinol-phosphate transaminase" "L-Histidinol phosphate"
"histidinol-phosphate transaminase" L-Glutamate
"histidinol-phosphate transaminase" "3-(Imidazol-4-yl)-2-oxopropyl phosphate"
"histidinol-phosphate transaminase" 2-Oxoglutarate
"histidinol-phosphate transaminase" L-Glutamate
"riboflavin kinase" FMN
"riboflavin kinase" ADP
"riboflavin kinase" ATP
"riboflavin kinase" Riboflavin
"riboflavin kinase" ADP
"riboflavin kinase" eco:b0025
"riboflavin kinase" FMN
"riboflavin kinase" ATP
"riboflavin kinase" Riboflavin
"Malonyl-CoA methyltransferase" Malonyl-CoA
"Malonyl-CoA methyltransferase" "malonyl-CoA methyl ester"
"Malonyl-CoA methyltransferase" S-Adenosyl-L-homocysteine
"Malonyl-CoA methyltransferase" eco:b0777
"Malonyl-CoA methyltransferase" "malonyl-CoA methyl ester"
"Malonyl-CoA methyltransferase" S-Adenosyl-L-methionine
"Malonyl-CoA methyltransferase" Malonyl-CoA
"Malonyl-CoA methyltransferase" S-Adenosyl-L-homocysteine
"Malonyl-CoA methyltransferase" S-Adenosyl-L-methionine
"pantetheine-phosphate adenylyltransferase" Dephospho-CoA
"pantetheine-phosphate adenylyltransferase" Diphosphate
"pantetheine-phosphate adenylyltransferase" eco:b3634
"pantetheine-phosphate adenylyltransferase" "Pantetheine 4'-phosphate"
"pantetheine-phosphate adenylyltransferase" ATP
"pantetheine-phosphate adenylyltransferase" Dephospho-CoA
"pantetheine-phosphate adenylyltransferase" "Pantetheine 4'-phosphate"
"pantetheine-phosphate adenylyltransferase" Diphosphate
"pantetheine-phosphate adenylyltransferase" ATP
"phosphomethylpyrimidine kinase" "2-Methyl-4-amino-5-hydroxymethylpyrimidine diphosphate"
"phosphomethylpyrimidine kinase" ATP
"phosphomethylpyrimidine kinase" ADP
"phosphomethylpyrimidine kinase" eco:b2103
"phosphomethylpyrimidine kinase" 4-Amino-2-methyl-5-phosphomethylpyrimidine
"phosphomethylpyrimidine kinase" ATP
"phosphomethylpyrimidine kinase" ADP
"phosphomethylpyrimidine kinase" "2-Methyl-4-amino-5-hydroxymethylpyrimidine diphosphate"
"phosphomethylpyrimidine kinase" 4-Amino-2-methyl-5-phosphomethylpyrimidine
"diaminopimelate epimerase" LL-2,6-Diaminoheptanedioate
"diaminopimelate epimerase" meso-2,6-Diaminoheptanedioate
"diaminopimelate epimerase" LL-2,6-Diaminoheptanedioate
"diaminopimelate epimerase" eco:b3809
"diaminopimelate epimerase" meso-2,6-Diaminoheptanedioate
"ISC [4Fe-4S] Reduction" "IscU with bound [4Fe-4S] cluster"
"ISC [4Fe-4S] Reduction" "IscU with two bound [2Fe-2S] clusters"
"ISC [4Fe-4S] Reduction" "Flavin adenine dinucleotide oxidized"
"ISC [4Fe-4S] Reduction" "IscU with bound [4Fe-4S] cluster"
"ISC [4Fe-4S] Reduction" "Flavin adenine dinucleotide reduced"
"ISC [4Fe-4S] Reduction" eco:b2529
"ISC [4Fe-4S] Reduction" "IscU with two bound [2Fe-2S] clusters"
"ISC [4Fe-4S] Reduction" "Flavin adenine dinucleotide reduced"
"ISC [4Fe-4S] Reduction" "Flavin adenine dinucleotide oxidized"
"thymidylate synthase" 7,8-Dihydrofolate
"thymidylate synthase" dTMP
"thymidylate synthase" eco:b2827
"thymidylate synthase" 5,10-Methylenetetrahydrofolate
"thymidylate synthase" dUMP
"thymidylate synthase" 7,8-Dihydrofolate
"thymidylate synthase" 5,10-Methylenetetrahydrofolate
"thymidylate synthase" dTMP
"thymidylate synthase" dUMP
"glucose-6-phosphate isomerase" "D-Fructose 6-phosphate"
"glucose-6-phosphate isomerase" "D-Fructose 6-phosphate"
"glucose-6-phosphate isomerase" "D-Glucose 6-phosphate"
"glucose-6-phosphate isomerase" eco:b4025
"glucose-6-phosphate isomerase" "D-Glucose 6-phosphate"
"glycerol-3-phosphate dehydrogenase (NADP)" "Nicotinamide adenine dinucleotide phosphate"
"glycerol-3-phosphate dehydrogenase (NADP)" "Dihydroxyacetone phosphate"
"glycerol-3-phosphate dehydrogenase (NADP)" "Glycerol 3-phosphate"
"glycerol-3-phosphate dehydrogenase (NADP)" "Nicotinamide adenine dinucleotide phosphate - reduced"
