bug	full_name	batch	fitness
PA_01	Cefotaxime 2 rep 1	5	0.660254471
PA_01	Cefotaxime 3 rep 1	5	0.723295875
PA_01	Control 0 rep 28	5	0.924475196
PA_01	Control 0 rep 29	5	0.944370125
PA_01	Control 0 rep 30	5	0.938100996
PA_01	Azithromycin 1 rep 1	5	0.728067513
PA_01	Azithromycin 2 rep 1	5	0.823698716
PA_01	Azithromycin 3 rep 1	5	0.922729251
PA_01	Curcumin 2 rep 1	5	0.545750129
PA_01	Curcumin 3 rep 1	5	0.600178793
PA_01	Berberine 1 rep 1	5	0.758840794
PA_01	Berberine 2 rep 1	5	0.87090292
PA_01	Berberine 3 rep 1	5	0.889428027
PA_01	Diclofenac 1 rep 1	5	0.97336214
PA_01	Diclofenac 2 rep 1	5	0.961566469
PA_01	Diclofenac 3 rep 1	5	0.97997865
PA_01	Acetylsalisylic acid 1 rep 1	5	0.784115333
PA_01	Acetylsalisylic acid 2 rep 1	5	0.916917118
PA_01	Acetylsalisylic acid 3 rep 1	5	0.979648053
PA_01	Control 0 rep 31	5	0.908235612
PA_01	Control 0 rep 32	5	0.973090882
PA_01	Control 0 rep 33	5	0.930590572
PA_14	Loperamide 1 rep 1	6	0.889064671
PA_14	Loperamide 2 rep 1	6	0.94879701
PA_14	Loperamide 3 rep 1	6	1
PA_14	Minocycline 1 rep 1	6	0
PA_14	Minocycline 2 rep 1	6	0
PA_14	Minocycline 3 rep 1	6	0.314522934
PA_14	Rifampicin 1 rep 1	6	0.904102396
PA_14	Rifampicin 2 rep 1	6	0.978892548
PA_14	Rifampicin 3 rep 1	6	0.976628225
PA_14	Tigecycline 1 rep 1	6	0.999778876
PA_14	Tigecycline 2 rep 1	6	1
PA_14	Tigecycline 3 rep 1	6	0.992619578
PA_14	Amikacin 1 rep 2	6	0
PA_14	Amikacin 2 rep 2	6	0.423081957
PA_14	Amikacin 3 rep 2	6	0.830760048
PA_14	Control 0 rep 22	6	0.981840491
PA_14	Control 0 rep 23	6	1
PA_14	Control 0 rep 24	6	0.957446275
PA_14	Puromycin 1 rep 1	6	0.879900901
PA_14	Puromycin 2 rep 1	6	0.93832932
PA_14	Puromycin 3 rep 1	6	1
PA_14	Nonactin 1 rep 1	6	1
PA_14	Nonactin 2 rep 1	6	1
PA_14	Nonactin 3 rep 1	6	0.98264794
PA_14	Bleomycin 1 rep 1	6	0.942804389
PA_14	Bleomycin 2 rep 1	6	1
PA_14	Bleomycin 3 rep 1	6	1
PA_14	Colistin 3 rep 2	6	0.938891836
PA_14	Colistin 4 rep 1	6	0.945717695
PA_14	Colistin 5 rep 1	6	0.977877615
PA_14	Polymyxin B 2 rep 2	6	0.868609021
PA_14	Polymyxin B 3 rep 2	6	0.982205134
PA_14	Polymyxin B 4 rep 1	6	1
PA_14	Control 0 rep 25	6	1
PA_14	Control 0 rep 26	6	0.969733036
PA_14	Control 0 rep 27	6	0.976240124
PA_14	Imipenem 2 rep 2	6	0
PA_14	Imipenem 3 rep 2	6	0.946741958
PA_14	Imipenem 4 rep 1	6	1
PA_14	Mitomycin C 2 rep 2	6	0.528792276
PA_14	Mitomycin C 3 rep 2	6	0.958209978
PA_14	Mitomycin C 4 rep 1	6	0.958917801
PA_14	Minocycline 2 rep 2	6	0
PA_14	Minocycline 3 rep 2	6	0
PA_14	Minocycline 4 rep 1	6	0.705429918
PA_14	Phenformin 1 rep 1	6	0
PA_14	Phenformin 2 rep 1	6	0.561033189
PA_14	Phenformin 3 rep 1	6	0.661277861
PA_14	Cefotaxime 2 rep 1	6	0.9870672
PA_14	Cefotaxime 3 rep 1	6	1
PA_14	Control 0 rep 28	6	0.998106479
PA_14	Control 0 rep 29	6	1
PA_14	Control 0 rep 30	6	0.979113038
PA_14	Azithromycin 1 rep 1	6	0.554531256
PA_14	Azithromycin 2 rep 1	6	0.642429284
PA_14	Azithromycin 3 rep 1	6	0.711637763
PA_14	Curcumin 1 rep 1	6	0.773732138
PA_14	Curcumin 2 rep 1	6	0.872452164
PA_14	Curcumin 3 rep 1	6	0.845377284
PA_14	Berberine 1 rep 1	6	0.879239166
PA_14	Berberine 2 rep 1	6	0.948730733
PA_14	Berberine 3 rep 1	6	0.958060457
PA_14	Diclofenac 1 rep 1	6	1
PA_14	Diclofenac 2 rep 1	6	1
PA_14	Diclofenac 3 rep 1	6	0.994218306
PA_14	Acetylsalisylic acid 1 rep 1	6	0.842206845
PA_14	Acetylsalisylic acid 2 rep 1	6	0.989397883
PA_14	Acetylsalisylic acid 3 rep 1	6	1
PA_14	Control 0 rep 31	6	0.986183622
PA_14	Control 0 rep 32	6	0.998674882
PA_14	Control 0 rep 33	6	0.994174548
PA_01	Chloramphenicol 4 rep 1	7	0.921340091
PA_01	Chloramphenicol 5 rep 1	7	0.989904906
PA_01	Chloramphenicol 6 rep 1	7	1
PA_01	Phenformin 1 rep 1	7	1
PA_01	Phenformin 2 rep 1	7	1
PA_01	Phenformin 3 rep 1	7	1
PA_01	Ciclopirox 1 rep 1	7	0.57789682
PA_01	Ciclopirox 2 rep 1	7	0.829092444
PA_01	Ciclopirox 3 rep 1	7	0.972092093
PA_01	Triclosan 1 rep 1	7	0.967352756
PA_01	Triclosan 2 rep 1	7	1
PA_01	Triclosan 3 rep 1	7	1
PA_01	CHIR-90 1 rep 1	7	1
PA_01	CHIR-90 2 rep 1	7	0.994507432
PA_01	CHIR-90 3 rep 1	7	1
PA_01	Control 0 rep 34	7	0.899520535
PA_01	Control 0 rep 35	7	1
PA_01	Control 0 rep 36	7	0.98360625
PA_01	Metformin 1 rep 1	7	0.479677729
PA_01	Metformin 2 rep 1	7	0.812693043
PA_01	Metformin 3 rep 1	7	0.96679264
PA_01	Tigecycline 4 rep 1	7	0.980994064
PA_01	Tigecycline 5 rep 1	7	1
PA_01	Tigecycline 6 rep 1	7	1
PA_01	Phleomycin 1 rep 1	7	1
PA_01	Phleomycin 2 rep 1	7	1
PA_01	Phleomycin 3 rep 1	7	1
PA_01	CCCP 4 rep 1	7	1
PA_01	CCCP 5 rep 1	7	1
PA_01	CCCP 6 rep 1	7	1
PA_01	Moxifloxacin 1 rep 1	7	0.964909387
PA_01	Moxifloxacin 2 rep 1	7	0.995409011
PA_01	Moxifloxacin 3 rep 1	7	1
PA_01	Control 0 rep 37	7	0.996427004
PA_01	Control 0 rep 38	7	1
PA_01	Control 0 rep 39	7	1
PA_01	Gentamicin 1 rep 1	7	0
PA_01	Gentamicin 2 rep 1	7	0
PA_01	Gentamicin 3 rep 1	7	0.419834058
PA_01	Meropenem 4 rep 1	7	0
PA_01	Meropenem 5 rep 1	7	0.375632798
PA_01	Meropenem 6 rep 1	7	0.741451564
PA_01	Streptozotocin 1 rep 1	7	1
PA_01	Streptozotocin 2 rep 1	7	1
PA_01	Streptozotocin 3 rep 1	7	1
PA_01	Doxorubicin 1 rep 2	7	1
PA_01	Doxorubicin 2 rep 2	7	1
PA_01	Doxorubicin 3 rep 2	7	1
PA_01	Novobiocin 4 rep 1	7	0.884608035
PA_01	Novobiocin 5 rep 1	7	0.97648723
PA_01	Novobiocin 6 rep 1	7	1
PA_01	Control 0 rep 40	7	1
PA_01	Control 0 rep 41	7	1
PA_01	Control 0 rep 42	7	1
PA_14	Chloramphenicol 4 rep 1	8	0
PA_14	Chloramphenicol 5 rep 1	8	0.345877611
PA_14	Chloramphenicol 6 rep 1	8	0.532828298
PA_14	Phenformin 1 rep 2	8	0.106240689
PA_14	Phenformin 2 rep 2	8	0.455276447
PA_14	Phenformin 3 rep 2	8	0.590044456
PA_14	Ciclopirox 1 rep 1	8	0.749482349
PA_14	Ciclopirox 2 rep 1	8	0.916302042
PA_14	Ciclopirox 3 rep 1	8	0.998118733
PA_14	Triclosan 1 rep 1	8	0.992023706
PA_14	Triclosan 2 rep 1	8	0.997728109
PA_14	Triclosan 3 rep 1	8	0.999270269
PA_14	CHIR-90 1 rep 1	8	0.08636145
PA_14	CHIR-90 2 rep 1	8	0
PA_14	CHIR-90 3 rep 1	8	0
PA_14	Control 0 rep 34	8	0.997660708
PA_14	Control 0 rep 35	8	0.998173233
PA_14	Control 0 rep 36	8	0.994233374
PA_14	Metformin 1 rep 1	8	0.575917342
PA_14	Metformin 2 rep 1	8	0.804216694
PA_14	Metformin 3 rep 1	8	0.90317545
PA_14	Tigecycline 4 rep 1	8	0.998374179
PA_14	Tigecycline 5 rep 1	8	0.999771345
PA_14	Tigecycline 6 rep 1	8	0.996791399
PA_14	Phleomycin 1 rep 1	8	0.997615127
PA_14	Phleomycin 2 rep 1	8	0.995655412
PA_14	Phleomycin 3 rep 1	8	0.997268723
PA_14	CCCP 4 rep 1	8	0.852874138
PA_14	CCCP 5 rep 1	8	0.994040074
PA_14	CCCP 6 rep 1	8	0.987435056
PA_14	Moxifloxacin 2 rep 1	8	0.666112177
PA_14	Moxifloxacin 3 rep 1	8	0.903503251
PA_14	Control 0 rep 37	8	0.99496026
PA_14	Control 0 rep 38	8	0.996812861
PA_14	Control 0 rep 39	8	0.998623794
PA_14	Gentamicin 1 rep 1	8	0
PA_14	Gentamicin 2 rep 1	8	0
PA_14	Gentamicin 3 rep 1	8	0.801920172
PA_14	Meropenem 4 rep 1	8	0
PA_14	Meropenem 5 rep 1	8	0.627719622
PA_14	Meropenem 6 rep 1	8	0.868658572
PA_14	Streptozotocin 1 rep 1	8	0.975112147
PA_14	Streptozotocin 2 rep 1	8	0.999767341
PA_14	Streptozotocin 3 rep 1	8	0.99864147
PA_14	Doxorubicin 1 rep 2	8	0.997863952
PA_14	Doxorubicin 2 rep 2	8	0.99898984
PA_14	Doxorubicin 3 rep 2	8	0.998288698
PA_14	Novobiocin 4 rep 1	8	0.998843741
PA_14	Novobiocin 5 rep 1	8	0.997455327
PA_14	Novobiocin 6 rep 1	8	0.998976573
PA_14	Control 0 rep 40	8	0.999945748
PA_14	Control 0 rep 41	8	0.996201189
PA_14	Control 0 rep 42	8	0.998969134
Ecoli_BW	Cycloserine D 1 rep 1	1	0.995731656
Ecoli_BW	Cycloserine D 2 rep 1	1	0.999578618
Ecoli_BW	Cycloserine D 3 rep 1	1	0.999538306
Ecoli_BW	Doxycycline 1 rep 1	1	0.438773143
Ecoli_BW	Doxycycline 2 rep 1	1	0.996145091
Ecoli_BW	Doxycycline 3 rep 1	1	0.999031818
Ecoli_BW	Spectinomycin 1 rep 1	1	0.998778246
Ecoli_BW	Spectinomycin 2 rep 1	1	0.99863717
Ecoli_BW	Spectinomycin 3 rep 1	1	0.999796023
Ecoli_BW	Fosfomycin 1 rep 1	1	0.573653901
Ecoli_BW	Fosfomycin 2 rep 1	1	0.463524249
Ecoli_BW	Fosfomycin 3 rep 1	1	0.996144193
Ecoli_BW	Oxacillin 1 rep 1	1	0.997848234
Ecoli_BW	Oxacillin 2 rep 1	1	0.998781007
Ecoli_BW	Oxacillin 3 rep 1	1	0.999247006
Ecoli_BW	Novobiocin 1 rep 1	1	0.994671191
Ecoli_BW	Novobiocin 2 rep 1	1	0.999979582
Ecoli_BW	Novobiocin 3 rep 1	1	0.99816458
Ecoli_BW	Bacitracin 1 rep 1	1	0.99658899
Ecoli_BW	Bacitracin 2 rep 1	1	0.999111162
Ecoli_BW	Bacitracin 3 rep 1	1	0.998581454
Ecoli_BW	Polymyxin B 1 rep 1	1	0.999242483
Ecoli_BW	Polymyxin B 2 rep 1	1	0.999162211
Ecoli_BW	Polymyxin B 3 rep 1	1	0.999843306
Ecoli_BW	Fusidic acid 1 rep 1	1	0.999131596
Ecoli_BW	Fusidic acid 2 rep 1	1	0.998018498
Ecoli_BW	Fusidic acid 3 rep 1	1	0.998321775
Ecoli_BW	Amikacin 1 rep 1	1	0
Ecoli_BW	Amikacin 2 rep 1	1	0.994201221
Ecoli_BW	Amikacin 3 rep 1	1	0.998991353
Ecoli_BW	Cefotaxime 1 rep 1	1	0.99860785
Ecoli_BW	Cefotaxime 2 rep 1	1	0.99951913
Ecoli_BW	Cefotaxime 3 rep 1	1	0.999240995
Ecoli_BW	PMS 1 rep 1	1	0.999945442
Ecoli_BW	PMS 2 rep 1	1	0.997791092
Ecoli_BW	PMS 3 rep 1	1	0.99889991
Ecoli_BW	Benzalkonium 2 rep 1	1	0.999536828
Ecoli_BW	Cefaclor 1 rep 1	1	0.998143565
Ecoli_BW	Cefaclor 2 rep 1	1	0.998118437
Ecoli_BW	Cefsulodin 1 rep 1	1	0.997756888
Ecoli_BW	Cefsulodin 2 rep 1	1	0.999641002
Ecoli_BW	Control 0 rep 1	1	0.999594299
Ecoli_BW	Control 0 rep 2	1	0.999943225
Ecoli_iAi1	Amoxicillin 1 rep 1	1	0
Ecoli_iAi1	Amoxicillin 2 rep 1	1	1
Ecoli_iAi1	Amoxicillin 3 rep 1	1	1
Ecoli_iAi1	Chloramphenicol 1 rep 1	1	0
Ecoli_iAi1	Chloramphenicol 2 rep 1	1	1
Ecoli_iAi1	Chloramphenicol 3 rep 1	1	1
Ecoli_iAi1	Ciprofloxacin 1 rep 1	1	0
Ecoli_iAi1	Ciprofloxacin 2 rep 1	1	1
Ecoli_iAi1	Ciprofloxacin 3 rep 1	1	1
Ecoli_iAi1	Cycloserine D 1 rep 1	1	1
Ecoli_iAi1	Cycloserine D 2 rep 1	1	1
Ecoli_iAi1	Cycloserine D 3 rep 1	1	1
Ecoli_iAi1	Doxycycline 1 rep 1	1	0
Ecoli_iAi1	Doxycycline 2 rep 1	1	1
Ecoli_iAi1	Doxycycline 3 rep 1	1	1
Ecoli_iAi1	Spectinomycin 1 rep 1	1	1
Ecoli_iAi1	Spectinomycin 2 rep 1	1	1
Ecoli_iAi1	Spectinomycin 3 rep 1	1	1
Ecoli_iAi1	Control 0 rep 1	1	1
Ecoli_iAi1	Control 0 rep 2	1	1
Ecoli_iAi1	Fosfomycin 1 rep 1	1	0.492716205
Ecoli_iAi1	Fosfomycin 2 rep 1	1	1
Ecoli_iAi1	Fosfomycin 3 rep 1	1	1
Ecoli_iAi1	Oxacillin 1 rep 1	1	1
Ecoli_iAi1	Oxacillin 2 rep 1	1	1
Ecoli_iAi1	Oxacillin 3 rep 1	1	1
Ecoli_iAi1	Novobiocin 1 rep 1	1	0
Ecoli_iAi1	Novobiocin 2 rep 1	1	0.434477218
Ecoli_iAi1	Novobiocin 3 rep 1	1	1
Ecoli_iAi1	Bacitracin 2 rep 1	1	1
Ecoli_iAi1	Bacitracin 3 rep 1	1	1
Ecoli_iAi1	Polymyxin B 1 rep 1	1	1
Ecoli_iAi1	Polymyxin B 2 rep 1	1	1
Ecoli_iAi1	Polymyxin B 3 rep 1	1	1
Ecoli_iAi1	Fusidic acid 1 rep 1	1	0.595616758
Ecoli_iAi1	Fusidic acid 2 rep 1	1	1
Ecoli_iAi1	Fusidic acid 3 rep 1	1	1
Ecoli_iAi1	Amikacin 1 rep 1	1	1
Ecoli_iAi1	Amikacin 2 rep 1	1	1
Ecoli_iAi1	Amikacin 3 rep 1	1	1
Ecoli_iAi1	Cefotaxime 1 rep 1	1	0.532501529
Ecoli_iAi1	Cefotaxime 2 rep 1	1	1
Ecoli_iAi1	Cefotaxime 3 rep 1	1	1
Ecoli_iAi1	PMS 1 rep 1	1	0.287560143
Ecoli_iAi1	PMS 2 rep 1	1	1
Ecoli_iAi1	PMS 3 rep 1	1	1
Ecoli_iAi1	Benzalkonium 1 rep 1	1	0
Ecoli_iAi1	Benzalkonium 2 rep 1	1	1
Ecoli_iAi1	Benzalkonium 3 rep 1	1	1
Ecoli_iAi1	Cefaclor 1 rep 1	1	1
Ecoli_iAi1	Cefaclor 2 rep 1	1	1
Ecoli_iAi1	Cefaclor 3 rep 1	1	1
Ecoli_iAi1	Cefsulodin 1 rep 1	1	1
Ecoli_iAi1	Cefsulodin 2 rep 1	1	1
Ecoli_iAi1	Cefsulodin 3 rep 1	1	1
Ecoli_BW	Clindamycin 1 rep 1	1	0.999434965
Ecoli_BW	Clindamycin 2 rep 1	1	0.999898521
Ecoli_BW	Clindamycin 3 rep 1	1	0.999201973
Ecoli_BW	Spiramycin 1 rep 1	1	0.999851171
Ecoli_BW	Spiramycin 2 rep 1	1	0.999883564
Ecoli_BW	Spiramycin 3 rep 1	1	0.999957694
Ecoli_BW	Erythromycin 1 rep 1	1	0.999471272
Ecoli_BW	Erythromycin 2 rep 1	1	0.998059846
Ecoli_BW	Erythromycin 3 rep 1	1	0.99892802
Ecoli_BW	Trimethoprim 1 rep 1	1	0.563539701
Ecoli_BW	Trimethoprim 2 rep 1	1	0.643978689
Ecoli_BW	Trimethoprim 3 rep 1	1	0.994352446
Ecoli_BW	Sulfamonomethoxine 1 rep 1	1	0.998753914
Ecoli_BW	Sulfamonomethoxine 2 rep 1	1	0.998325588
Ecoli_BW	Sulfamonomethoxine 3 rep 1	1	0.999551888
Ecoli_BW	Paraquat 1 rep 1	1	0.99745315
Ecoli_BW	Paraquat 2 rep 1	1	0.998472183
Ecoli_BW	Paraquat 3 rep 1	1	0.998717888
Ecoli_iAi1	Clindamycin 1 rep 1	1	1
Ecoli_iAi1	Clindamycin 2 rep 1	1	1
Ecoli_iAi1	Clindamycin 3 rep 1	1	1
Ecoli_iAi1	Spiramycin 1 rep 1	1	1
Ecoli_iAi1	Spiramycin 2 rep 1	1	1
Ecoli_iAi1	Spiramycin 3 rep 1	1	1
Ecoli_iAi1	Erythromycin 1 rep 1	1	1
Ecoli_iAi1	Erythromycin 2 rep 1	1	1
Ecoli_iAi1	Erythromycin 3 rep 1	1	1
Ecoli_iAi1	Trimethoprim 1 rep 1	1	0.466994936
Ecoli_iAi1	Trimethoprim 2 rep 1	1	0.598778078
Ecoli_iAi1	Trimethoprim 3 rep 1	1	1
Ecoli_iAi1	Sulfamonomethoxine 1 rep 1	1	1
Ecoli_iAi1	Sulfamonomethoxine 2 rep 1	1	1
Ecoli_iAi1	Sulfamonomethoxine 3 rep 1	1	1
Ecoli_iAi1	Paraquat 1 rep 1	1	1
Ecoli_iAi1	Paraquat 2 rep 1	1	1
Ecoli_iAi1	Paraquat 3 rep 1	1	1
Ecoli_BW	Procaine 1 rep 1	1	0.996206468
Ecoli_BW	Procaine 2 rep 1	1	0.999789916
Ecoli_BW	Procaine 3 rep 1	1	0.999593833
Ecoli_BW	Vanillin 1 rep 1	1	0.999937726
Ecoli_BW	Vanillin 2 rep 1	1	0.999778915
Ecoli_BW	Vanillin 3 rep 1	1	0.998811984
Ecoli_BW	Verapamil 1 rep 1	1	0.99897138
Ecoli_BW	Verapamil 2 rep 1	1	0.999201087
Ecoli_BW	Verapamil 3 rep 1	1	0.998680862
Ecoli_iAi1	Procaine 1 rep 1	1	1
Ecoli_iAi1	Procaine 2 rep 1	1	1
Ecoli_iAi1	Procaine 3 rep 1	1	1
Ecoli_iAi1	Vanillin 1 rep 1	1	1
Ecoli_iAi1	Vanillin 2 rep 1	1	1
Ecoli_iAi1	Vanillin 3 rep 1	1	1
Ecoli_iAi1	Verapamil 1 rep 1	1	1
Ecoli_iAi1	Verapamil 2 rep 1	1	1
Ecoli_iAi1	Verapamil 3 rep 1	1	1
Ecoli_iAi1	Levofloxacin 1 rep 1	1	0
Ecoli_iAi1	Levofloxacin 2 rep 1	1	0
Ecoli_iAi1	Levofloxacin 3 rep 1	1	1
Ecoli_iAi1	Piperacillin 1 rep 1	1	1
Ecoli_iAi1	Piperacillin 2 rep 1	1	1
Ecoli_iAi1	Piperacillin 3 rep 1	1	1
Ecoli_iAi1	Nitrofurantoin 1 rep 1	1	1
Ecoli_iAi1	Nitrofurantoin 2 rep 1	1	1
Ecoli_iAi1	Nitrofurantoin 3 rep 1	1	1
Ecoli_BW	Amoxicillin 1 rep 2	1	0.446431158
Ecoli_BW	Amoxicillin 2 rep 2	1	0.999756124
Ecoli_BW	Amoxicillin 3 rep 2	1	0.999456674
Ecoli_BW	Chloramphenicol 1 rep 2	1	0.505222528
Ecoli_BW	Chloramphenicol 2 rep 2	1	0.999892092
Ecoli_BW	Chloramphenicol 3 rep 2	1	0.995550515
Ecoli_BW	Ciprofloxacin 1 rep 2	1	0
Ecoli_BW	Ciprofloxacin 2 rep 2	1	0.386944511
Ecoli_BW	Ciprofloxacin 3 rep 2	1	0.995982814
Ecoli_BW	Control 0 rep 3	2	1
Ecoli_BW	Control 0 rep 4	2	1
Ecoli_BW	Control 0 rep 5	2	1
Ecoli_BW	Levofloxacin 1 rep 1	2	0.032150774
Ecoli_BW	Levofloxacin 2 rep 1	2	0
Ecoli_BW	Levofloxacin 3 rep 1	2	0.092792541
Ecoli_BW	Piperacillin 1 rep 1	2	0.814903039
Ecoli_BW	Piperacillin 2 rep 1	2	1
Ecoli_BW	Piperacillin 3 rep 1	2	1
Ecoli_BW	Nitrofurantoin 1 rep 1	2	0.842528323
Ecoli_BW	Nitrofurantoin 2 rep 1	2	1
Ecoli_BW	Nitrofurantoin 3 rep 1	2	1
Ecoli_BW	CCCP 1 rep 1	2	0.439957836
Ecoli_BW	CCCP 2 rep 1	2	0.775786853
Ecoli_BW	CCCP 3 rep 1	2	0.961010967
Ecoli_BW	Cephalexin 1 rep 1	2	1
Ecoli_BW	Cephalexin 2 rep 1	2	1
Ecoli_BW	Cephalexin 3 rep 1	2	1
Ecoli_BW	Mecillinam 1 rep 1	2	0.200050786
Ecoli_BW	Mecillinam 2 rep 1	2	0.56445456
Ecoli_BW	Mecillinam 3 rep 1	2	0.879764934
Ecoli_BW	A22 1 rep 1	2	0.220875531
Ecoli_BW	A22 2 rep 1	2	0.508199118
Ecoli_BW	A22 3 rep 1	2	0.83932738
Ecoli_BW	Loperamide 1 rep 1	2	0.699342882
Ecoli_BW	Loperamide 2 rep 1	2	1
Ecoli_BW	Loperamide 3 rep 1	2	1
Ecoli_BW	Minocycline 1 rep 1	2	1
Ecoli_BW	Minocycline 2 rep 1	2	1
Ecoli_BW	Minocycline 3 rep 1	2	1
Ecoli_iAi1	CCCP 1 rep 1	2	0.500955065
Ecoli_iAi1	CCCP 2 rep 1	2	0.795413136
Ecoli_iAi1	CCCP 3 rep 1	2	0.999783851
Ecoli_iAi1	Cephalexin 1 rep 1	2	0.999367881
Ecoli_iAi1	Cephalexin 2 rep 1	2	0.999634182
Ecoli_iAi1	Cephalexin 3 rep 1	2	0.999385733
Ecoli_iAi1	Mecillinam 1 rep 1	2	0
Ecoli_iAi1	Mecillinam 2 rep 1	2	0
Ecoli_iAi1	Mecillinam 3 rep 1	2	0.279249008
Ecoli_iAi1	A22 1 rep 1	2	0.367236764
Ecoli_iAi1	A22 2 rep 1	2	0.885680814
Ecoli_iAi1	A22 3 rep 1	2	0.99902116
Ecoli_iAi1	Loperamide 1 rep 1	2	0.834951788
Ecoli_iAi1	Loperamide 2 rep 1	2	0.999052209
Ecoli_iAi1	Loperamide 3 rep 1	2	0.99811258
Ecoli_iAi1	Minocycline 1 rep 1	2	0.941344059
Ecoli_iAi1	Minocycline 2 rep 1	2	0.997994961
Ecoli_iAi1	Minocycline 3 rep 1	2	0.999092708
Ecoli_BW	Mecillinam 1 rep 2	3	0.244313141
Ecoli_BW	Mecillinam 2 rep 2	3	0.631873919
Ecoli_BW	Mecillinam 3 rep 2	3	0.933253046
Ecoli_BW	A22 1 rep 2	3	0.362148043
Ecoli_BW	A22 2 rep 2	3	0.788684604
Ecoli_BW	A22 3 rep 2	3	0.996411098
Ecoli_BW	Loperamide 1 rep 2	3	0.988782463
Ecoli_BW	Loperamide 2 rep 2	3	0.999916211
Ecoli_BW	Loperamide 3 rep 2	3	0.999420725
Ecoli_BW	Minocycline 1 rep 2	3	0.746607475
Ecoli_BW	Minocycline 2 rep 2	3	0.842482502
Ecoli_BW	Minocycline 3 rep 2	3	0.998383732
Ecoli_BW	Cefsulodin 1 rep 2	3	0.876393233
Ecoli_BW	Cefsulodin 2 rep 2	3	0.995241478
Ecoli_BW	Cefsulodin 3 rep 2	3	0.997762766
Ecoli_BW	Control 0 rep 6	3	0.999266302
Ecoli_BW	Control 0 rep 7	3	0.997646608
Ecoli_BW	Control 0 rep 8	3	0.998290254
Ecoli_BW	Tobramycin 1 rep 1	3	0.56344194
Ecoli_BW	Tobramycin 2 rep 1	3	0.992916982
Ecoli_BW	Tobramycin 3 rep 1	3	0.996285335
Ecoli_BW	Teicoplanin 1 rep 1	3	0.999784928
Ecoli_BW	Teicoplanin 2 rep 1	3	0.991634123
Ecoli_BW	Teicoplanin 3 rep 1	3	0.998195207
Ecoli_BW	Chlorhexidine 1 rep 1	3	0.995812407
Ecoli_BW	Chlorhexidine 2 rep 1	3	0.99957
Ecoli_BW	Chlorhexidine 3 rep 1	3	0.99562037
Ecoli_BW	Metronidazole 1 rep 1	3	0.999069498
Ecoli_BW	Metronidazole 2 rep 1	3	0.999937948
Ecoli_BW	Metronidazole 3 rep 1	3	0.999862252
Ecoli_BW	Nisin 1 rep 1	3	0.991791901
Ecoli_BW	Nisin 2 rep 1	3	0.999417522
Ecoli_BW	Nisin 3 rep 1	3	0.994850483
Ecoli_BW	EGCG 1 rep 1	3	0.999589579
Ecoli_BW	EGCG 2 rep 1	3	0.997938868
Ecoli_BW	EGCG 3 rep 1	3	0.999233952
Ecoli_BW	Rifampicin 1 rep 1	3	0.472406936
Ecoli_BW	Rifampicin 2 rep 1	3	0.880377761
Ecoli_BW	Rifampicin 3 rep 1	3	0.999860929
Ecoli_BW	Aztreonam 2 rep 1	3	0.590131829
Ecoli_BW	Aztreonam 3 rep 1	3	0.763988892
Ecoli_BW	Penicillin G 1 rep 1	3	0.998610536
Ecoli_BW	Penicillin G 2 rep 1	3	0.997867733
Ecoli_BW	Penicillin G 3 rep 1	3	0.997521253
Ecoli_BW	Theophylline 1 rep 1	3	0.998604914
Ecoli_BW	Theophylline 3 rep 1	3	0.998320558
Ecoli_BW	Benzalkonium 1 rep 2	3	0.438047466
Ecoli_BW	Benzalkonium 2 rep 2	3	0.999853824
Ecoli_BW	Benzalkonium 3 rep 1	3	0.999145129
Ecoli_BW	Control 0 rep 9	3	0.999602235
Ecoli_BW	Control 0 rep 10	3	0.995740285
Ecoli_BW	Control 0 rep 11	3	0.99776678
Ecoli_BW	Clofazimine 1 rep 1	3	0.999468297
Ecoli_BW	Clofazimine 2 rep 1	3	0.99856986
Ecoli_BW	Clofazimine 3 rep 1	3	0.999351979
Ecoli_BW	Clarithromycin 1 rep 1	3	0.445374341
Ecoli_BW	Clarithromycin 2 rep 1	3	0.657896698
Ecoli_BW	Clarithromycin 3 rep 1	3	0.78569722
Ecoli_BW	Cefotaxime 1 rep 2	3	0.828414013
Ecoli_BW	Cefotaxime 2 rep 2	3	0.96858673
Ecoli_BW	Cefotaxime 3 rep 2	3	0.995102552
Ecoli_BW	Caffeine 1 rep 1	3	0.998357883
Ecoli_BW	Caffeine 2 rep 1	3	0.998078712
Ecoli_BW	Caffeine 3 rep 1	3	0.998523206
Ecoli_BW	Reserpine 1 rep 1	3	0.997317892
Ecoli_BW	Reserpine 2 rep 1	3	0.999537036
Ecoli_BW	Reserpine 3 rep 1	3	0.998315453
Ecoli_BW	Procaine 1 rep 2	3	0.687635822
Ecoli_BW	Procaine 2 rep 2	3	0.886835572
Ecoli_BW	Procaine 3 rep 2	3	0.976863475
Ecoli_BW	Puromycin 1 rep 1	3	0.800626067
Ecoli_BW	Puromycin 2 rep 1	3	0.934359493
Ecoli_BW	Puromycin 3 rep 1	3	0.999588703
Ecoli_BW	Pyocyanin 1 rep 1	3	0.307145511
Ecoli_BW	Pyocyanin 2 rep 1	3	0.625638226
Ecoli_BW	Pyocyanin 3 rep 1	3	0.976159256
Ecoli_BW	Pseudomonic acid 1 rep 1	3	0.910801453
Ecoli_BW	Pseudomonic acid 2 rep 1	3	0.999931527
Ecoli_BW	Pseudomonic acid 3 rep 1	3	0.998099512
