bug	combination	CompleteConcRange	AntagConcRange	SynConcRange	AntagPot	SynPot
ST_LT2	Ciprofloxacin_Streptozotocin	9.99900009999e-05	0.002999700029997	0.0003999600039996	11	15
ST_LT2	Cycloserine D_Doxycycline	0.942905709429057	0.588541145885412	0.939106089391061	41	72
ST_LT2	Cycloserine D_Spectinomycin	0.517448255174483	0.747225277472253	0.518948105189481	40	54
ST_LT2	Cycloserine D_Fosfomycin	0.717928207179282	0.984601539846015	0.726727327267273	12	72
ST_LT2	Cycloserine D_Oxacillin	0.556244375562444	NA	0.55014498550145	0	54
ST_LT2	Cycloserine D_Novobiocin	0.399160083991601	NA	0.396760323967603	0	72
ST_LT2	Cycloserine D_Bacitracin	0.933606639336066	NA	0.928707129287071	0	54
ST_LT2	Cycloserine D_Polymyxin B	0.895510448955104	NA	0.895110488951105	0	54
ST_LT2	Cycloserine D_Fusidic acid	0.451654834516548	NA	0.447155284471553	0	54
ST_LT2	Cycloserine D_Amikacin	0.973002699730027	0.874912508749125	0.968503149685031	36	66
ST_LT2	Cycloserine D_Cefotaxime	0.97020297970203	0.996200379962004	0.971702829717028	12	54
ST_LT2	Cycloserine D_PMS	0.0033996600339966	0.887411258874113	0.003999600039996	12	54
ST_LT2	Cycloserine D_Benzalkonium	0.903909609039096	0.0025997400259974	0.902309769023098	6	72
ST_LT2	Cycloserine D_Cefaclor	0.505949405059494	0.76952304769523	0.0116988301169883	18	36
ST_LT2	Cycloserine D_Cefsulodin	0.265973402659734	NA	0.263473652634737	0	72
ST_LT2	Cycloserine D_Clindamycin	0.949405059494051	0.974202579742026	0.951804819518048	16	54
ST_LT2	Cycloserine D_Spiramycin	0.308269173082692	NA	0.302969703029697	0	54
ST_LT2	Cycloserine D_Erythromycin	0.175182481751825	0.054994500549945	0.178582141785821	38	54
ST_LT2	Cycloserine D_Trimethoprim	0.968003199680032	0.975202479752025	0.967603239676032	41	54
ST_LT2	Cycloserine D_Sulfamonomethoxine	0.465453454654535	NA	0.477752224777522	0	54
ST_LT2	Cycloserine D_Paraquat	9.99900009999e-05	NA	9.99900009999e-05	0	54
ST_LT2	Cycloserine D_Procaine	0.469153084691531	0.692230776922308	0.464453554644536	46	54
ST_LT2	Cycloserine D_Vanillin	0.861313868613139	NA	0.861013898610139	0	54
ST_LT2	Cycloserine D_Verapamil	0.401959804019598	NA	0.398460153984602	0	54
ST_LT2	Cycloserine D_Levofloxacin	0.792320767923208	0.595940405959404	0.964103589641036	48	18
ST_LT2	Cycloserine D_Piperacillin	9.99900009999e-05	0.0007999200079992	9.99900009999e-05	30	54
ST_LT2	Cycloserine D_Nitrofurantoin	0.86981301869813	0.995300469953005	0.871312868713129	6	54
ST_LT2	Cycloserine D_CCCP	0.362463753624638	0.326767323267673	0.353864613538646	20	66
ST_LT2	Cycloserine D_Cephalexin	0.959504049595041	NA	0.959204079592041	0	54
ST_LT2	Cycloserine D_Mecillinam	0.0028997100289971	0.741625837416258	9.99900009999e-05	18	36
ST_LT2	Cycloserine D_A22	0.278672132786721	0.999800019998	0.277972202779722	12	48
ST_LT2	Cycloserine D_Loperamide	0.406759324067593	NA	0.412258774122588	0	54
ST_LT2	Cycloserine D_Minocycline	0.943105689431057	NA	0.938506149385061	0	42
ST_LT2	Cycloserine D_Tobramycin	0.950904909509049	9.99900009999e-05	0.713828617138286	12	36
ST_LT2	Cycloserine D_Teicoplanin	0.795320467953205	NA	0.796820317968203	0	54
ST_LT2	Cycloserine D_Chlorhexidine	0.0471952804719528	NA	0.0480951904809519	0	54
ST_LT2	Cycloserine D_Metronidazole	0.66993300669933	NA	0.656434356564344	0	54
ST_LT2	Cycloserine D_Nisin	0.782021797820218	NA	0.781021897810219	0	54
ST_LT2	Cycloserine D_EGCG	0.100789921007899	NA	0.0970902909709029	0	54
ST_LT2	Cycloserine D_Rifampicin	0.711128887111289	0.28037196280372	0.146385361463854	12	42
ST_LT2	Cycloserine D_Aztreonam	0.918508149185082	0.996700329967003	0.0696930306969303	42	36
ST_LT2	Cycloserine D_Penicillin G	0.893410658934107	0.895510448955104	0.883511648835116	24	54
ST_LT2	Cycloserine D_Theophylline	0.904009599040096	NA	0.902209779022098	0	54
ST_LT2	Cycloserine D_Clofazimine	0.962003799620038	NA	0.961503849615039	0	54
ST_LT2	Cycloserine D_Clarithromycin	0.0001999800019998	0.0068993100689931	0.0002999700029997	40	48
ST_LT2	Cycloserine D_Caffeine	0.834016598340166	NA	0.829017098290171	0	54
ST_LT2	Cycloserine D_Reserpine	0.42955704429557	NA	0.43015698430157	0	54
ST_LT2	Cycloserine D_Puromycin	0.664333566643336	0.982201779822018	0.668033196680332	8	54
ST_LT2	Cycloserine D_Pyocyanin	0.347365263473653	0.992400759924008	0.340665933406659	18	54
ST_LT2	Cycloserine D_Pseudomonic acid	0.868413158684132	0.928707129287071	0.863813618638136	7	54
ST_LT2	Cycloserine D_Nonactin	0.678432156784322	NA	0.682831716828317	0	54
ST_LT2	Cycloserine D_Imipenem	0.0004999500049995	0.273372662733727	0.006999300069993	6	48
ST_LT2	Cycloserine D_Bleomycin	0.255874412558744	0.872512748725128	0.254674532546745	18	42
ST_LT2	Cycloserine D_Linezolid	0.833916608339166	NA	0.834416558344166	0	54
ST_LT2	Cycloserine D_Doxorubicin	0.953004699530047	NA	0.945105489451055	0	72
ST_LT2	Cycloserine D_Daptomycin	0.446955304469553	NA	0.446955304469553	0	54
ST_LT2	Cycloserine D_Cerulenin	0.866913308669133	0.98010198980102	0.862613738626137	6	54
ST_LT2	Cycloserine D_Tigecycline	0.734126587341266	NA	0.730626937306269	0	72
ST_LT2	Cycloserine D_Mitomycin C	0.632536746325367	0.631336866313369	0.631336866313369	54	54
ST_LT2	Cycloserine D_Meropenem	0.7995200479952	0.926507349265073	0.179482051794821	16	6
ST_LT2	Cycloserine D_Colistin	0.0760923907609239	NA	0.072992700729927	0	18
ST_LT2	Cycloserine D_Metformin	0.27977202279772	0.948505149485051	0.272372762723728	6	18
ST_LT2	Cycloserine D_Phenformin	0.060993900609939	NA	0.0604939506049395	0	18
ST_LT2	Cycloserine D_Azithromycin	0.0915908409159084	0.284971502849715	0.0880911908809119	14	18
ST_LT2	Cycloserine D_Curcumin	0.960603939606039	NA	0.959404059594041	0	18
ST_LT2	Cycloserine D_Berberine	0.494150584941506	NA	0.487451254874513	0	18
ST_LT2	Cycloserine D_Diclofenac	0.333266673332667	NA	0.33006699330067	0	18
ST_LT2	Cycloserine D_Acetylsalisylic acid	0.0135986401359864	0.854214578542146	0.012998700129987	6	18
ST_LT2	Cycloserine D_Ciclopirox	0.719228077192281	0.721027897210279	0.724927507249275	6	18
ST_LT2	Cycloserine D_Triclosan	0.45015498450155	NA	0.449055094490551	0	18
ST_LT2	Cycloserine D_CHIR-90	0.470852914708529	0.746425357464254	0.0153984601539846	6	12
ST_LT2	Cycloserine D_Phleomycin	0.0104989501049895	0.0245975402459754	0.0022997700229977	16	12
ST_LT2	Cycloserine D_Moxifloxacin	0.857914208579142	0.825717428257174	0.861913808619138	6	18
ST_LT2	Cycloserine D_Gentamicin	0.153384661533847	0.0216978302169783	0.938606139386061	12	6
ST_LT2	Cycloserine D_Streptozotocin	0.722127787221278	0.389161083891611	0.732126787321268	12	18
ST_LT2	Doxycycline_Spectinomycin	9.99900009999e-05	9.99900009999e-05	9.99900009999e-05	53	54
ST_LT2	Doxycycline_Fosfomycin	0.0001999800019998	9.99900009999e-05	0.0001999800019998	50	72
ST_LT2	Doxycycline_Oxacillin	0.533146685331467	0.697530246975302	0.535846415358464	40	54
ST_LT2	Doxycycline_Novobiocin	0.518048195180482	0.698330166983302	0.511448855114489	44	72
ST_LT2	Doxycycline_Bacitracin	0.0006999300069993	0.0034996500349965	0.0005999400059994	37	54
ST_LT2	Doxycycline_Polymyxin B	0.389161083891611	0.431956804319568	0.389161083891611	46	54
ST_LT2	Doxycycline_Fusidic acid	0.98030196980302	0.854114588541146	0.976502349765023	37	54
ST_LT2	Doxycycline_Amikacin	0.763223677632237	0.791520847915208	0.768623137686231	57	66
ST_LT2	Doxycycline_Cefotaxime	0.0267973202679732	0.0014998500149985	0.0284971502849715	47	54
ST_LT2	Doxycycline_PMS	9.99900009999e-05	9.99900009999e-05	9.99900009999e-05	41	54
ST_LT2	Doxycycline_Benzalkonium	9.99900009999e-05	9.99900009999e-05	9.99900009999e-05	41	72
ST_LT2	Doxycycline_Cefaclor	0.946505349465053	0.942705729427057	0.806219378062194	42	36
ST_LT2	Doxycycline_Cefsulodin	0.0316968303169683	0.0091990800919908	0.0310968903109689	49	72
ST_LT2	Doxycycline_Clindamycin	0.949305069493051	0.884711528847115	0.955304469553045	44	54
ST_LT2	Doxycycline_Spiramycin	0.309269073092691	0.233676632336766	0.305669433056694	42	54
ST_LT2	Doxycycline_Erythromycin	0.692630736926307	0.517948205179482	0.683531646835316	50	54
ST_LT2	Doxycycline_Trimethoprim	9.99900009999e-05	9.99900009999e-05	9.99900009999e-05	48	54
ST_LT2	Doxycycline_Sulfamonomethoxine	0.827917208279172	0.957004299570043	0.831616838316168	32	54
ST_LT2	Doxycycline_Paraquat	9.99900009999e-05	9.99900009999e-05	9.99900009999e-05	29	54
ST_LT2	Doxycycline_Procaine	9.99900009999e-05	9.99900009999e-05	9.99900009999e-05	54	54
ST_LT2	Doxycycline_Vanillin	0.179382061793821	0.0246975302469753	0.184981501849815	23	54
ST_LT2	Doxycycline_Verapamil	0.0026997300269973	0.0030996900309969	0.0020997900209979	25	54
ST_LT2	Doxycycline_Levofloxacin	0.0134986501349865	0.0115988401159884	0.0767923207679232	54	18
ST_LT2	Doxycycline_Piperacillin	0.849215078492151	0.83021697830217	0.84991500849915	49	54
ST_LT2	Doxycycline_Nitrofurantoin	0.338466153384662	0.148585141485851	0.338166183381662	37	54
ST_LT2	Doxycycline_CCCP	0.898010198980102	0.91970802919708	0.896110388961104	47	66
ST_LT2	Doxycycline_Cephalexin	0.0806919308069193	0.617838216178382	0.0846915308469153	27	54
ST_LT2	Doxycycline_Mecillinam	0.0235976402359764	9.99900009999e-05	0.611738826117388	32	36
ST_LT2	Doxycycline_A22	0.93990600939906	0.88041195880412	0.936606339366063	31	48
ST_LT2	Doxycycline_Loperamide	0.473152684731527	0.424557544245575	0.476452354764524	30	54
ST_LT2	Doxycycline_Minocycline	0.364563543645635	0.061993800619938	0.37006299370063	24	42
ST_LT2	Doxycycline_Tobramycin	0.226877312268773	0.371762823717628	0.0077992200779922	32	36
ST_LT2	Doxycycline_Teicoplanin	0.56024397560244	0.631436856314369	0.55984401559844	30	54
ST_LT2	Doxycycline_Chlorhexidine	9.99900009999e-05	9.99900009999e-05	9.99900009999e-05	34	54
ST_LT2	Doxycycline_Metronidazole	0.541345865413459	0.613738626137386	0.527847215278472	35	54
ST_LT2	Doxycycline_Nisin	0.876012398760124	0.915608439156084	0.873112688731127	31	54
ST_LT2	Doxycycline_EGCG	0.806919308069193	0.0214978502149785	0.802319768023198	18	54
ST_LT2	Doxycycline_Rifampicin	9.99900009999e-05	0.19028097190281	9.99900009999e-05	28	42
ST_LT2	Doxycycline_Aztreonam	9.99900009999e-05	9.99900009999e-05	0.0002999700029997	48	36
ST_LT2	Doxycycline_Penicillin G	9.99900009999e-05	9.99900009999e-05	9.99900009999e-05	49	54
ST_LT2	Doxycycline_Theophylline	0.598840115988401	0.799420057994201	0.603939606039396	27	54
ST_LT2	Doxycycline_Clofazimine	9.99900009999e-05	9.99900009999e-05	9.99900009999e-05	19	54
ST_LT2	Doxycycline_Clarithromycin	0.0200979902009799	0.0188981101889811	0.020997900209979	48	48
ST_LT2	Doxycycline_Caffeine	0.306969303069693	0.564443555644436	0.303369663033697	24	54
ST_LT2	Doxycycline_Reserpine	0.439256074392561	0.596340365963404	0.436656334366563	22	54
ST_LT2	Doxycycline_Puromycin	0.961903809619038	0.956404359564044	0.963403659634037	38	54
ST_LT2	Doxycycline_Pyocyanin	9.99900009999e-05	9.99900009999e-05	9.99900009999e-05	30	54
ST_LT2	Doxycycline_Pseudomonic acid	9.99900009999e-05	9.99900009999e-05	9.99900009999e-05	42	54
ST_LT2	Doxycycline_Nonactin	0.680831916808319	0.631436856314369	0.687431256874313	15	54
ST_LT2	Doxycycline_Imipenem	0.0583941605839416	0.0081991800819918	0.264473552644736	29	48
ST_LT2	Doxycycline_Bleomycin	0.506249375062494	0.473452654734527	0.499050094990501	28	42
ST_LT2	Doxycycline_Linezolid	0.902709729027097	0.908909109089091	0.901909809019098	19	54
ST_LT2	Doxycycline_Doxorubicin	0.932406759324068	0.943205679432057	0.93010698930107	33	72
ST_LT2	Doxycycline_Daptomycin	0.918508149185082	0.558744125587441	0.92030796920308	20	54
ST_LT2	Doxycycline_Cerulenin	0.0006999300069993	0.0033996600339966	0.0015998400159984	20	54
ST_LT2	Doxycycline_Tigecycline	0.985701429857014	0.986901309869013	0.987901209879012	25	72
ST_LT2	Doxycycline_Mitomycin C	9.99900009999e-05	9.99900009999e-05	9.99900009999e-05	54	53
ST_LT2	Doxycycline_Meropenem	0.621037896210379	0.625037496250375	0.691030896910309	18	6
ST_LT2	Doxycycline_Colistin	9.99900009999e-05	NA	0.0001999800019998	3	18
ST_LT2	Doxycycline_Metformin	9.99900009999e-05	9.99900009999e-05	9.99900009999e-05	13	18
ST_LT2	Doxycycline_Phenformin	0.757624237576242	NA	0.757924207579242	3	18
ST_LT2	Doxycycline_Azithromycin	0.0032996700329967	0.0030996900309969	0.0026997300269973	18	18
ST_LT2	Doxycycline_Curcumin	0.892110788921108	NA	0.888911108889111	3	18
ST_LT2	Doxycycline_Berberine	0.652234776522348	0.995900409959004	0.655534446555344	6	18
ST_LT2	Doxycycline_Diclofenac	0.262373762623738	NA	0.264073592640736	3	18
ST_LT2	Doxycycline_Acetylsalisylic acid	0.130586941305869	0.972902709729027	0.13048695130487	8	18
ST_LT2	Doxycycline_Ciclopirox	0.978402159784022	0.457854214578542	0.974802519748025	8	18
ST_LT2	Doxycycline_Triclosan	0.854614538546145	NA	0.858714128587141	3	18
ST_LT2	Doxycycline_CHIR-90	0.229277072292771	0.852814718528147	0.0018998100189981	11	12
ST_LT2	Doxycycline_Phleomycin	0.0056994300569943	0.0040995900409959	0.0033996600339966	18	12
ST_LT2	Doxycycline_Moxifloxacin	0.0081991800819918	0.0035996400359964	0.0098990100989901	10	18
ST_LT2	Doxycycline_Gentamicin	0.404859514048595	0.76972302769723	0.309369063093691	14	6
ST_LT2	Doxycycline_Streptozotocin	0.0044995500449955	0.0046995300469953	0.0052994700529947	15	18
ST_LT2	Spectinomycin_Fosfomycin	0.0746925307469253	0.0386961303869613	0.0731926807319268	45	54
ST_LT2	Spectinomycin_Oxacillin	0.888011198880112	0.738126187381262	0.888611138886111	31	36
ST_LT2	Spectinomycin_Novobiocin	0.92050794920508	0.957304269573043	0.92040795920408	39	54
ST_LT2	Spectinomycin_Bacitracin	0.0411958804119588	0.0421957804219578	0.0393960603939606	30	36
ST_LT2	Spectinomycin_Polymyxin B	0.305969403059694	0.182381761823818	0.304269573042696	32	36
ST_LT2	Spectinomycin_Fusidic acid	0.0181981801819818	0.0307969203079692	0.020997900209979	28	36
ST_LT2	Spectinomycin_Amikacin	0.0085991400859914	0.0004999500049995	0.0095990400959904	42	48
ST_LT2	Spectinomycin_Cefotaxime	0.384461553844616	0.418558144185581	0.388161183881612	34	36
ST_LT2	Spectinomycin_PMS	0.991900809919008	0.980701929807019	0.993800619938006	30	36
ST_LT2	Spectinomycin_Benzalkonium	0.0828917108289171	0.195180481951805	0.0861913808619138	39	54
ST_LT2	Spectinomycin_Cefaclor	0.982301769823018	0.983501649835017	0.997600239976002	32	24
ST_LT2	Spectinomycin_Cefsulodin	0.924407559244076	0.928007199280072	0.91990800919908	39	54
ST_LT2	Spectinomycin_Clindamycin	0.0118988101189881	0.0104989501049895	0.0101989801019898	33	36
ST_LT2	Spectinomycin_Spiramycin	0.643135686431357	0.438756124387561	0.641535846415358	32	36
ST_LT2	Spectinomycin_Erythromycin	0.0035996400359964	0.0048995100489951	0.0034996500349965	34	36
ST_LT2	Spectinomycin_Trimethoprim	9.99900009999e-05	9.99900009999e-05	9.99900009999e-05	34	36
ST_LT2	Spectinomycin_Sulfamonomethoxine	0.991400859914009	0.894910508949105	0.98970102989701	25	36
ST_LT2	Spectinomycin_Paraquat	0.0454954504549545	0.291770822917708	0.0556944305569443	23	36
ST_LT2	Spectinomycin_Procaine	0.0507949205079492	0.0480951904809519	0.0505949405059494	36	36
ST_LT2	Spectinomycin_Vanillin	9.99900009999e-05	9.99900009999e-05	9.99900009999e-05	22	36
ST_LT2	Spectinomycin_Verapamil	0.98020197980202	0.778622137786221	0.97980201979802	23	36
ST_LT2	Spectinomycin_Levofloxacin	0.136086391360864	0.142885711428857	0.0054994500549945	36	12
ST_LT2	Spectinomycin_Piperacillin	0.0464953504649535	0.0284971502849715	0.0510948905109489	35	36
ST_LT2	Spectinomycin_Nitrofurantoin	0.641835816418358	0.464553544645535	0.641435856414359	29	36
ST_LT2	Spectinomycin_CCCP	0.154184581541846	0.290670932906709	0.15958404159584	41	48
ST_LT2	Spectinomycin_Cephalexin	0.984101589841016	0.861313868613139	0.984201579842016	24	36
ST_LT2	Spectinomycin_Mecillinam	0.944705529447055	0.947605239476052	0.966203379662034	27	24
ST_LT2	Spectinomycin_A22	0.0106989301069893	0.0085991400859914	0.0104989501049895	21	30
ST_LT2	Spectinomycin_Loperamide	0.0628937106289371	0.0452954704529547	0.0621937806219378	23	36
ST_LT2	Spectinomycin_Minocycline	0.965603439656034	0.977602239776022	0.965703429657034	17	24
ST_LT2	Spectinomycin_Tobramycin	0.0366963303669633	0.0623937606239376	0.38966103389661	25	24
ST_LT2	Spectinomycin_Teicoplanin	0.241275872412759	0.0655934406559344	0.243675632436756	24	36
ST_LT2	Spectinomycin_Chlorhexidine	0.0028997100289971	0.0054994500549945	0.0025997400259974	30	36
ST_LT2	Spectinomycin_Metronidazole	0.0343965603439656	0.108689131086891	0.0425957404259574	28	36
ST_LT2	Spectinomycin_Nisin	0.128187181281872	0.0421957804219578	0.138586141385861	26	36
ST_LT2	Spectinomycin_EGCG	9.99900009999e-05	0.0636936306369363	9.99900009999e-05	20	36
ST_LT2	Spectinomycin_Rifampicin	0.61053894610539	0.603139686031397	0.488151184881512	28	30
ST_LT2	Spectinomycin_Aztreonam	9.99900009999e-05	9.99900009999e-05	0.0428957104289571	34	24
ST_LT2	Spectinomycin_Penicillin G	0.0017998200179982	0.0024997500249975	0.0021997800219978	33	36
ST_LT2	Spectinomycin_Theophylline	0.50954904509549	0.35026497350265	0.505049495050495	23	36
ST_LT2	Spectinomycin_Clofazimine	0.364163583641636	0.832416758324168	0.355464453554645	22	36
ST_LT2	Spectinomycin_Clarithromycin	0.0001999800019998	9.99900009999e-05	0.0001999800019998	30	30
ST_LT2	Spectinomycin_Caffeine	0.861213878612139	0.913608639136086	0.861313868613139	23	36
ST_LT2	Spectinomycin_Reserpine	0.962003799620038	0.933106689331067	0.964503549645035	25	36
ST_LT2	Spectinomycin_Puromycin	0.0004999500049995	0.0006999300069993	0.0003999600039996	31	36
ST_LT2	Spectinomycin_Pyocyanin	0.99010098990101	0.971202879712029	0.989101089891011	28	36
ST_LT2	Spectinomycin_Pseudomonic acid	9.99900009999e-05	9.99900009999e-05	9.99900009999e-05	30	36
ST_LT2	Spectinomycin_Nonactin	0.482851714828517	0.667933206679332	0.472152784721528	18	36
ST_LT2	Spectinomycin_Imipenem	0.694930506949305	0.688231176882312	0.246875312468753	26	30
ST_LT2	Spectinomycin_Bleomycin	0.0902909709029097	0.0108989101089891	0.086991300869913	23	30
ST_LT2	Spectinomycin_Linezolid	0.939306069393061	0.922907709229077	0.935206479352065	21	36
ST_LT2	Spectinomycin_Doxorubicin	0.667533246675332	0.676732326767323	0.666833316668333	33	54
ST_LT2	Spectinomycin_Daptomycin	0.65003499650035	0.887711228877112	0.653034696530347	22	36
ST_LT2	Spectinomycin_Cerulenin	0.0140985901409859	0.582741725827417	0.0144985501449855	22	36
ST_LT2	Spectinomycin_Tigecycline	0.429257074292571	0.47955204479552	0.423557644235576	30	54
ST_LT2	Spectinomycin_Mitomycin C	0.990900909909009	0.989401059894011	0.991400859914009	36	36
ST_LT2	Spectinomycin_Meropenem	0.963903609639036	0.965303469653035	0.28007199280072	18	6
ST_LT2	Spectinomycin_Colistin	0.748625137486251	0.507849215078492	0.744025597440256	9	18
ST_LT2	Spectinomycin_Metformin	0.0013998600139986	0.0023997600239976	0.0010998900109989	15	18
ST_LT2	Spectinomycin_Phenformin	0.546645335466453	0.890810918908109	0.54024597540246	9	18
ST_LT2	Spectinomycin_Azithromycin	0.987901209879012	0.987101289871013	0.987801219878012	18	18
ST_LT2	Spectinomycin_Curcumin	0.103789621037896	0.332966703329667	0.11028897110289	9	18
ST_LT2	Spectinomycin_Berberine	0.551144885511449	0.892810718928107	0.561843815618438	12	18
ST_LT2	Spectinomycin_Diclofenac	0.0354964503549645	0.382561743825617	0.0363963603639636	9	18
ST_LT2	Spectinomycin_Acetylsalisylic acid	0.0072992700729927	0.0335966403359664	0.0091990800919908	12	18
ST_LT2	Spectinomycin_Ciclopirox	0.597040295970403	0.437356264373563	0.722227777222278	12	17
ST_LT2	Spectinomycin_Triclosan	0.936806319368063	0.966103389661034	0.938806119388061	9	18
ST_LT2	Spectinomycin_CHIR-90	0.916608339166083	0.756824317568243	0.959104089591041	15	12
ST_LT2	Spectinomycin_Phleomycin	9.99900009999e-05	0.0007999200079992	9.99900009999e-05	18	11
ST_LT2	Spectinomycin_Moxifloxacin	0.153584641535846	0.0467953204679532	0.151784821517848	14	18
ST_LT2	Spectinomycin_Gentamicin	0.924107589241076	0.937606239376062	0.943905609439056	17	6
ST_LT2	Spectinomycin_Streptozotocin	0.645535446455354	0.584241575842416	0.638436156384362	17	18
ST_LT2	Fosfomycin_Oxacillin	0.0006999300069993	0.0211978802119788	0.0004999500049995	14	54
ST_LT2	Fosfomycin_Novobiocin	9.99900009999e-05	0.0081991800819918	9.99900009999e-05	15	72
ST_LT2	Fosfomycin_Bacitracin	0.0003999600039996	0.011998800119988	0.0001999800019998	11	54
ST_LT2	Fosfomycin_Polymyxin B	0.417558244175582	0.345165483451655	0.411958804119588	16	54
ST_LT2	Fosfomycin_Fusidic acid	0.985901409859014	0.976102389761024	0.984901509849015	12	54
ST_LT2	Fosfomycin_Amikacin	0.106189381061894	0.194080591940806	0.10958904109589	44	66
ST_LT2	Fosfomycin_Cefotaxime	0.248975102489751	0.521447855214479	0.237776222377762	26	54
ST_LT2	Fosfomycin_PMS	0.306369363063694	0.999800019998	0.301369863013699	21	54
ST_LT2	Fosfomycin_Benzalkonium	0.983801619838016	0.965703429657034	0.984701529847015	20	72
ST_LT2	Fosfomycin_Cefaclor	0.0775922407759224	0.993500649935007	9.99900009999e-05	26	36
ST_LT2	Fosfomycin_Cefsulodin	9.99900009999e-05	0.0008999100089991	9.99900009999e-05	17	72
ST_LT2	Fosfomycin_Clindamycin	0.979002099790021	0.547245275472453	0.978202179782022	26	54
ST_LT2	Fosfomycin_Spiramycin	0.212078792120788	0.164583541645835	0.214578542145785	13	54
ST_LT2	Fosfomycin_Erythromycin	0.934906509349065	0.856114388561144	0.933906609339066	41	54
ST_LT2	Fosfomycin_Trimethoprim	0.0568943105689431	0.0545945405459454	0.0594940505949405	44	54
ST_LT2	Fosfomycin_Sulfamonomethoxine	0.0371962803719628	0.117588241175882	0.0368963103689631	16	54
ST_LT2	Fosfomycin_Paraquat	9.99900009999e-05	0.107289271072893	9.99900009999e-05	14	54
ST_LT2	Fosfomycin_Procaine	0.367163283671633	0.370562943705629	0.365363463653635	52	54
ST_LT2	Fosfomycin_Vanillin	0.0008999100089991	0.0278972102789721	0.0006999300069993	13	54
ST_LT2	Fosfomycin_Verapamil	0.0014998500149985	0.0012998700129987	0.0007999200079992	14	54
ST_LT2	Fosfomycin_Levofloxacin	0.406259374062594	0.384961503849615	0.956104389561044	51	18
ST_LT2	Fosfomycin_Piperacillin	9.99900009999e-05	0.0007999200079992	9.99900009999e-05	37	54
ST_LT2	Fosfomycin_Nitrofurantoin	0.178582141785821	0.347665233476652	0.179482051794821	20	54
ST_LT2	Fosfomycin_CCCP	0.834716528347165	0.977502249775023	0.832416758324168	32	66
ST_LT2	Fosfomycin_Cephalexin	0.0057994200579942	0.0671932806719328	0.0063993600639936	14	54
ST_LT2	Fosfomycin_Mecillinam	0.0003999600039996	0.711828817118288	9.99900009999e-05	25	36
ST_LT2	Fosfomycin_A22	0.745525447455255	0.966203379662034	0.744525547445255	21	48
ST_LT2	Fosfomycin_Loperamide	0.470652934706529	0.440955904409559	0.482751724827517	14	54
ST_LT2	Fosfomycin_Minocycline	0.989101089891011	0.998500149985001	0.988801119888011	10	42
ST_LT2	Fosfomycin_Tobramycin	0.273872612738726	0.531146885311469	0.829117088291171	22	36
ST_LT2	Fosfomycin_Teicoplanin	0.21987801219878	0.28037196280372	0.220877912208779	15	54
ST_LT2	Fosfomycin_Chlorhexidine	0.98030196980302	0.999700029997	0.978702129787021	13	54
ST_LT2	Fosfomycin_Metronidazole	0.0998900109989001	0.423457654234577	0.0934906509349065	16	54
ST_LT2	Fosfomycin_Nisin	0.0008999100089991	0.0061993800619938	0.0015998400159984	11	54
ST_LT2	Fosfomycin_EGCG	0.964803519648035	0.458554144585541	0.960903909609039	12	54
ST_LT2	Fosfomycin_Rifampicin	0.91960803919608	0.547945205479452	0.937406259374063	22	42
ST_LT2	Fosfomycin_Aztreonam	0.0362963703629637	0.316868313168683	9.99900009999e-05	45	36
ST_LT2	Fosfomycin_Penicillin G	9.99900009999e-05	9.99900009999e-05	9.99900009999e-05	34	54
ST_LT2	Fosfomycin_Theophylline	0.0097990200979902	0.0100989901009899	0.0102989701029897	15	54
ST_LT2	Fosfomycin_Clofazimine	0.0885911408859114	0.171982801719828	0.0941905809419058	12	54
ST_LT2	Fosfomycin_Clarithromycin	0.763723627637236	0.594640535946405	0.764223577642236	45	48
ST_LT2	Fosfomycin_Caffeine	0.0340965903409659	0.121687831216878	0.0390960903909609	10	54
ST_LT2	Fosfomycin_Reserpine	0.661933806619338	0.597840215978402	0.650834916508349	9	54
ST_LT2	Fosfomycin_Puromycin	0.0126987301269873	0.154784521547845	0.0133986601339866	21	54
ST_LT2	Fosfomycin_Pyocyanin	0.856414358564144	0.0955904409559044	0.860613938606139	24	54
ST_LT2	Fosfomycin_Pseudomonic acid	0.979402059794021	0.655334466553345	0.975702429757024	21	54
ST_LT2	Fosfomycin_Nonactin	0.834916508349165	0.234576542345765	0.833016698330167	6	54
ST_LT2	Fosfomycin_Imipenem	9.99900009999e-05	0.0198980101989801	9.99900009999e-05	14	48
ST_LT2	Fosfomycin_Bleomycin	0.318168183181682	0.316868313168683	0.316568343165683	23	42
ST_LT2	Fosfomycin_Linezolid	0.496650334966503	0.846215378462154	0.497650234976502	7	54
ST_LT2	Fosfomycin_Doxorubicin	0.0361963803619638	0.0073992600739926	0.0361963803619638	12	72
ST_LT2	Fosfomycin_Daptomycin	0.588541145885412	0.497050294970503	0.591040895910409	8	54
ST_LT2	Fosfomycin_Cerulenin	0.164583541645835	0.597040295970403	0.152084791520848	11	54
ST_LT2	Fosfomycin_Tigecycline	0.0155984401559844	0.66963303669633	0.014998500149985	9	72
ST_LT2	Fosfomycin_Mitomycin C	0.238476152384762	0.247475252474753	0.229477052294771	54	54
ST_LT2	Fosfomycin_Meropenem	0.650834916508349	0.651334866513349	0.177382261773823	18	6
ST_LT2	Fosfomycin_Colistin	0.862613738626137	NA	0.857314268573143	1	18
