Bug	Array Drug	Batch 1	Batch 2	Batch 3	Batch 4	Batch 5	Batch 6	Batch 7	Batch 8
PA_01	Theophylline 2 	0.929544902	NA	0.927064363	NA	0.944488056	NA	0.930966421	NA
PA_01	Theophylline 2 rep 2	0.915567658	NA	0.921093999	NA	0.9551311	NA	0.89696633	NA
PA_01	Theophylline 3 	0.940025061	NA	0.910311584	NA	0.914208757	NA	0.908472222	NA
PA_01	Theophylline 3 rep 2	0.939051114	NA	0.924433164	NA	0.961839073	NA	0.890783167	NA
PA_01	Tigecycline 1 	0.730750288	NA	0.751228716	NA	0.808330635	NA	0.780791781	NA
PA_01	Tigecycline 1 rep 2	0.718418023	NA	0.752364819	NA	0.796169663	NA	0.783101657	NA
PA_01	Tigecycline 2 	0.800819533	NA	0.784039855	NA	0.814759894	NA	0.794044408	NA
PA_01	Tigecycline 2 rep 2	0.806407891	NA	0.878385078	NA	0.872025946	NA	0.868078934	NA
PA_01	Tigecycline 3 	0.880570033	NA	0.87994536	NA	0.98767892	NA	0.892689747	NA
PA_01	Tigecycline 3 rep 2	0.90137653	NA	0.917144181	NA	0.934214169	NA	0.893664988	NA
PA_01	Tobramycin 1 	0	NA	0	NA	0	NA	0	NA
PA_01	Tobramycin 1 rep 2	0	NA	0	NA	0	NA	0	NA
PA_01	Tobramycin 2 	NA	NA	NA	NA	0	NA	0	NA
PA_01	Tobramycin 2 rep 2	NA	NA	0.541109342	NA	0.182969865	NA	NA	NA
PA_01	Tobramycin 3 	0.734706692	NA	0.773104753	NA	0.73085137	NA	0.697138859	NA
PA_01	Tobramycin 3 rep 2	0.786525531	NA	0.802271875	NA	0.79468654	NA	0.750641739	NA
PA_01	Trimethoprim 1 	0.850881587	NA	0.922174916	NA	0.95811085	NA	0.906361877	NA
PA_01	Trimethoprim 1 rep 2	0.874800089	NA	0.867584882	NA	0.894568342	NA	0.851503084	NA
PA_01	Trimethoprim 2 	0.833843328	NA	0.884656805	NA	0.895294151	NA	0.854934525	NA
PA_01	Trimethoprim 2 rep 2	0.853505278	NA	0.869862482	NA	0.902474993	NA	0.842460177	NA
PA_01	Trimethoprim 3 	0.864622137	NA	0.889328743	NA	0.897864968	NA	0.839521476	NA
PA_01	Trimethoprim 3 rep 2	0.889037929	NA	0.904418993	NA	0.914109788	NA	0.877363641	NA
PA_01	Vanillin 1 	0.698929325	NA	0.733962741	NA	0.733138078	NA	0.690745407	NA
PA_01	Vanillin 1 rep 2	0.748568775	NA	0.750519418	NA	0.753322843	NA	0.713479503	NA
PA_01	Vanillin 2 	0.78669601	NA	0.859273537	NA	0.841042308	NA	0.822693573	NA
PA_01	Vanillin 2 rep 2	0.815149516	NA	0.843096468	NA	0.83982987	NA	0.768323617	NA
PA_01	Vanillin 3 	0.838058872	NA	0.868741973	NA	0.878977931	NA	0.814047064	NA
PA_01	Vanillin 3 rep 2	0.93606809	NA	0.928721518	NA	0.969881893	NA	0.895031996	NA
PA_01	Verapamil 1 	0.842206353	NA	0.834580314	NA	0.851836598	NA	0.805302365	NA
PA_01	Verapamil 1 rep 2	0.786158953	NA	0.854130245	NA	0.847601835	NA	0.780687792	NA
PA_01	Verapamil 2 	0.925933738	NA	0.93270844	NA	0.937232243	NA	0.91927816	NA
PA_01	Verapamil 2 rep 2	0.90237146	NA	0.972174829	NA	0.927995417	NA	0.87921723	NA
PA_01	Verapamil 3 	0.928097211	NA	0.943784779	NA	0.975167483	NA	0.913886817	NA
PA_01	Verapamil 3 rep 2	0.903974945	NA	0.970081443	NA	0.93643623	NA	0.918487481	NA
PA_14	A22 1	NA	0.645425289	NA	0.577752528	NA	0.610603277	NA	0.651060153
PA_14	A22 1 rep 2	NA	0.723113807	NA	0.672869585	NA	0.685831701	NA	0.740373031
PA_14	A22 2	NA	0.835286471	NA	0.822194384	NA	0.831570595	NA	0.865730022
PA_14	A22 2 rep 2	NA	0.831734668	NA	0.860302221	NA	0.869136879	NA	0.890703817
PA_14	A22 3	NA	0.911946204	NA	0.877645437	NA	0.876451524	NA	0.914134156
PA_14	A22 3 rep 2	NA	0.929769629	NA	0.965782942	NA	0.981208802	NA	0.973210145
PA_14	Amikacin 1	NA	0.651291953	NA	0	NA	0	NA	0.14049722
PA_14	Amikacin 1 rep 2	NA	0.697976089	NA	0	NA	0.182213407	NA	NA
PA_14	Amikacin 2	NA	0.849827934	NA	0.815693383	NA	0.815291689	NA	0.843785323
PA_14	Amikacin 2 rep 2	NA	0.846629923	NA	0.767878374	NA	0.779710019	NA	0.832696533
PA_14	Amikacin 3	NA	0.83053643	NA	0.8462575	NA	0.846169557	NA	0.862645781
PA_14	Amikacin 3 rep 2	NA	0.886065973	NA	0.860073948	NA	0.868747882	NA	0.881396252
PA_14	Amoxicillin 1	NA	1.034844511	NA	1.023167062	NA	1.103285051	NA	1.094736267
PA_14	Amoxicillin 1 rep 2	NA	0.952220931	NA	0.948737747	NA	1.003208144	NA	0.937569719
PA_14	Amoxicillin 2	NA	1.009156513	NA	0.979378596	NA	1.053187821	NA	0.98638822
PA_14	Amoxicillin 2 rep 2	NA	0.955075318	NA	0.944744624	NA	0.97857004	NA	0.920649122
PA_14	Amoxicillin 3	NA	0.982539416	NA	0.964129557	NA	1.005126055	NA	0.956514412
PA_14	Amoxicillin 3 rep 2	NA	0.921841599	NA	0.941311542	NA	0.961148555	NA	0.922166649
PA_14	Aztreonam 1	NA	0	NA	0	NA	0	NA	0
PA_14	Aztreonam 1 rep 2	NA	0	NA	0.071774314	NA	0	NA	0
PA_14	Aztreonam 2	NA	0.682367761	NA	0.799166531	NA	0.776918796	NA	0.794436288
PA_14	Aztreonam 2 rep 2	NA	0.751970548	NA	0.844055629	NA	0.796110754	NA	0.849446154
PA_14	Aztreonam 3	NA	0.882054199	NA	0.859138594	NA	0.863663032	NA	0.865200904
PA_14	Aztreonam 3 rep 2	NA	0.958426444	NA	0.968405015	NA	0.980967131	NA	0.984230284
PA_14	Bacitracin 1	NA	0.919230332	NA	0.955305553	NA	0.941364851	NA	0.94128503
PA_14	Bacitracin 1 rep 2	NA	0.923836611	NA	0.931909846	NA	0.921480437	NA	0.915171466
PA_14	Bacitracin 2	NA	0.924197669	NA	0.931064812	NA	0.918825729	NA	0.909765167
PA_14	Bacitracin 2 rep 2	NA	0.961028843	NA	0.953844496	NA	0.926906612	NA	0.917008516
PA_14	Bacitracin 3	NA	0.934317608	NA	0.929924635	NA	0.908962947	NA	0.918570234
PA_14	Bacitracin 3 rep 2	NA	0.974569034	NA	0.966295535	NA	0.954915607	NA	0.960538975
PA_14	Benzalkonium 1	NA	0	NA	0	NA	0.165080882	NA	0.131689534
PA_14	Benzalkonium 1 rep 2	NA	0	NA	0	NA	0	NA	0
PA_14	Benzalkonium 2	NA	0.809615196	NA	0.793191936	NA	0.780446605	NA	0.737713482
PA_14	Benzalkonium 2 rep 2	NA	0.80466799	NA	0.78251107	NA	0.775114711	NA	0.723863969
PA_14	Benzalkonium 3	NA	0.95611984	NA	0.934351167	NA	0.945668999	NA	0.898758779
PA_14	Benzalkonium 3 rep 2	NA	1.006557562	NA	0.975586524	NA	0.945186832	NA	0.968621022
PA_14	Bleomycin 1	NA	0.918250865	NA	0.889799792	NA	0.8854157	NA	0.882705858
PA_14	Bleomycin 1 rep 2	NA	1.000351699	NA	0.946402348	NA	0.927724443	NA	0.942618175
PA_14	Bleomycin 2	NA	0.917008974	NA	0.905983148	NA	0.897572337	NA	0.890134329
PA_14	Bleomycin 2 rep 2	NA	0.984039242	NA	0.929781632	NA	0.915532834	NA	0.943168887
PA_14	Bleomycin 3	NA	0.900707657	NA	0.902874948	NA	0.903747228	NA	0.893618131
PA_14	Bleomycin 3 rep 2	NA	1.001296809	NA	0.947996649	NA	0.928977102	NA	0.956278684
PA_14	Caffeine 1	NA	0.853555178	NA	0.874120326	NA	0.87199342	NA	0.875978695
PA_14	Caffeine 1 rep 2	NA	0.921745005	NA	0.895890354	NA	0.879193822	NA	0.894782026
PA_14	Caffeine 2	NA	0.873637231	NA	0.895025491	NA	0.882024419	NA	0.887759452
PA_14	Caffeine 2 rep 2	NA	0.921569999	NA	0.910029952	NA	0.900587839	NA	0.910331687
PA_14	Caffeine 3	NA	0.88442873	NA	0.897159563	NA	0.878985974	NA	0.877664659
PA_14	Caffeine 3 rep 2	NA	0.944593567	NA	0.913645569	NA	0.91874933	NA	0.951713859
PA_14	CCCP 1	NA	0.936259943	NA	0.921214754	NA	0.908743494	NA	0.919079131
PA_14	CCCP 1 rep 2	NA	0.90500502	NA	0.896892896	NA	0.889094656	NA	0.871331949
PA_14	CCCP 2	NA	0.935312502	NA	0.924487325	NA	0.930690467	NA	0.923084265
PA_14	CCCP 2 rep 2	NA	0.894557873	NA	0.932110885	NA	0.916995361	NA	0.906255956
PA_14	CCCP 3	NA	0.94761617	NA	0.951312945	NA	0.946964291	NA	0.944349625
PA_14	CCCP 3 rep 2	NA	0.91497358	NA	0.926297403	NA	0.905409506	NA	0.901222037
PA_14	Cefaclor 1	NA	0.974782701	NA	0.943063123	NA	0.97027842	NA	0.942257522
PA_14	Cefaclor 1 rep 2	NA	1.005874749	NA	0.980760122	NA	0.969603294	NA	0.997631408
PA_14	Cefaclor 2	NA	0.983368763	NA	0.961146379	NA	0.952632543	NA	0.934409947
PA_14	Cefaclor 2 rep 2	NA	0.952160335	NA	0.942332072	NA	0.940291938	NA	0.923515488
PA_14	Cefaclor 3	NA	0.983296946	NA	0.982202409	NA	0.986027296	NA	0.918389964
PA_14	Cefaclor 3 rep 2	NA	0.965309034	NA	0.945635185	NA	0.938599554	NA	0.931184551
PA_14	Cefotaxime 1	NA	0.860995365	NA	0.803869124	NA	0.757347414	NA	0.803650798
PA_14	Cefotaxime 1 rep 2	NA	0.887848753	NA	0.804409451	NA	0.792584034	NA	0.805599923
PA_14	Cefotaxime 2	NA	0.904059762	NA	0.87930322	NA	0.868015824	NA	0.864131707
PA_14	Cefotaxime 2 rep 2	NA	0.929629237	NA	0.876050897	NA	0.872829408	NA	0.84929204
PA_14	Cefotaxime 3	NA	0.924517319	NA	0.914278101	NA	0.893447342	NA	0.899999094
PA_14	Cefotaxime 3 rep 2	NA	0.938233587	NA	0.9161106	NA	0.917770167	NA	0.933845386
PA_14	Cefsulodin 1	NA	0.895853705	NA	0	NA	0	NA	0
PA_14	Cefsulodin 1 rep 2	NA	0.910185761	NA	0	NA	0	NA	0
PA_14	Cefsulodin 2	NA	0.875084665	NA	0.664789998	NA	0.70860659	NA	0.798721919
PA_14	Cefsulodin 2 rep 2	NA	0.910494615	NA	0.665370566	NA	0.642311235	NA	0.834364867
PA_14	Cefsulodin 3	NA	0.865218541	NA	0.805459789	NA	0.823807817	NA	0.835041974
PA_14	Cefsulodin 3 rep 2	NA	0.883054259	NA	0.834301391	NA	0.848135233	NA	0.852293754
PA_14	Cephalexin 1	NA	0.916296104	NA	0.920675857	NA	0.917708609	NA	0.916162248
PA_14	Cephalexin 1 rep 2	NA	1.003815064	NA	0.973793319	NA	0.957895328	NA	0.932155891
PA_14	Cephalexin 2	NA	0.920205209	NA	0.910560299	NA	0.909241937	NA	0.900776481
PA_14	Cephalexin 2 rep 2	NA	0.979167285	NA	0.94953075	NA	0.940839068	NA	0.925495598
PA_14	Cephalexin 3	NA	0.946794345	NA	0.905250858	NA	0.910699863	NA	0.899327996
PA_14	Cephalexin 3 rep 2	NA	0.973963009	NA	0.93728508	NA	0.937220632	NA	0.947302786
PA_14	Cerulenin 1	NA	0.871637457	NA	0.880046564	NA	0.906443361	NA	0.8562625
PA_14	Cerulenin 1 rep 2	NA	0.911882249	NA	0.891156437	NA	0.917948364	NA	0.87102329
PA_14	Cerulenin 2	NA	0.944765101	NA	0.951178799	NA	0.979407806	NA	0.91349565
PA_14	Cerulenin 2 rep 2	NA	0.919785392	NA	0.925873079	NA	0.952322039	NA	0.898408341
PA_14	Cerulenin 3	NA	0.968876814	NA	0.957043719	NA	0.955786378	NA	0.951456649
PA_14	Cerulenin 3 rep 2	NA	0.948892577	NA	0.95758395	NA	0.952422562	NA	0.937892027
PA_14	Chloramphenicol 1	NA	0.856518531	NA	0.842625712	NA	1.003723336	NA	0.900400267
PA_14	Chloramphenicol 1 rep 2	NA	0.854943286	NA	0.809577972	NA	0.922313463	NA	0.874657638
PA_14	Chloramphenicol 2	NA	0.913714735	NA	0.890757956	NA	0.951935535	NA	0.914277282
PA_14	Chloramphenicol 2 rep 2	NA	0.885385695	NA	0.863742126	NA	0.89808427	NA	0.855246263
PA_14	Chloramphenicol 3	NA	0.931563155	NA	0.90342686	NA	0.944183599	NA	0.897094876
PA_14	Chloramphenicol 3 rep 2	NA	0.910612189	NA	0.905909229	NA	0.904929984	NA	0.869942103
PA_14	Chlorhexidine 1	NA	0	NA	0	NA	0	NA	0
PA_14	Chlorhexidine 1 rep 2	NA	0	NA	NA	NA	0	NA	0
PA_14	Chlorhexidine 2	NA	0.664625141	NA	0.794237823	NA	0.788566467	NA	0.883901026
PA_14	Chlorhexidine 2 rep 2	NA	0.652149236	NA	0.775329625	NA	0.740911467	NA	0.827943615
PA_14	Chlorhexidine 3	NA	0.842083601	NA	0.895072616	NA	0.91847133	NA	0.910497135
PA_14	Chlorhexidine 3 rep 2	NA	0.902375028	NA	0.902590771	NA	0.911805224	NA	0.918951716
PA_14	Ciprofloxacin 1	NA	0	NA	NA	NA	0.177011396	NA	0.237540231
PA_14	Ciprofloxacin 1 rep 2	NA	0	NA	0.323920484	NA	0.342028811	NA	NA
PA_14	Ciprofloxacin 2	NA	0.766014958	NA	0.672270521	NA	0.735834798	NA	0.708135295
PA_14	Ciprofloxacin 2 rep 2	NA	0.688658656	NA	0.514156859	NA	0.565373628	NA	0.610197431
PA_14	Ciprofloxacin 3	NA	0.867386683	NA	0.800469583	NA	0.825860682	NA	0.808550096
PA_14	Ciprofloxacin 3 rep 2	NA	0.780569797	NA	0.747788073	NA	0.748225008	NA	0.726347786
PA_14	Clarithromycin 1	NA	0.613996307	NA	0.496911142	NA	0.55049102	NA	0.717915927
PA_14	Clarithromycin 1 rep 2	NA	0.530604785	NA	0.442159253	NA	0.531539118	NA	0.485409531
PA_14	Clarithromycin 2	NA	0.639235424	NA	0.658540179	NA	0.674615673	NA	0.624621434
PA_14	Clarithromycin 2 rep 2	NA	0.582368026	NA	0.572720459	NA	0.661236482	NA	0.626907686
PA_14	Clarithromycin 3	NA	0.687481625	NA	0.692131065	NA	0.698411528	NA	0.663768661
PA_14	Clarithromycin 3 rep 2	NA	0.755042427	NA	0.724311013	NA	0.741794277	NA	0.683025961
PA_14	Clindamycin 1	NA	0.978029254	NA	0.951122592	NA	0.979923958	NA	0.972982785
PA_14	Clindamycin 1 rep 2	NA	0.926164174	NA	0.928998061	NA	0.913326381	NA	0.918041934
PA_14	Clindamycin 2	NA	0.982530436	NA	0.909290749	NA	0.938224585	NA	0.950008261
PA_14	Clindamycin 2 rep 2	NA	0.9223122	NA	0.931678115	NA	0.913918165	NA	0.925394263
PA_14	Clindamycin 3	NA	0.975120853	NA	0.909608592	NA	0.91494514	NA	0.938005154
PA_14	Clindamycin 3 rep 2	NA	0.928990881	NA	0.916580405	NA	0.899665858	NA	0.915432313
PA_14	Clofazimine 1	NA	0.855933992	NA	0.850903236	NA	0.843510286	NA	0.849752104
PA_14	Clofazimine 1 rep 2	NA	0.893736934	NA	0.90713258	NA	0.870683333	NA	0.889009678
PA_14	Clofazimine 2	NA	0.868251554	NA	0.848066787	NA	0.828438424	NA	0.842229072
PA_14	Clofazimine 2 rep 2	NA	0.908333985	NA	0.925426566	NA	0.891101293	NA	0.91565881
PA_14	Clofazimine 3	NA	0.874586953	NA	0.874460757	NA	0.839827809	NA	0.875263322
PA_14	Clofazimine 3 rep 2	NA	0.932922631	NA	0.948675434	NA	0.930626818	NA	0.917195098
PA_14	Colistin 1	NA	0	NA	0	NA	0	NA	0
PA_14	Colistin 1 rep 2	NA	0	NA	0	NA	0	NA	0
PA_14	Colistin 2	NA	0	NA	0	NA	NA	NA	0.744174462
PA_14	Colistin 2 rep 2	NA	NA	NA	0	NA	NA	NA	0.740799066
PA_14	Colistin 3	NA	0.90796454	NA	0.706746388	NA	0.914032878	NA	0.915585642
PA_14	Colistin 3 rep 2	NA	0.889441342	NA	0.770293797	NA	0.871141783	NA	0.884728549
PA_14	Cycloserine D 1	NA	0.952455883	NA	0.953381301	NA	0.843941696	NA	0.958832125
PA_14	Cycloserine D 1 rep 2	NA	0.990014881	NA	0.99904266	NA	0.862272139	NA	0.943365927
PA_14	Cycloserine D 2	NA	0.94516471	NA	0.955266097	NA	0.945775753	NA	0.948965131
PA_14	Cycloserine D 2 rep 2	NA	0.992387997	NA	1.000826122	NA	0.94723087	NA	0.940920103
PA_14	Cycloserine D 3	NA	0.992451878	NA	0.954326838	NA	0.962264353	NA	0.921967079
PA_14	Cycloserine D 3 rep 2	NA	1.006803897	NA	1.028725556	NA	0.998915509	NA	0.976113018
PA_14	Daptomycin 1	NA	0.927082834	NA	0.905972744	NA	0.916238861	NA	0.901727712
PA_14	Daptomycin 1 rep 2	NA	0.961084476	NA	0.958757973	NA	0.968300354	NA	0.96520443
PA_14	Daptomycin 2	NA	0.916701585	NA	0.932594464	NA	0.936086292	NA	0.927806065
PA_14	Daptomycin 2 rep 2	NA	0.931420745	NA	0.925261283	NA	0.966448484	NA	0.964259989
PA_14	Daptomycin 3	NA	0.898756115	NA	0.921216399	NA	0.932374809	NA	0.911539862
PA_14	Daptomycin 3 rep 2	NA	0.934887233	NA	0.91986832	NA	0.932132934	NA	0.9235692
PA_14	Doxorubicin 1	NA	0.930757373	NA	0.960717586	NA	0.978612772	NA	0.938137264
PA_14	Doxorubicin 1 rep 2	NA	0.986409323	NA	0.947362243	NA	0.971647306	NA	0.964962682
PA_14	Doxorubicin 2	NA	0.944206271	NA	0.914906429	NA	0.944726425	NA	0.941415276
PA_14	Doxorubicin 2 rep 2	NA	0.993398116	NA	0.9415606	NA	0.947921218	NA	0.941986383
PA_14	Doxorubicin 3	NA	0.941066059	NA	0.913285956	NA	0.934919056	NA	0.915442666
PA_14	Doxorubicin 3 rep 2	NA	0.928167695	NA	0.906649629	NA	0.907097402	NA	0.919821531
PA_14	Doxycycline 1	NA	0.542579219	NA	0.683465562	NA	0.687946147	NA	0.729886308
PA_14	Doxycycline 1 rep 2	NA	0.566692599	NA	0.693000857	NA	0.679161249	NA	0.733858497
PA_14	Doxycycline 2	NA	0.800883411	NA	0.811885548	NA	0.837343008	NA	0.837296226
PA_14	Doxycycline 2 rep 2	NA	0.761082574	NA	0.764713929	NA	0.785564021	NA	0.786932805
PA_14	Doxycycline 3	NA	0.842620582	NA	0.869698516	NA	0.894814681	NA	0.870650191
PA_14	Doxycycline 3 rep 2	NA	0.803406909	NA	0.838892603	NA	0.848181076	NA	0.894095291
PA_14	EGCG 1	NA	0.712707959	NA	0.716251143	NA	0.703968527	NA	0.754767061
PA_14	EGCG 1 rep 2	NA	0.807459199	NA	0.799546614	NA	0.794965139	NA	0.846083005
PA_14	EGCG 2	NA	0.770573065	NA	0.775689326	NA	0.77200749	NA	0.79517825
PA_14	EGCG 2 rep 2	NA	0.814527977	NA	0.858626927	NA	0.838554747	NA	0.876419035
PA_14	EGCG 3	NA	0.814547758	NA	0.842639582	NA	0.845511066	NA	0.828605414
PA_14	EGCG 3 rep 2	NA	0.916574198	NA	0.918083914	NA	0.928871097	NA	0.90233042
PA_14	Erythromycin 1	NA	0.664344434	NA	0.709510947	NA	0.760594402	NA	0.705866433
PA_14	Erythromycin 1 rep 2	NA	0.607558987	NA	0.62610334	NA	0.681489196	NA	0.610004785
PA_14	Erythromycin 2	NA	0.707229933	NA	0.73390191	NA	0.748194353	NA	0.757178107
PA_14	Erythromycin 2 rep 2	NA	0.654287308	NA	0.681513377	NA	0.712847586	NA	0.695300704
PA_14	Erythromycin 3	NA	0.782240102	NA	0.814879564	NA	0.831827599	NA	0.772648505
PA_14	Erythromycin 3 rep 2	NA	0.736429052	NA	0.76240014	NA	0.75852345	NA	0.765467681
PA_14	Flucytosine 1	NA	1.007884349	NA	0.999316657	NA	1.00927957	NA	0.999975388
PA_14	Flucytosine 1 rep 2	NA	0.98809619	NA	0.951809016	NA	0.955868536	NA	0.934702157
PA_14	Flucytosine 2	NA	0.963382773	NA	0.945163603	NA	0.954610889	NA	0.912246282
PA_14	Flucytosine 2 rep 2	NA	0.977997764	NA	0.961114964	NA	0.968621684	NA	0.916953681
PA_14	Flucytosine 3	NA	0.939670966	NA	0.927295699	NA	0.923450137	NA	0.906781662
PA_14	Flucytosine 3 rep 2	NA	0.970782472	NA	0.957258288	NA	0.948107836	NA	0.936726221
PA_14	Fosfomycin 1	NA	NA	NA	0.694789749	NA	0.653535062	NA	NA
PA_14	Fosfomycin 1 rep 2	NA	0	NA	0.704010934	NA	0.627641542	NA	NA
PA_14	Fosfomycin 2	NA	0.747244274	NA	0.842264033	NA	0.871195715	NA	0.752838656
PA_14	Fosfomycin 2 rep 2	NA	0.7429296	NA	0.825907774	NA	0.821109611	NA	0.693740414
PA_14	Fosfomycin 3	NA	0.911454896	NA	0.883103079	NA	0.915634153	NA	0.852219089
PA_14	Fosfomycin 3 rep 2	NA	0.843459063	NA	0.856665109	NA	0.842608938	NA	0.829232162
PA_14	Fusidic acid 1	NA	0.844013153	NA	0.868659057	NA	0.874136487	NA	0.853529523
PA_14	Fusidic acid 1 rep 2	NA	0.86884426	NA	0.873085274	NA	0.864820589	NA	0.860441513
PA_14	Fusidic acid 2	NA	0.906295737	NA	0.906554849	NA	0.905117579	NA	0.893100711
PA_14	Fusidic acid 2 rep 2	NA	0.926437304	NA	0.918895411	NA	0.913094463	NA	0.879555767
PA_14	Fusidic acid 3	NA	0.933203865	NA	0.932178531	NA	0.964391381	NA	0.936652751
PA_14	Fusidic acid 3 rep 2	NA	0.94538561	NA	0.953613689	NA	0.953798193	NA	0.937731646
PA_14	Imipenem 1	NA	0.938374098	NA	0.883494304	NA	0.877382304	NA	0
PA_14	Imipenem 1 rep 2	NA	0.968844125	NA	NA	NA	0.938890778	NA	0.742133334
PA_14	Imipenem 2	NA	0.94242952	NA	0.978992523	NA	0.954802268	NA	0.948047693
PA_14	Imipenem 2 rep 2	NA	0.908256778	NA	0.922132157	NA	0.907206029	NA	0.875370006
PA_14	Imipenem 3	NA	0.954113607	NA	0.943259714	NA	0.925172313	NA	0.932304619
PA_14	Imipenem 3 rep 2	NA	0.970872171	NA	0.977711566	NA	1.000575326	NA	0.989010174
PA_14	LB	NA	1.109125729	NA	1.055583086	NA	1.076205817	NA	1.047228364
PA_14	LB rep 2	NA	1.042538198	NA	1.014747901	NA	1.027179494	NA	1.020948826
PA_14	LB rep 3	NA	1.056506001	NA	1.058128087	NA	1.055912013	NA	1.104871437
PA_14	Levofloxacin 1	NA	0	NA	0	NA	0	NA	0
PA_14	Levofloxacin 1 rep 2	NA	0	NA	0	NA	0	NA	0
PA_14	Levofloxacin 2	NA	0	NA	NA	NA	0	NA	0.317470253
PA_14	Levofloxacin 2 rep 2	NA	0	NA	NA	NA	0	NA	0
PA_14	Levofloxacin 3	NA	0.410188355	NA	0.689642622	NA	0.709279236	NA	0.700990506
PA_14	Levofloxacin 3 rep 2	NA	0	NA	0.612403745	NA	0.695375841	NA	0.596899676
PA_14	SingleDrug rep 4	NA	1.024534483	NA	1.025939664	NA	1.051198384	NA	1.033407144
PA_14	SingleDrug rep 5	NA	0.949062712	NA	0.936377455	NA	0.938740326	NA	0.917041866
PA_14	SingleDrug rep 6	NA	1.013504763	NA	0.998035828	NA	1.00999292	NA	0.999132204
PA_14	SingleDrug rep 7	NA	0.933781861	NA	0.966182465	NA	0.966824711	NA	0.95369009
PA_14	SingleDrug rep 8	NA	0.983669093	NA	0.985855049	NA	0.998031901	NA	0.994440589
PA_14	SingleDrug rep 9	NA	0.914947906	NA	0.938434904	NA	0.927164651	NA	0.911575118
PA_14	Linezolid 1	NA	0.871372238	NA	0.849486901	NA	0.83145093	NA	0.864681243
PA_14	Linezolid 1 rep 2	NA	0.865204543	NA	0.857945513	NA	0.854515841	NA	0.865009714
PA_14	Linezolid 2	NA	0.874361442	NA	0.859585518	NA	0.851452798	NA	0.889096115
PA_14	Linezolid 2 rep 2	NA	0.877446885	NA	0.897821366	NA	0.902496196	NA	0.89301608
PA_14	Linezolid 3	NA	0.929410701	NA	0.917013612	NA	0.890380666	NA	0.911175335
PA_14	Linezolid 3 rep 2	NA	0.891111696	NA	0.898223836	NA	0.894833265	NA	0.903618239
PA_14	Loperamide 1	NA	0.923461906	NA	0.920176991	NA	0.793769112	NA	0.894718558
PA_14	Loperamide 1 rep 2	NA	0.956910567	NA	0.957443873	NA	0.864862671	NA	0.954769753
PA_14	Loperamide 2	NA	0.923484847	NA	0.924855531	NA	0.930283562	NA	0.910273706
PA_14	Loperamide 2 rep 2	NA	0.925331004	NA	0.93801197	NA	0.925261962	NA	0.915866805
PA_14	Loperamide 3	NA	0.910660087	NA	0.887426856	NA	0.902751078	NA	0.893272056
PA_14	Loperamide 3 rep 2	NA	0.894379061	NA	0.886219051	NA	0.882711416	NA	0.890326987
PA_14	Mecillinam 1	NA	0.944857227	NA	0.971278863	NA	1.040282003	NA	0.960971114
PA_14	Mecillinam 1 rep 2	NA	0.987737622	NA	0.957270291	NA	0.98562678	NA	0.966875612
PA_14	Mecillinam 2	NA	0.948133342	NA	0.931461039	NA	0.969360611	NA	0.929962676
PA_14	Mecillinam 2 rep 2	NA	0.96064961	NA	0.951770697	NA	0.978331747	NA	0.972569532
PA_14	Mecillinam 3	NA	0.939315854	NA	0.907574168	NA	0.940054686	NA	0.928071578
PA_14	Mecillinam 3 rep 2	NA	0.952073895	NA	0.928730072	NA	0.935950194	NA	0.958267495
PA_14	Meropenem 1	NA	NA	NA	0.950466899	NA	0.98833617	NA	0.435807268
PA_14	Meropenem 1 rep 2	NA	0.501640562	NA	0.933571151	NA	0.937751433	NA	0.46492477
PA_14	Meropenem 2	NA	0.907323739	NA	0.935613713	NA	0.970876045	NA	0.86498231
PA_14	Meropenem 2 rep 2	NA	0.855624934	NA	0.925414256	NA	0.932811568	NA	0.853668679
PA_14	Meropenem 3	NA	0.910344834	NA	0.917023827	NA	0.942053782	NA	0.88916733
PA_14	Meropenem 3 rep 2	NA	0.854567913	NA	0.909728279	NA	0.893002847	NA	0.858404159
PA_14	Metronidazole 1	NA	0.927688958	NA	0.881440722	NA	0.890470302	NA	0.952492426
PA_14	Metronidazole 1 rep 2	NA	0.926034836	NA	0.920851483	NA	0.924448715	NA	0.906214022
PA_14	Metronidazole 2	NA	0.887575325	NA	0.867127215	NA	0.869653956	NA	0.884251086
PA_14	Metronidazole 2 rep 2	NA	0.896546714	NA	0.917586625	NA	0.908907596	NA	0.936201885
PA_14	Metronidazole 3	NA	0.89729997	NA	0.877111203	NA	0.853184496	NA	0.884469641
PA_14	Metronidazole 3 rep 2	NA	0.938582705	NA	0.939158	NA	0.927628167	NA	0.96463807
PA_14	Minocycline 1	NA	0	NA	0.60503431	NA	0.496846986	NA	0
PA_14	Minocycline 1 rep 2	NA	0	NA	0.591670055	NA	0.535863195	NA	0
PA_14	Minocycline 2	NA	0	NA	0.829012334	NA	0.870896897	NA	0
PA_14	Minocycline 2 rep 2	NA	0	NA	0.83886971	NA	0.805194252	NA	0
PA_14	Minocycline 3	NA	0	NA	0.89353151	NA	0.913306273	NA	0
PA_14	Minocycline 3 rep 2	NA	0	NA	0.886390497	NA	0.874113674	NA	0
PA_14	Mitomycin C 1	NA	0.264657882	NA	0.389523381	NA	0.400260954	NA	0.374994525
PA_14	Mitomycin C 1 rep 2	NA	0	NA	0.379931233	NA	0.369655212	NA	0.396784588
