"drug_pair","Drug1","Drug2","drugdrug","code_3letter1","code_3letter2","drug_cat","drug_category1","drug_category2","categorycategory","targ","targeted_cellular_process1","targeted_cellular_process2","processprocess","us","use1","use2","useuse","ebw","ecr","seo","stm","pae","pau","int_sign_ebw","int_sign_ecr","int_sign_seo","int_sign_stm","int_sign_pae","int_sign_pau","ebw_g","ecr_g","seo_g","stm_g","pae_g","pau_g","sum_g","SR_ebw_D1","SR_ecr_D1","SR_stm_D1","SR_seo_D1","SR_pae_D1","SR_pau_D1","SR_ebw_D2","SR_ecr_D2","SR_stm_D2","SR_seo_D2","SR_pae_D2","SR_pau_D2","SR_ebw","SR_ecr","SR_stm","SR_seo","SR_pae","SR_pau","SR_score_ebw","SR_score_ecr","SR_score_stm","SR_score_seo","SR_score_pae","SR_score_pau","SR_score_total","HDC_ebw_D1","HDC_ecr_D1","HDC_stm_D1","HDC_seo_D1","HDC_pae_D1","HDC_pau_D1","LF_ebw_D1","LF_ecr_D1","LF_stm_D1","LF_seo_D1","LF_pae_D1","LF_pau_D1","HDC_ebw_D2","HDC_ecr_D2","HDC_stm_D2","HDC_seo_D2","HDC_pae_D2","HDC_pau_D2","LF_ebw_D2","LF_ecr_D2","LF_stm_D2","LF_seo_D2","LF_pae_D2","LF_pau_D2","ppx_5","ppx_15","ppx_25","ppx_35","ppx_45","ppx_55","ppx_65","ppx_75","ppx_85","ppx_95","ppx_105","ppx_115","ppx_125","ppx_135","ppx_145","ppx_155","ppx_165","ppx_175","ppx_185","ppx_195","ppx_205","ppx_215","ppx_225","ppx_235","ppx_245","ppx_255","ppx_265","ppx_275","ppx_285","ppx_295","ppx_305","ppx_315","ppx_325","ppx_335","ppx_345","ppx_355","ppx_365","ppx_375","ppx_385","ppx_395","ppx_405","ppx_415","ppx_425","ppx_435","ppx_445","ppx_455","ppx_465","ppx_475","ppx_485","ppx_495","ppx_505","ppx_515","ppx_525","ppx_535","ppx_545","ppx_555","ppx_565","ppx_575","ppx_585","ppx_595","ppx_605","ppx_615","ppx_625","ppx_635","ppx_645","ppx_655","ppx_665","ppx_675","ppx_685","ppx_695","ppx_705","ppx_715","ppx_725","ppx_735","ppx_745","ppx_755","ppx_765","ppx_775","ppx_785","ppx_795","ppx_805","ppx_815","ppx_825","ppx_835","ppx_845","ppx_855","ppx_865","ppx_875","ppx_885","ppx_895","ppx_905","ppx_915","ppx_925","ppx_935","ppx_945","ppx_955","ppx_965","ppx_975","ppx_985","ppx_995","ppx_1005","ppx_1015","ppx_1025","ppx_1035","ppx_1045","ppx_1055","ppx_1065","ppx_1075","ppx_1085","ppx_1095","ppx_1105","ppx_1115","ppx_1125","ppx_1135","ppx_1145","ppx_1155","ppx_1165","ppx_1175","ppx_1185","ppx_1195","ppx_1205","ppx_1215","ppx_1225","ppx_1235","ppx_1245","ppx_1255","ppx_1265","ppx_1275","ppx_1285","ppx_1295","ppx_1305","ppx_1315","ppx_1325","ppx_1335","ppx_1345","ppx_1355","ppx_1365","ppx_1375","ppx_1385","ppx_1395","ppx_1405","ppx_1415","ppx_1425","ppx_1435","ppx_1445","ppx_1455","ppx_1465","ppx_1475","ppx_1485","ppx_1495","ppx_1505","ppx_1515","ppx_1525","ppx_1535","ppx_1545","ppx_1555","ppx_1565","ppx_1575","ppx_1585","ppx_1595","ppx_1605","ppx_1615","ppx_1625","ppx_1635","ppx_1645","ppx_1655","ppx_1665","ppx_1675","ppx_1685","ppx_1695","ppx_1705","ppx_1715","ppx_1725","ppx_1735","ppx_1745","ppx_1755","ppx_1765","ppx_1775","ppx_1785","ppx_1795","ppx_1805","ppx_1815","ppx_1825","ppx_1835","ppx_1845","ppx_1855","ppx_1865","ppx_1875","ppx_1885","ppx_1895","ppx_1905","ppx_1915","ppx_1925","ppx_1935","ppx_1945","ppx_1955","ppx_1965","ppx_1975","ppx_1985","ppx_1995","ppx_2005","ppx_2015","ppx_2025","ppx_2035","ppx_2045","ppx_2055","ppx_2065","ppx_2075","ppx_2085","ppx_2095","ppx_2105","ppx_2115","ppx_2125","ppx_2135","ppx_2145","ppx_2155","ppx_2165","ppx_2175","ppx_2185","ppx_2195","ppx_2205","ppx_2215","ppx_2225","ppx_2235","ppx_2245","ppx_2255","ppx_2265","ppx_2275","ppx_2285","ppx_2295","ppx_2305","ppx_2315","ppx_2325","ppx_2335","ppx_2345","ppx_2355","ppx_2365","ppx_2375","ppx_2385","ppx_2395","ppx_2405","ppx_2415","ppx_2425","ppx_2435","ppx_2445","ppx_2455","ppx_2465","ppx_2475","ppx_2485","ppx_2495","ppx_2505"
"CHIR-90_Polymyxin B","CHIR-90","Polymyxin B","CHIR-90-Polymyxin B","CHIR90","PMB",1,"LPS","LPS","LPS-LPS",1,"membrane","membrane","membrane-membrane",0,"research used drug","antibiotic","antibiotic-research used drug",0.131049771,0.152554635,0.041709884,-0.039464508,0.030215033,0.264083823,"Additivity","Antagonism","Additivity","Additivity","Additivity","Additivity",0,1,0,0,0,0,1,"S","S","S","S","R","S","S","R","R","R","R","S","SS","SR","SR","SR","RR","SS",-1,0,0,0,1,-1,-1,0.06,0.06,0.125,0.125,0.125,0.125,0,0.18,0,0.45,0.99,0,0.3,0.3,0.3,0.3,0.5,0.5,0.29,0.79,0.84,0.85,0.76,0.08,63,74,64,33,31,28,28,22,19,17,18,15,1,3,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"CHIR-90_Chlorhexidine","CHIR-90","Chlorhexidine","CHIR-90-Chlorhexidine","CHIR90","CHG",1,"LPS","LPS","LPS-LPS",1,"membrane","membrane","membrane-membrane",0,"research used drug","antiseptic","antiseptic-research used drug",0,-0.172190896,-0.15455514,-0.217859961,-0.037589597,0.031336253,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","S","R","S","S","S","R","R","S","S","SS","SS","SR","SR","RS","SS",-1,-1,0,0,0,-1,-3,0.06,0.06,0.125,0.125,0.125,0.125,0,0.18,0,0.45,0.99,0,0.5,0.5,2,2,10,10,0,0.12,0.85,0.83,0,0,410,80,46,24,28,32,2,12,13,2,8,7,5,7,5,7,2,3,2,3,3,3,3,3,2,3,3,3,2,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"CHIR-90_Fusidic acid","CHIR-90","Fusidic acid","CHIR-90-Fusidic acid","CHIR90","FUS",0,"LPS","other protein synthesis inhibitor","LPS-other protein synthesis inhibitor",0,"membrane","protein synthesis inhibitor","membrane-protein synthesis inhibitor",0,"research used drug","antibiotic","antibiotic-research used drug",-0.31574394,-0.585339671,-0.574041365,-0.82602969,0.050804539,-0.055731732,"Synergy","Synergy","Synergy","Synergy","Additivity","Additivity",-1,-1,-1,-1,0,0,-4,"S","S","S","S","R","S","S","S","R","R","R","R","SS","SS","SR","SR","RR","SR",-1,-1,0,0,1,0,-1,0.06,0.06,0.125,0.125,0.125,0.125,0,0.18,0,0.45,0.99,0,100,100,100,100,100,100,0.56,0.43,0.86,0.73,0.83,0.84,311,8,6,7,8,14,13,15,13,13,10,7,5,7,5,7,2,3,7,3,3,3,3,3,2,3,3,3,2,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,3,1,2,2,1,1,1,3,1,1,1,2,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"CHIR-90_Puromycin","CHIR-90","Puromycin","CHIR-90-Puromycin","CHIR90","PUR",0,"LPS","other protein synthesis inhibitor","LPS-other protein synthesis inhibitor",0,"membrane","protein synthesis inhibitor","membrane-protein synthesis inhibitor",0,"research used drug","antibiotic","antibiotic-research used drug",-0.004326949,-0.160665035,-0.095184893,-0.093021525,-0.031348322,-0.069005521,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","S","R","S","S","S","R","R","R","R","SS","SS","SR","SR","RR","SR",-1,-1,0,0,1,0,-1,0.06,0.06,0.125,0.125,0.125,0.125,0,0.18,0,0.45,0.99,0,25,25,25,25,25,25,0.63,0,0.78,0.72,0.78,0.77,69,93,9,6,11,2,14,5,4,2,5,3,2,2,2,2,2,3,2,3,3,3,3,3,2,3,3,3,2,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,4,1,2,1,1,2,1,5,1,1,1,2,2,1,1,2,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"CHIR-90_Chloramphenicol","CHIR-90","Chloramphenicol","CHIR-90-Chloramphenicol","CHIR90","CHL",0,"LPS","other protein synthesis inhibitor","LPS-other protein synthesis inhibitor",0,"membrane","protein synthesis inhibitor","membrane-protein synthesis inhibitor",0,"research used drug","antibiotic","antibiotic-research used drug",-0.343730684,0.154655375,-0.156384017,-0.25792917,-0.033918243,0.072782378,"Synergy","Additivity","Synergy","Additivity","Additivity","Additivity",-1,0,-1,0,0,0,-2,"S","S","S","S","R","S","S","S","S","S","R","S","SS","SS","SS","SS","RR","SS",-1,-1,-1,-1,1,-1,-4,0.06,0.06,0.125,0.125,0.125,0.125,0,0.18,0,0.45,0.99,0,1,1,1,1,4,4,0.51,0,0.63,0.63,0.87,0,386,83,14,9,37,18,19,19,18,2,17,3,2,5,2,2,2,3,2,3,3,3,3,3,2,3,3,3,2,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,4,3,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"CHIR-90_Clindamycin","CHIR-90","Clindamycin","CHIR-90-Clindamycin","CHIR90","CLI",0,"LPS","other protein synthesis inhibitor","LPS-other protein synthesis inhibitor",0,"membrane","protein synthesis inhibitor","membrane-protein synthesis inhibitor",0,"research used drug","antibiotic","antibiotic-research used drug",-0.222551854,-0.231247902,-0.240419939,-0.069009948,0.026613507,0.009078915,"Additivity","Synergy","Synergy","Additivity","Additivity","Additivity",0,-1,-1,0,0,0,-2,"S","S","S","S","R","S","R","R","S","S","R","R","SR","SR","SS","SS","RR","SR",0,0,-1,-1,1,0,-1,0.06,0.06,0.125,0.125,0.125,0.125,0,0.18,0,0.45,0.99,0,2,2,2,2,2,2,0.78,0.76,0.6,0.64,0.87,0.9,330,65,55,29,17,15,6,12,13,9,8,7,5,2,5,7,2,3,7,3,3,3,3,3,2,3,3,3,2,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,3,1,1,2,1,1,1,3,1,1,1,2,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"CHIR-90_Doxycycline","CHIR-90","Doxycycline","CHIR-90-Doxycycline","CHIR90","DOX",0,"LPS","tetracycline","LPS-tetracycline",0,"membrane","protein synthesis inhibitor","membrane-protein synthesis inhibitor",0,"research used drug","antibiotic","antibiotic-research used drug",-0.283413429,-0.330025181,-0.340024884,-0.731743614,0.044423713,0.099385836,"Additivity","Synergy","Synergy","Synergy","Additivity","Additivity",0,-1,-1,-1,0,0,-3,"S","S","S","S","R","S","S","S","S","S","R","S","SS","SS","SS","SS","RR","SS",-1,-1,-1,-1,1,-1,-4,0.06,0.06,0.125,0.125,0.125,0.125,0,0.18,0,0.45,0.99,0,0.5,0.5,1,1,4,4,0.42,0,0.55,0.4,0.85,0.5,133,8,6,7,8,14,13,15,13,9,10,7,5,7,5,7,2,3,7,3,3,3,3,3,2,3,3,3,2,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,1,2,1,1,2,3,1,1,2,2,1,1,1,1,2,1,1,3,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"CHIR-90_Minocycline","CHIR-90","Minocycline","CHIR-90-Minocycline","CHIR90","MIN",0,"LPS","tetracycline","LPS-tetracycline",0,"membrane","protein synthesis inhibitor","membrane-protein synthesis inhibitor",0,"research used drug","antibiotic","antibiotic-research used drug",-0.004055433,-0.124080741,-0.368188239,-0.013201144,0.046562022,0.106764971,"Additivity","Additivity","Synergy","Additivity","Additivity","Additivity",0,0,-1,0,0,0,-1,"S","S","S","S","R","S","S","S","R","R","S","S","SS","SS","SR","SR","RS","SS",-1,-1,0,0,0,-1,-3,0.06,0.06,0.125,0.125,0.125,0.125,0,0.18,0,0.45,0.99,0,0.5,0.5,1,1,40,20,0.7,0.66,0.82,0.71,0,0,354,31,30,24,32,15,6,12,13,9,8,7,5,7,5,7,2,3,2,3,3,3,3,3,2,3,3,3,2,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,2,2,2,1,1,1,2,1,2,1,1,3,1,2,1,1,3,1,1,1,2,1,1,1,1,2,1,2,1,1,1,2,1,2,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"CHIR-90_Spectinomycin","CHIR-90","Spectinomycin","CHIR-90-Spectinomycin","CHIR90","SPT",0,"LPS","aminoglycoside","aminoglycoside-LPS",0,"membrane","protein synthesis inhibitor","membrane-protein synthesis inhibitor",0,"research used drug","antibiotic","antibiotic-research used drug",0.057065964,0.238036573,0.038849639,-0.019948488,0.051304998,0.138941662,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","S","R","S","S","S","S","S","R","S","SS","SS","SS","SS","RR","SS",-1,-1,-1,-1,1,-1,-4,0.06,0.06,0.125,0.125,0.125,0.125,0,0.18,0,0.45,0.99,0,6,6,16,16,32,32,0.51,0.53,0.58,0.66,0.72,0.67,313,103,61,3,2,3,7,3,3,3,6,5,3,3,3,1,3,1,3,4,2,1,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,3,1,1,1,2,1,1,1,1,2,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"CHIR-90_Tobramycin","CHIR-90","Tobramycin","CHIR-90-Tobramycin","CHIR90","TOB",0,"LPS","aminoglycoside","aminoglycoside-LPS",0,"membrane","protein synthesis inhibitor","membrane-protein synthesis inhibitor",0,"research used drug","antibiotic","antibiotic-research used drug",-0.12737546,-0.162137967,-0.060237679,-0.181884425,0.020332878,0,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","S","R","S","S","R","S","R","S","S","SS","SR","SS","SR","RS","SS",-1,0,-1,0,0,-1,-3,0.06,0.06,0.125,0.125,0.125,0.125,0,0.18,0,0.45,0.99,0,1,1,2,2,1,1,0,0.83,0,0.85,0,0,265,81,46,41,28,22,22,18,15,2,5,12,2,2,2,2,2,3,2,3,3,3,3,3,2,3,3,3,2,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,2,2,3,1,2,1,1,1,1,3,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"CHIR-90_Erythromycin","CHIR-90","Erythromycin","CHIR-90-Erythromycin","CHIR90","ERI",0,"LPS","macrolide","LPS-macrolide",0,"membrane","protein synthesis inhibitor","membrane-protein synthesis inhibitor",0,"research used drug","antibiotic","antibiotic-research used drug",-0.290809977,-0.275795728,-0.291553438,-0.139429194,-0.029645754,0.036943778,"Additivity","Synergy","Synergy","Additivity","Additivity","Additivity",0,-1,-1,0,0,0,-2,"S","S","S","S","R","S","S","S","S","S","S","S","SS","SS","SS","SS","RS","SS",-1,-1,-1,-1,0,-1,-5,0.06,0.06,0.125,0.125,0.125,0.125,0,0.18,0,0.45,0.99,0,15,15,32,32,32,32,0.54,0.65,0.52,0.49,0.61,0.59,29,65,55,29,17,15,6,12,13,9,8,7,5,7,5,7,2,3,7,3,3,3,3,3,2,3,3,3,2,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,2,1,2,2,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"CHIR-90_Clarithromycin","CHIR-90","Clarithromycin","CHIR-90-Clarithromycin","CHIR90","CLR",0,"LPS","macrolide","LPS-macrolide",0,"membrane","protein synthesis inhibitor","membrane-protein synthesis inhibitor",0,"research used drug","antibiotic","antibiotic-research used drug",-0.335752779,-0.320801168,-0.324636672,-0.171677193,-0.033309915,-0.050937577,"Synergy","Synergy","Synergy","Additivity","Additivity","Additivity",-1,-1,-1,0,0,0,-3,"S","S","S","S","R","S","S","S","S","S","S","S","SS","SS","SS","SS","RS","SS",-1,-1,-1,-1,0,-1,-5,0.06,0.06,0.125,0.125,0.125,0.125,0,0.18,0,0.45,0.99,0,30,30,30,30,60,60,0.45,0.57,0.6,0.54,0.36,0.44,29,65,55,29,17,15,6,12,13,9,10,7,5,7,5,7,2,3,7,3,3,3,3,3,2,3,3,3,2,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,2,1,1,2,2,1,3,1,1,1,2,2,1,2,1,1,1,2,3,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"CHIR-90_Procaine","CHIR-90","Procaine","CHIR-90-Procaine","CHIR90","PRC",0,"LPS","human drug","human drug-LPS",0,"membrane","human","human-membrane",0,"research used drug","human-targeted drug","human-targeted drug-research used drug",0.168242613,0.180309898,-0.096268872,-0.069506902,-0.050717727,0.080398824,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","S","R","S","S","S","S","S","S","S","SS","SS","SS","SS","RS","SS",-1,-1,-1,-1,0,-1,-5,0.06,0.06,0.125,0.125,0.125,0.125,0,0.18,0,0.45,0.99,0,10910.8,10910.8,10910.8,10910.8,10910.8,10910.8,0.42,0.5,0.4,0.26,0.2,0.38,37,59,45,31,35,26,26,7,7,3,6,5,3,3,3,3,3,2,3,4,2,2,2,2,4,2,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,3,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
