"drug_pair","Drug1","Drug2","drugdrug","code_3letter1","code_3letter2","drug_cat","drug_category1","drug_category2","categorycategory","targ","targeted_cellular_process1","targeted_cellular_process2","processprocess","us","use1","use2","useuse","ebw","ecr","seo","stm","pae","pau","int_sign_ebw","int_sign_ecr","int_sign_seo","int_sign_stm","int_sign_pae","int_sign_pau","ebw_g","ecr_g","seo_g","stm_g","pae_g","pau_g","sum_g","SR_ebw_D1","SR_ecr_D1","SR_stm_D1","SR_seo_D1","SR_pae_D1","SR_pau_D1","SR_ebw_D2","SR_ecr_D2","SR_stm_D2","SR_seo_D2","SR_pae_D2","SR_pau_D2","SR_ebw","SR_ecr","SR_stm","SR_seo","SR_pae","SR_pau","SR_score_ebw","SR_score_ecr","SR_score_stm","SR_score_seo","SR_score_pae","SR_score_pau","SR_score_total","HDC_ebw_D1","HDC_ecr_D1","HDC_stm_D1","HDC_seo_D1","HDC_pae_D1","HDC_pau_D1","LF_ebw_D1","LF_ecr_D1","LF_stm_D1","LF_seo_D1","LF_pae_D1","LF_pau_D1","HDC_ebw_D2","HDC_ecr_D2","HDC_stm_D2","HDC_seo_D2","HDC_pae_D2","HDC_pau_D2","LF_ebw_D2","LF_ecr_D2","LF_stm_D2","LF_seo_D2","LF_pae_D2","LF_pau_D2","ppx_5","ppx_15","ppx_25","ppx_35","ppx_45","ppx_55","ppx_65","ppx_75","ppx_85","ppx_95","ppx_105","ppx_115","ppx_125","ppx_135","ppx_145","ppx_155","ppx_165","ppx_175","ppx_185","ppx_195","ppx_205","ppx_215","ppx_225","ppx_235","ppx_245","ppx_255","ppx_265","ppx_275","ppx_285","ppx_295","ppx_305","ppx_315","ppx_325","ppx_335","ppx_345","ppx_355","ppx_365","ppx_375","ppx_385","ppx_395","ppx_405","ppx_415","ppx_425","ppx_435","ppx_445","ppx_455","ppx_465","ppx_475","ppx_485","ppx_495","ppx_505","ppx_515","ppx_525","ppx_535","ppx_545","ppx_555","ppx_565","ppx_575","ppx_585","ppx_595","ppx_605","ppx_615","ppx_625","ppx_635","ppx_645","ppx_655","ppx_665","ppx_675","ppx_685","ppx_695","ppx_705","ppx_715","ppx_725","ppx_735","ppx_745","ppx_755","ppx_765","ppx_775","ppx_785","ppx_795","ppx_805","ppx_815","ppx_825","ppx_835","ppx_845","ppx_855","ppx_865","ppx_875","ppx_885","ppx_895","ppx_905","ppx_915","ppx_925","ppx_935","ppx_945","ppx_955","ppx_965","ppx_975","ppx_985","ppx_995","ppx_1005","ppx_1015","ppx_1025","ppx_1035","ppx_1045","ppx_1055","ppx_1065","ppx_1075","ppx_1085","ppx_1095","ppx_1105","ppx_1115","ppx_1125","ppx_1135","ppx_1145","ppx_1155","ppx_1165","ppx_1175","ppx_1185","ppx_1195","ppx_1205","ppx_1215","ppx_1225","ppx_1235","ppx_1245","ppx_1255","ppx_1265","ppx_1275","ppx_1285","ppx_1295","ppx_1305","ppx_1315","ppx_1325","ppx_1335","ppx_1345","ppx_1355","ppx_1365","ppx_1375","ppx_1385","ppx_1395","ppx_1405","ppx_1415","ppx_1425","ppx_1435","ppx_1445","ppx_1455","ppx_1465","ppx_1475","ppx_1485","ppx_1495","ppx_1505","ppx_1515","ppx_1525","ppx_1535","ppx_1545","ppx_1555","ppx_1565","ppx_1575","ppx_1585","ppx_1595","ppx_1605","ppx_1615","ppx_1625","ppx_1635","ppx_1645","ppx_1655","ppx_1665","ppx_1675","ppx_1685","ppx_1695","ppx_1705","ppx_1715","ppx_1725","ppx_1735","ppx_1745","ppx_1755","ppx_1765","ppx_1775","ppx_1785","ppx_1795","ppx_1805","ppx_1815","ppx_1825","ppx_1835","ppx_1845","ppx_1855","ppx_1865","ppx_1875","ppx_1885","ppx_1895","ppx_1905","ppx_1915","ppx_1925","ppx_1935","ppx_1945","ppx_1955","ppx_1965","ppx_1975","ppx_1985","ppx_1995","ppx_2005","ppx_2015","ppx_2025","ppx_2035","ppx_2045","ppx_2055","ppx_2065","ppx_2075","ppx_2085","ppx_2095","ppx_2105","ppx_2115","ppx_2125","ppx_2135","ppx_2145","ppx_2155","ppx_2165","ppx_2175","ppx_2185","ppx_2195","ppx_2205","ppx_2215","ppx_2225","ppx_2235","ppx_2245","ppx_2255","ppx_2265","ppx_2275","ppx_2285","ppx_2295","ppx_2305","ppx_2315","ppx_2325","ppx_2335","ppx_2345","ppx_2355","ppx_2365","ppx_2375","ppx_2385","ppx_2395","ppx_2405","ppx_2415","ppx_2425","ppx_2435","ppx_2445","ppx_2455","ppx_2465","ppx_2475","ppx_2485","ppx_2495","ppx_2505"
"Gentamicin_Paraquat","Gentamicin","Paraquat","Gentamicin-Paraquat","GEN","PQ",0,"aminoglycoside","oxidative stress","aminoglycoside-oxidative stress",0,"protein synthesis inhibitor","oxidative stress","oxidative stress-protein synthesis inhibitor",0,"antibiotic","research used drug","antibiotic-research used drug",0.05451141,0.042205,-0.05611544,-0.1224061,-0.03120871,0.04709984,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","S","S","S","R","R","R","R","R","R","SR","SR","SR","SR","SR","SR",0,0,0,0,0,0,0,1,1,1.5,1.5,1.5,1.5,0.01,0.67,0,0.5,0,0,5,5,10,10,10,10,0.76,0.75,0.82,0.83,0.87,0.86,141,107,49,30,28,19,16,11,7,4,7,6,11,10,12,3,10,7,6,9,6,6,6,5,9,5,8,5,5,5,6,5,6,6,6,6,7,5,5,5,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,1,4,1,1,1,4,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,1,1,2,1,2,2,1,1,2,2,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Gentamicin_Puromycin","Gentamicin","Puromycin","Gentamicin-Puromycin","GEN","PUR",0,"aminoglycoside","other protein synthesis inhibitor","aminoglycoside-other protein synthesis inhibitor",1,"protein synthesis inhibitor","protein synthesis inhibitor","protein synthesis inhibitor-protein synthesis inhibitor",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.3056862,-0.1068676,-0.06492465,-0.110572,0,0,"Synergy","Additivity","Additivity","Additivity","Additivity","Additivity",-1,0,0,0,0,0,-1,"S","S","S","S","S","S","S","S","R","R","R","R","SS","SS","SR","SR","SR","SR",-1,-1,0,0,0,0,-2,1,1,1.5,1.5,1.5,1.5,0.01,0.67,0,0.5,0,0,25,25,25,25,25,25,0.63,0,0.78,0.72,0.78,0.77,451,171,66,68,56,65,51,48,40,42,36,35,32,30,28,23,26,23,19,4,18,17,3,6,3,4,5,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Gentamicin_Linezolid","Gentamicin","Linezolid","Gentamicin-Linezolid","GEN","LZD",0,"aminoglycoside","other protein synthesis inhibitor","aminoglycoside-other protein synthesis inhibitor",1,"protein synthesis inhibitor","protein synthesis inhibitor","protein synthesis inhibitor-protein synthesis inhibitor",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.1098829,0.02407875,0.05175824,-0.0933953,0,0,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","S","S","S","R","R","R","R","R","R","SR","SR","SR","SR","SR","SR",0,0,0,0,0,0,0,1,1,1.5,1.5,1.5,1.5,0.01,0.67,0,0.5,0,0,2,2,2,2,2,2,0.88,0.88,0.85,0.89,0.8,0.83,333,106,78,73,60,59,32,34,32,31,25,25,24,23,22,19,22,19,16,20,16,16,17,16,16,15,14,13,6,7,12,12,11,2,11,3,6,11,3,9,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Gentamicin_Minocycline","Gentamicin","Minocycline","Gentamicin-Minocycline","GEN","MIN",0,"aminoglycoside","tetracycline","aminoglycoside-tetracycline",1,"protein synthesis inhibitor","protein synthesis inhibitor","protein synthesis inhibitor-protein synthesis inhibitor",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.1177503,0.05674708,0.1158456,-0.1136713,0.3306135,0.3724068,"Additivity","Additivity","Additivity","Additivity","Antagonism","Additivity",0,0,0,0,1,0,1,"S","S","S","S","S","S","S","S","R","R","S","S","SS","SS","SR","SR","SS","SS",-1,-1,0,0,-1,-1,-4,1,1,1.5,1.5,1.5,1.5,0.01,0.67,0,0.5,0,0,0.5,0.5,1,1,40,20,0.7,0.66,0.82,0.71,0,0,42,185,112,90,77,66,57,55,48,43,34,37,9,31,30,19,28,24,21,21,10,18,1,8,1,7,15,2,2,2,8,2,2,3,2,6,1,8,1,5,4,2,1,1,1,1,1,2,1,4,4,1,1,1,4,1,1,1,1,2,4,1,4,1,3,1,1,1,1,1,1,1,4,4,1,4,1,4,1,4,1,4,1,1,3,1,1,1,1,3,1,1,1,1,1,1,1,4,1,1,1,1,4,1,4,1,1,1,1,3,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,1,1,2,2,1,2,2,1,1,1,2,2,1,2,1,2,1,1,1,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Gentamicin_Tigecycline","Gentamicin","Tigecycline","Gentamicin-Tigecycline","GEN","TGC",0,"aminoglycoside","tetracycline","aminoglycoside-tetracycline",1,"protein synthesis inhibitor","protein synthesis inhibitor","protein synthesis inhibitor-protein synthesis inhibitor",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.04484036,0.0521712,0.04885499,-0.1095452,0.1987423,0.03201545,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","S","S","S","R","R","R","R","R","R","SR","SR","SR","SR","SR","SR",0,0,0,0,0,0,0,1,1,1.5,1.5,1.5,1.5,0.01,0.67,0,0.5,0,0,0.04,0.04,0.04,0.04,10,0.1,0.84,0.89,0.88,0.88,0.72,0.87,534,133,58,48,37,35,40,28,36,18,19,23,23,22,20,14,28,15,12,14,13,12,13,13,12,13,10,11,11,10,11,10,10,10,10,9,7,2,1,5,9,5,8,7,4,4,5,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,1,1,4,4,1,4,1,1,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,1,4,1,1,4,4,1,4,1,1,1,4,4,1,4,1,4,4,1,4,1,1,1,4,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,2,1,2,1,1,2,2,2,2,1,1,2,1,2,2,2,1,1,1,1,2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Gentamicin_Spectinomycin","Gentamicin","Spectinomycin","Gentamicin-Spectinomycin","GEN","SPT",1,"aminoglycoside","aminoglycoside","aminoglycoside-aminoglycoside",1,"protein synthesis inhibitor","protein synthesis inhibitor","protein synthesis inhibitor-protein synthesis inhibitor",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.08193675,0.07336268,0.09186474,-0.06656649,0.1569949,0.332926,"Additivity","Additivity","Additivity","Additivity","Additivity","Antagonism",0,0,0,0,0,1,1,"S","S","S","S","S","S","S","S","S","S","R","S","SS","SS","SS","SS","SR","SS",-1,-1,-1,-1,0,-1,-5,1,1,1.5,1.5,1.5,1.5,0.01,0.67,0,0.5,0,0,6,6,16,16,32,32,0.51,0.53,0.58,0.66,0.72,0.67,42,185,107,90,77,66,57,55,48,43,34,37,34,31,30,25,28,24,21,21,10,18,1,8,1,7,15,2,2,2,8,2,2,3,2,2,1,2,1,5,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,2,1,1,2,1,2,2,1,1,1,1,2,1,2,1,2,1,1,2,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Gentamicin_Tobramycin","Gentamicin","Tobramycin","Gentamicin-Tobramycin","GEN","TOB",1,"aminoglycoside","aminoglycoside","aminoglycoside-aminoglycoside",1,"protein synthesis inhibitor","protein synthesis inhibitor","protein synthesis inhibitor-protein synthesis inhibitor",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.0455199,-0.04348413,-0.1699129,-0.1127686,0,0,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","S","S","S","S","R","S","R","S","S","SS","SR","SS","SR","SS","SS",-1,0,-1,0,-1,-1,-4,1,1,1.5,1.5,1.5,1.5,0.01,0.67,0,0.5,0,0,1,1,2,2,1,1,0,0.83,0,0.85,0,0,354,105,80,74,69,36,49,54,46,35,3,29,28,25,4,20,5,8,4,4,7,4,3,4,4,6,4,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,2,1,2,1,2,1,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Gentamicin_Spiramycin","Gentamicin","Spiramycin","Gentamicin-Spiramycin","GEN","SPM",0,"aminoglycoside","macrolide","aminoglycoside-macrolide",1,"protein synthesis inhibitor","protein synthesis inhibitor","protein synthesis inhibitor-protein synthesis inhibitor",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.09259756,0.03817556,0.07374224,0.0306099,0,-0.004180103,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","S","S","S","R","R","R","R","R","R","SR","SR","SR","SR","SR","SR",0,0,0,0,0,0,0,1,1,1.5,1.5,1.5,1.5,0.01,0.67,0,0.5,0,0,20,20,20,20,20,20,0.73,0.79,0.8,0.84,0.86,0.88,26,207,3,6,8,4,8,6,9,8,15,10,8,11,1,2,7,1,2,2,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,1,1,2,1,2,2,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Gentamicin_Vanillin","Gentamicin","Vanillin","Gentamicin-Vanillin","GEN","VNL",0,"aminoglycoside","food additive","aminoglycoside-food additive",0,"protein synthesis inhibitor","human","human-protein synthesis inhibitor",0,"antibiotic","food additive","antibiotic-food additive",0.1564769,-0.03734462,-0.1413241,-0.1659512,0.1690549,0,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","S","S","S","R","R","R","R","S","R","SR","SR","SR","SR","SS","SR",0,0,0,0,-1,0,-1,1,1,1.5,1.5,1.5,1.5,0.01,0.67,0,0.5,0,0,200,200,200,200,200,200,0.85,0.85,0.86,0.79,0.69,0.75,325,206,71,57,58,57,55,37,43,4,7,6,11,16,14,3,10,7,6,13,6,6,6,5,9,5,8,5,5,5,6,5,6,6,6,6,7,5,5,5,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,2,4,4,1,4,1,2,1,4,4,1,1,1,1,2,1,2,1,1,1,1,2,1,2,2,2,1,1,1,2,2,2,2,2,1,1,1,1,1,2,1,2,2,1,1,2,1,1,2,2,2,2,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,1,1,2,1,2,2,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Gentamicin_Reserpine","Gentamicin","Reserpine","Gentamicin-Reserpine","GEN","RSP",0,"aminoglycoside","human drug","aminoglycoside-human drug",0,"protein synthesis inhibitor","human","human-protein synthesis inhibitor",0,"antibiotic","human-targeted drug","antibiotic-human-targeted drug",-0.07885371,-0.02927175,-0.04470379,-0.1131678,0.08964369,0,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","S","S","S","R","R","R","R","R","R","SR","SR","SR","SR","SR","SR",0,0,0,0,0,0,0,1,1,1.5,1.5,1.5,1.5,0.01,0.67,0,0.5,0,0,100,100,100,100,100,100,0.86,0.9,0.88,0.87,0.74,0.84,671,255,8,33,18,60,54,9,10,12,10,12,12,6,8,7,5,4,5,4,5,4,3,6,3,4,5,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Gentamicin_Procaine","Gentamicin","Procaine","Gentamicin-Procaine","GEN","PRC",0,"aminoglycoside","human drug","aminoglycoside-human drug",0,"protein synthesis inhibitor","human","human-protein synthesis inhibitor",0,"antibiotic","human-targeted drug","antibiotic-human-targeted drug",0.5642474,0.1795039,0.1594899,0.6819903,0.132706,0,"Antagonism","Additivity","Additivity","Antagonism","Additivity","Additivity",1,0,0,1,0,0,2,"S","S","S","S","S","S","S","S","S","S","S","S","SS","SS","SS","SS","SS","SS",-1,-1,-1,-1,-1,-1,-6,1,1,1.5,1.5,1.5,1.5,0.01,0.67,0,0.5,0,0,10910.8,10910.8,10910.8,10910.8,10910.8,10910.8,0.42,0.5,0.4,0.26,0.2,0.38,518,227,132,84,54,71,58,53,22,24,22,37,13,9,13,10,11,13,9,6,10,5,9,8,1,7,1,2,8,8,8,2,2,3,2,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,1,1,2,1,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Gentamicin_Theophylline","Gentamicin","Theophylline","Gentamicin-Theophylline","GEN","TPH",0,"aminoglycoside","human drug","aminoglycoside-human drug",0,"protein synthesis inhibitor","human","human-protein synthesis inhibitor",0,"antibiotic","human-targeted drug","antibiotic-human-targeted drug",-0.01122944,0.04826704,0.1033184,-0.08604041,0,0.01673596,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","S","S","S","R","R","R","R","R","R","SR","SR","SR","SR","SR","SR",0,0,0,0,0,0,0,1,1,1.5,1.5,1.5,1.5,0.01,0.67,0,0.5,0,0,10,10,10,10,20,20,0.87,0.9,0.87,0.87,0.89,0.91,297,127,96,67,59,48,45,19,31,18,19,22,24,22,20,19,22,15,16,14,16,16,17,13,16,13,10,13,6,7,12,10,11,2,11,3,6,9,10,9,4,5,2,7,2,2,2,2,2,2,2,4,2,2,2,4,5,2,2,2,2,2,5,2,2,2,4,2,4,2,2,2,2,4,2,2,4,4,4,2,4,2,4,2,2,4,2,2,2,2,4,2,4,2,2,1,1,2,4,4,4,4,2,2,4,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,1,1,2,1,2,2,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Gentamicin_Loperamide","Gentamicin","Loperamide","Gentamicin-Loperamide","GEN","LOP",0,"aminoglycoside","human drug","aminoglycoside-human drug",0,"protein synthesis inhibitor","human","human-protein synthesis inhibitor",0,"antibiotic","human-targeted drug","antibiotic-human-targeted drug",0.2004664,0.1807892,0.05382845,0.1635595,-0.2597003,-0.293861,"Additivity","Additivity","Additivity","Additivity","Synergy","Synergy",0,0,0,0,-1,-1,-2,"S","S","S","S","S","S","S","S","R","R","R","R","SS","SS","SR","SR","SR","SR",-1,-1,0,0,0,0,-2,1,1,1.5,1.5,1.5,1.5,0.01,0.67,0,0.5,0,0,200,200,200,200,200,200,0.59,0.66,0.82,0.85,0.71,0.79,443,213,109,106,82,74,4,6,49,45,35,4,4,9,25,2,8,17,2,6,1,1,2,2,1,2,1,2,1,4,8,1,2,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,1,1,2,1,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
